economic_opportunity_id,strategy_label,parent_opportunity_id,symbol,decision_at,signal_at,variant_type,bull_eligible,mcb_confirmed,ogr_eligible,ifcgr_pass,atrdr_route,smv6_opportunity,lineage_evidence
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|601878.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|601878.SH,601878.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603029.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603029.SH,603029.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603320.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603320.SH,603320.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603580.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603580.SH,603580.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603648.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603648.SH,603648.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603758.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180226|603758.SH,603758.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|IFCGR|002799.SZ|2018-02-05,IFCGR,IFCGR|002799.SZ|2018-02-05,002799.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|IFCGR|002836.SZ|2018-02-01,IFCGR,IFCGR|002836.SZ|2018-02-01,002836.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|IFCGR|002846.SZ|2018-02-02,IFCGR,IFCGR|002846.SZ|2018-02-02,002846.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|IFCGR|300380.SZ|2018-02-05,IFCGR,IFCGR|300380.SZ|2018-02-05,300380.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|IFCGR|300517.SZ|2018-02-02,IFCGR,IFCGR|300517.SZ|2018-02-02,300517.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|IFCGR|600113.SH|2018-02-02,IFCGR,IFCGR|600113.SH|2018-02-02,600113.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|IFCGR|600830.SH|2018-02-02,IFCGR,IFCGR|600830.SH|2018-02-02,600830.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,False,True,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|002799.SZ|2018-02-05,OGR,OGR|002799.SZ|2018-02-05,002799.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|002836.SZ|2018-02-01,OGR,OGR|002836.SZ|2018-02-01,002836.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|002846.SZ|2018-02-02,OGR,OGR|002846.SZ|2018-02-02,002846.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|300380.SZ|2018-02-05,OGR,OGR|300380.SZ|2018-02-05,300380.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|300517.SZ|2018-02-02,OGR,OGR|300517.SZ|2018-02-02,300517.SZ,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|600113.SH|2018-02-02,OGR,OGR|600113.SH|2018-02-02,600113.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|600749.SH|2018-02-01,OGR,OGR|600749.SH|2018-02-01,600749.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|OGR|600830.SH|2018-02-02,OGR,OGR|600830.SH|2018-02-02,600830.SH,2018-02-26 15:00:00,2018-02-26 15:00:00,strategy_labelled_native_opportunity,False,False,True,False,FIXED_BELOW_L_REPAIR,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|000852.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|000852.SZ,000852.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002068.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002068.SZ,002068.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002331.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002331.SZ,002331.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002795.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002795.SZ,002795.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002836.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002836.SZ,002836.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|300534.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|300534.SZ,300534.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|300560.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|300560.SZ,300560.SZ,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|600335.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|600335.SH,600335.SH,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|600702.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|600702.SH,600702.SH,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|603600.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|603600.SH,603600.SH,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|603717.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|603717.SH,603717.SH,2018-02-27 15:00:00,2018-02-27 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|000935.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|000935.SZ,000935.SZ,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|002484.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|002484.SZ,002484.SZ,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300150.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300150.SZ,300150.SZ,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300177.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300177.SZ,300177.SZ,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300242.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300242.SZ,300242.SZ,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300464.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|300464.SZ,300464.SZ,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|600528.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|600528.SH,600528.SH,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|603429.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|603429.SH,603429.SH,2018-02-28 15:00:00,2018-02-28 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300020.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300020.SZ,300020.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300034.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300034.SZ,300034.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300126.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300126.SZ,300126.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300157.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300157.SZ,300157.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300235.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300235.SZ,300235.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300283.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300283.SZ,300283.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300295.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300295.SZ,300295.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300350.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300350.SZ,300350.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300474.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300474.SZ,300474.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300561.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300561.SZ,300561.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300645.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|300645.SZ,300645.SZ,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|603880.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180301|603880.SH,603880.SH,2018-03-01 15:00:00,2018-03-01 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180305|600379.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180305|600379.SH,600379.SH,2018-03-05 15:00:00,2018-03-05 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180306|002287.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180306|002287.SZ,002287.SZ,2018-03-06 15:00:00,2018-03-06 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180306|002492.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180306|002492.SZ,002492.SZ,2018-03-06 15:00:00,2018-03-06 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|002152.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|002152.SZ,002152.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|002396.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|002396.SZ,002396.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|002550.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|002550.SZ,002550.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|002793.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|002793.SZ,002793.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|002880.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|002880.SZ,002880.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|002897.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|002897.SZ,002897.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300007.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300007.SZ,300007.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300098.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300098.SZ,300098.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300130.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300130.SZ,300130.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300131.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300131.SZ,300131.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300193.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300193.SZ,300193.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300221.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300221.SZ,300221.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300470.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300470.SZ,300470.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300508.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300508.SZ,300508.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300667.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300667.SZ,300667.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|300710.SZ,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|300710.SZ,300710.SZ,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|600518.SH,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|600518.SH,600518.SH,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|603037.SH,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|603037.SH,603037.SH,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
ECO|ATRDR_Bull|V29|BULL|V29B|20180309|603617.SH,ATRDR Bull,ATRDR_Bull|V29|BULL|V29B|20180309|603617.SH,603617.SH,2018-03-09 15:00:00,2018-03-09 15:00:00,strategy_labelled_native_opportunity,True,False,False,False,BULL,False,frozen opportunity master source row
