gap,mcb_mode,target,mechanic,year,state_family,from_state,to_state,switch_count,mean_forward_5d_incremental_pnl,sum_overlapping_forward_5d_incremental_pnl,mean_forward_20d_incremental_pnl
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,21644.14390931977,86576.57563727908,-38303.27321723709
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-26196.04586901255,-130980.22934506275,14506.492794833332
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-23231.82352721629,-69695.47058164887,-240661.5783696963
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,-4757.811220388487,-23789.056101942435,10606.723733690009
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,6692.509730110255,60232.5875709923,-2080.6601364895064
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,1989.236463005551,17903.12816704996,-6345.570235799788
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,-4950.233512422277,-44552.10161180049,-4011.7949009390713
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,67424.89352786914,67424.89352786914,21577.89670317527
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,-9460.141262095425,-9460.141262095425,25698.469288385473
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,-899.0382446096046,-7192.305956876837,-5037.979741447603
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,13642.242261334786,27284.484522669572,40193.217668212485
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,4557.1179751826,36456.9438014608,20890.304834474344
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-2444.854495028653,-22003.690455257878,10547.14866033755
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,16461.233567576855,16461.233567576855,40673.45845173113
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-11753.68381107552,-141044.20573290624,24491.768596390262
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-15938.172558576593,-143443.55302718934,12163.630187446044
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,3817.9819963610885,45815.78395633306,52916.79041075753
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,-11595.597931428192,-104360.38138285372,-27032.279598200694
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,12353.135455139749,210003.30273737572,112857.67028031476
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,20674.790115950396,330796.64185520634,143268.98103939887
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,202560.8499347833,405121.6998695666,374801.2883952372
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,77721.06799185844,854931.7479104428,317538.8763284858
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-48830.42101118248,-48830.42101118248,-27142.3891341025
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,4850.773160345542,43656.95844310988,104625.04778777352
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,88014.3392591619,1144186.4103691047,274191.62092061504
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-40160.10496321494,-281120.73474250454,5735.9025772941695
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,30100.60086435508,301006.0086435508,263450.9555720128
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,35041.02496057317,385451.27456630487,260948.5333097766
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,105223.59428789793,210447.18857579585,518678.1850122572
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,111570.46993025651,1004134.2293723086,371015.2372028271
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,584491.2906414587
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,35365.00560880188,424380.0673056226,202504.3052909867
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,118765.0793048785,1068885.7137439065,438719.5803498666
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,44490.93125568811,533891.1750682574,241966.94226680882
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,-19890.1702937522,-198901.70293752197,101119.97534983038
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,106346.8624538087,957121.7620842783,151749.25502446873
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,21373.16189725604,21373.16189725604,470914.0303877387
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-37436.81506572264,-262057.70546005853,31917.48191396852
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,37386.68535398319,37386.68535398319,501368.9895408107
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,53898.3248725672,431186.5989805376,106357.06637194054
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-176701.46260559186,-1236910.238239143,32848.09143661203
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,173257.7612905106,1212804.329033574,263503.9685192691
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,-5999.9041208705075,-77998.7535713166,223733.79326192942
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-15879.626243599403,-206435.14116679225,146817.3943235807
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-146223.00763773173,-146223.00763773173,-326035.2676490778
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,10470.832495960562,125649.98995152675,139040.61225704555
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,-6158.547724636741,-12317.095449273482,-996.7962367940308
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-60339.0452262058,-422373.31658344064,123906.06444425682
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,21218.77483110999,254625.2979733199,150886.59915645779
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-31002.34121569642,-248018.72972557135,6580.573002344465
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,-7900.763902205539,-118511.45853308309,-121467.89898950837
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,24813.893350370727,372208.4002555609,-194901.57957497358
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,-52987.87914465968,-476890.9123019371,-464267.24611210846
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,97258.09358356583,875322.8422520924,-53321.22545214741
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-165499.96274834662,-1323999.701986773,-397453.27094538044
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,87127.95201195932,784151.5681076339,-102667.40589500124
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,70308.66090432952,773395.2699476248,421425.330928549
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,-24447.94649261761,-268927.4114187937,355745.2434973583
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,137278.73217640558,1784623.5182932727,528611.4692533148
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-378107.6421357412,-378107.6421357412,43793.197399992496
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,57628.76004167214,806802.6405834099,192843.8400833703
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,184896.7574547871,2403657.846912232,600453.7286908445
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-54812.438863102536,-822186.582946538,91624.00658910275
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-125890.23289978392,-629451.1644989196,-492269.85094480217
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,129164.53138330237,774987.1882998142,201562.23436078863
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,196646.5809500441,786586.3238001764,138227.2785387393
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-75322.9226340752,-376614.61317037605,119943.14844251573
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-83669.1756998288,-251007.5270994864,-596881.8448865829
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,47370.29243387841,236851.46216939203,189274.43091023824
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,15476.243368834877,139286.1903195139,4533.613902774432
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,15408.717658913902,138678.4589302251,3402.2631782938
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,4642.653027619443,41783.87724857498,7279.282454072808
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,109102.31069356574,109102.31069356574,35634.0987619767
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,-33185.193154421635,-33185.193154421635,36993.31746072043
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,3772.9849532435182,30183.879625948146,646.0532953741495
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,-5750.764785510488,-11501.529571020976,46829.04687780375
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,5347.840042397962,42782.720339183696,27119.604204152245
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-2002.0883084523182,-18018.794776070863,39766.95183945199
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,27445.902260906994,27445.902260906994,267681.43479176983
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-20416.360206306912,-244996.32247568294,37514.30281912574
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-29385.647347086626,-264470.82612377964,16437.24114185851
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,5796.535110446159,69558.4213253539,94243.25333751777
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,733.7121349186119,6603.409214267507,-34782.87424576593
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,47637.93771914946,809844.9412255408,246385.49009297826
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,65213.1540386508,1043410.4646184128,297880.75973772816
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,348337.2737694066,696674.5475388132,654267.0133214518
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,138148.7258245514,1519635.9840700654,563332.5542447696
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-95067.42397200783,-95067.42397200783,-39882.42375682574
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,63037.68968740716,567339.2071866645,262877.9449254494
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,148742.16799221208,1933648.1838987572,482787.9304036182
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-2928.4458346011647,-20499.120842208154,157647.1581862263
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,58619.74652712494,586197.4652712494,562706.9725845542
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,77524.08849545187,852764.9734499706,578114.8011964223
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,229169.5152014182,458339.0304028364,1167566.2559646307
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,240089.41942365083,2160804.7748128576,803171.3538475542
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,1258535.3710076064
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,93953.22184478941,1127438.662137473,486094.09197081946
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,241449.52831282673,2173045.7548154406,942756.2542301135
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,99187.37575049403,1190248.5090059284,554971.7498486311
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,-31256.281800077948,-312562.8180007795,238659.3687789916
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,224439.9969913325,2019959.9729219927,343463.7574273284
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,17135.492340694196,17135.492340694196,1000258.5527123269
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-76518.11143257601,-535626.7800280321,89193.01208725719
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,7662.26077456215,7662.26077456215,1094073.6644820543
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,163857.51767263387,1310860.141381071,256689.56889272667
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-427656.87817462505,-2993598.1472223755,67792.64123368848
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,359697.6972409963,2517883.880686974,606470.1910704707
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,-3774.6012237083455,-49069.81590820849,586872.1307685594
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-28212.28599758095,-366759.7179685524,421693.17120367015
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-385138.25622243807,-385138.25622243807,-857055.4911148408
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,26759.141961290345,321109.70353548415,361275.717904835
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,7435.399245495442,14870.798490990885,-16582.768128579963
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-136236.87914203838,-953658.1539942687,344962.23072974425
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,53009.72508578763,636116.7010294516,384159.02953633544
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-59919.427384588635,-479355.4190767091,66873.33643196573
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,-10145.572589833848,-152183.58884750772,-332131.0543210218
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,165787.70960854713,2486815.644128207,-427839.47403774975
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,15475.612204012565,139280.50983611308,-1029604.6641521334
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,250099.38189621601,2250894.437065944,-233735.48490552956
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-413839.00600263965,-3310712.048021117,-998641.3004656632
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,339985.4207927803,3059868.7871350227,-253777.94806455582
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,163299.70479453972,1796296.752739937,1020098.2391625543
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,51109.03361623683,562199.3697786052,948730.2039974894
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,351713.91075160983,4572280.839770928,1413120.7420538864
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-1034583.5765281767,-1034583.5765281767,30500.431264642626
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,167151.23822235668,2340117.3351129936,540476.4511610649
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,464083.6816574965,6033087.861547454,1503763.3294245468
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-149840.5139747439,-2247607.7096211584,228828.1960198939
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-94324.53541504554,-471622.6770752277,-1492585.1529393562
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,301819.40089629433,1810916.4053777661,466760.93653165613
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,453231.2451579878,1812924.9806319512,381625.9690788844
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,115268.29499266409,576341.4749633204,342579.94768933207
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-253798.42944667613,-761395.2883400284,-1603350.853377493
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,178141.6412823353,890708.2064116765,433979.2270398844
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,22189.03641240578,199701.32771165203,7384.1270666676055
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,26991.999435694263,242927.99492124835,9959.98006223535
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,12613.596086873977,113522.36478186579,14898.601939586195
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,143255.7024420742,143255.7024420742,46508.986044550315
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,-54786.011155791595,-54786.011155791595,71312.25112032799
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,7055.70315869723,56445.62526957784,2493.519694432267
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,-21018.719127329532,-42037.438254659064,75793.22148860386
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,-14710.884609441971,-117687.07687553577,12648.052574138852
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-5932.969378458543,-53396.72440612689,61072.50392501015
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,50205.62790401839,50205.62790401839,509188.62928645406
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-34499.52895923386,-413994.3475108063,46299.952998835506
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-54135.712744402495,-487221.41469962243,-12589.86466939499
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,-2206.235563751155,-26474.82676501386,129740.03621603549
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,6770.541791915272,60934.876127237454,-78199.06298803393
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,66158.81286047278,1124699.8186280373,377675.1057922671
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,100375.8724750299,1606013.9596004784,471373.6242613068
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,522494.60645288695,1044989.2129057739,1037406.3460756936
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,216301.8503315266,2379320.3536467925,886928.4140409966
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-163264.75969619025,-163264.75969619025,-55022.14572914317
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,91232.53030063109,821092.7727056798,379772.3694436699
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,222395.62788740732,2891143.162536295,760086.3740671088
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-8353.571834922901,-58475.00284446031,255122.887740132
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,81605.49848640831,816054.9848640831,943211.124530406
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,108891.49624166274,1197806.45865829,994244.9047734943
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,394100.97819719044,788201.9563943809,2182244.7636237796
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,416590.8550748164,3749317.6956733475,1397275.6951798557
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,2281404.363473784
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,187679.57231117343,2252154.867734081,924987.2005357016
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,410040.4520193288,3690364.068173959,1649934.160389568
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,145707.74425813128,1748492.9310975755,1013164.6287508714
