trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,previous_nav,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2018-03-01,3526554.1819149866,1440262.4990238263,4966816.680938813,6068.338417863351,37966.0281926115,4966816.680938813,1296278.7575667475,1622124.6048450768,0.0,1311929.1216591196,143983.74145707872,1010725.205171773,0.0,1022037.7492628423,0,4947056.989103071,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-02,3297118.7345182113,1665965.838041531,4963084.572559742,6686.892508712052,38365.67059463899,4963084.572559743,1535762.27138665,1618218.9341790797,0.0,1311929.1216591196,130203.56665488095,1010898.7674587001,0.0,1022037.7492628423,0,4966816.680938813,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-05,3415091.7915219557,1571495.0623247311,4986586.853846687,7019.296499555516,37610.7905019204,4986586.853846688,1453357.5841239735,1640534.9588194808,0.0,1311929.1216591196,118137.47820075751,1012085.0241052435,0.0,1022037.7492628423,0,4963084.572559742,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-06,3517426.50212877,1487962.5353954623,5005389.037524233,7345.907313926456,38321.26588330261,5005389.037524234,1395875.5044456618,1657535.4134543494,0.0,1311929.1216591196,92087.03094980039,1013886.7531479205,0.0,1022037.7492628423,0,4986586.853846687,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-07,3606110.88161284,1396139.3661596216,5002250.247772462,7769.17635851377,37610.7905019204,5002250.247772462,1330440.9265999198,1653686.7433261198,0.0,1311929.1216591196,65698.43955970173,1014596.6335243789,0.0,1022037.7492628423,0,5005389.037524233,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-08,3711311.7625864116,1318937.806452945,5030249.569039357,7979.999767278441,38188.05174929344,5030249.569039357,1265914.9844912603,1680922.4507315503,0.0,1311929.1216591196,53022.82196168486,1015360.2473858434,0.0,1022037.7492628423,0,5002250.247772462,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-09,3990583.7605034146,1071508.9126821067,5062092.673185522,8539.663089757403,35674.53033627409,5062092.673185523,1030223.2379450694,1711091.033137627,0.0,1311929.1216591196,41285.67473703729,1017034.7691259312,0.0,1022037.7492628423,0,5030249.569039357,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-12,3597754.387951764,1479003.6415104251,5076758.0294621885,10818.891003826175,35674.53033627409,5076758.0294621885,1257971.3060796354,1725841.7962717304,193542.66691581075,1310691.2184574276,27489.668514978974,1018187.2654701874,0.0,1022037.7492628423,0,5062092.673185522,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-13,3386011.631218811,1677584.5858351272,5063596.217053939,11686.14446037983,35674.53033627409,5063596.217053939,1405188.9983922045,1714594.3341220089,258635.30632193206,1308246.0173427516,13760.281120990494,1018718.1163263344,0.0,1022037.7492628423,0,5076758.0294621885,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-14,3239270.7840963667,1804834.7932665756,5044105.5773629425,12243.568355880569,43677.584377494306,5044105.5773629425,1477120.3646091276,1699653.2493125375,321434.42798346165,1303640.3247374918,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5063596.217053939,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-15,3207840.581693403,1826834.6408222253,5034675.222515628,12306.303290816624,44491.222697820194,5034675.222515629,1504224.9208428604,1695327.6031433064,316329.71930537856,1298535.6160594088,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5044105.5773629425,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-16,3308809.580906367,1727389.9765268764,5036199.557433244,12508.64597461014,45415.81169819052,5036199.557433244,1406334.809993136,1698406.4915065458,314775.1658597541,1296981.0626137843,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5034675.222515628,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-19,3297545.923704085,1751590.2841191576,5049136.207823243,12738.475612074557,44972.00897801277,5049136.207823242,1448559.7342642252,1706691.9037355643,296750.54918094596,1301632.3007747643,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5036199.557433244,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-20,3299823.535663623,1762764.910276616,5062588.445940239,12868.440020480171,44676.14049789426,5062588.445940238,1459092.8869019672,1719502.6683328443,297392.02270066243,1302273.774294481,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5049136.207823243,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-21,3326101.1204907997,1723655.1913074914,5049756.311798291,12921.100511115796,43566.63369744986,5049756.31179829,1422112.1960402213,1708799.5622982748,295262.99459328374,1300144.746187102,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5062588.445940239,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-22,3358358.282037331,1697150.739399031,5055509.021436362,12985.744121429485,44676.14049789426,5055509.021436362,1391374.8880536826,1710319.4158582673,299495.8506713622,1304377.6022651806,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5049756.311798291,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-23,3358358.282037331,1597236.975992941,4955595.258030272,12985.744121429485,41606.50501666477,4955595.258030271,1308167.5221850022,1627112.0499895872,282789.45313395263,1287671.204727771,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5055509.021436362,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-26,3403979.1214338117,1590615.3153061236,4994594.436739936,13077.168649278143,43159.81453728692,4994594.436739935,1291022.0656959498,1655587.4328970155,293313.24893618753,1298195.000530006,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,4955595.258030272,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-27,3462448.600190352,1578215.3238775586,5040663.924067911,13194.341953399466,44676.14049789426,5040663.92406791,1267281.9585281215,1690316.8044857273,304653.3646754507,1309535.116269269,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,4994594.436739936,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-28,3518137.5506836185,1526106.573515077,5044244.124198696,13305.943056592385,44195.354217701686,5044244.124198694,1214686.8163782614,1693410.6128291334,305139.7564628292,1310021.5080566476,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5040663.924067911,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-29,3566051.6056834715,1485872.0012098828,5051923.606893354,13401.963206892691,43751.551497523935,5051923.606893353,1195106.6849649854,1699000.5045460141,284485.3155709113,1312111.0990344258,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5044244.124198696,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-03-30,3671880.3908944814,1407503.4278511829,5079383.818745664,13614.04494078249,43492.66657742024,5079383.818745664,1107829.0080226741,1717551.6128147137,293394.4191545225,1321020.2026180371,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5051923.606893354,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-02,3749554.881607309,1335783.8487850104,5085338.730392319,13769.705242812206,43048.86385724248,5085338.730392318,1058623.8049777017,1718675.0769654326,270880.0431333223,1325851.6501139728,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5079383.818745664,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-03,4414028.113266828,653934.6341087938,5067962.747375621,15101.314925496614,42457.12689700547,5067962.747375621,535955.8612667157,1706457.0578931828,111698.77216809185,1320693.6861695247,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5085338.730392319,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-04,4656009.304685906,412088.959869561,5068098.264555466,15586.247172829431,41939.357056798086,5068098.264555465,341112.17645380937,1705765.4531409922,64696.78274176533,1321520.8081015598,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5067962.747375621,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-09,4881098.243072307,184898.83039392036,5065997.073466227,16037.327209675926,35674.53033627409,5065997.073466225,178618.82971993406,1704394.510038824,0.0,1320790.560114488,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5068098.264555466,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-10,4911855.286914672,155382.1501376525,5067237.437052324,16098.964572085477,35674.53033627409,5067237.437052323,149102.14946366617,1705634.8736249213,0.0,1320790.560114488,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5065997.073466227,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-11,4911855.286914672,153848.66105341847,5065703.94796809,16098.964572085477,35674.53033627409,5065703.947968088,147568.66037943217,1704101.3845406873,0.0,1320790.560114488,6280.000673986313,1018774.25405007,0.0,1022037.7492628423,0,5067237.437052324,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-12,4938972.051073365,126323.95860987519,5065296.00968324,16302.860840383551,37381.171177792334,5065296.009683238,113628.10467467897,1703694.6809631598,0.0,1320790.560114488,12695.853935196217,1018773.0193427468,0.0,1022037.7492628423,0,5065703.94796809,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-13,4970196.790362962,95477.56466633915,5065674.355029301,16365.435468218415,37673.387188202025,5065674.355029299,82731.5567369182,1704022.8723149956,0.0,1320790.560114488,12746.00792942095,1018823.1733369716,0.0,1022037.7492628423,0,5065296.00968324,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-16,4970196.790362962,93881.61568640935,5064078.406049371,16365.435468218415,36077.43820827222,5064078.406049369,81409.52572544655,1702700.841303524,0.0,1320790.560114488,12472.0899609628,1018549.2553685134,0.0,1022037.7492628423,0,5065674.355029301,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-17,4970196.790362962,93297.18366558998,5063493.974028552,16365.435468218415,35674.53033627409,5063493.97402855,80925.40169307665,1702216.717271154,0.0,1320790.560114488,12371.781972513338,1018448.9473800639,0.0,1022037.7492628423,0,5064078.406049371,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-18,4970196.790362962,93971.52830499694,5064168.3186679585,16365.435468218415,36167.350826859816,5064168.318667957,81484.00634581115,1702775.3219238885,0.0,1320790.560114488,12487.521959185795,1018564.6873667365,0.0,1022037.7492628423,0,5063493.974028552,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-19,4970196.790362962,94398.61324328803,5064595.40360625,16365.435468218415,36594.43576515089,5064595.403606248,81837.78929254299,1703129.1048706204,0.0,1320790.560114488,12560.82395074502,1018637.9893582957,0.0,1022037.7492628423,0,5064168.3186679585,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-20,4970196.790362962,92622.83902618304,5062819.6293891445,16365.435468218415,35674.53033627409,5062819.629389143,80366.79704034215,1701658.1126184196,0.0,1320790.560114488,12256.041985840879,1018333.2073933915,0.0,1022037.7492628423,0,5064595.40360625,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-23,4970196.790362962,92038.40700536367,5062235.197368326,16365.435468218415,35674.53033627409,5062235.197368324,79882.67300797225,1701173.9885860498,0.0,1320790.560114488,12155.733997391417,1018232.899404942,0.0,1022037.7492628423,0,5062819.6293891445,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-24,4970196.790362962,93409.57443882448,5063606.364801786,16365.435468218415,35674.53033627409,5063606.364801784,81018.50246853239,1702309.8180466099,0.0,1320790.560114488,12391.07197029208,1018468.2373778428,0.0,1022037.7492628423,0,5062235.197368326,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-25,4963879.200155869,100557.08627606892,5064436.286431938,16378.045428711614,36392.1323733288,5064436.286431936,81670.20789672266,1702961.5234748002,0.0,1320790.560114488,18886.87837934627,1018646.453579804,0.0,1022037.7492628423,0,5063606.364801786,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-26,4957561.070121057,102924.66246295218,5060485.73258401,16390.656466705248,35674.53033627409,5060485.732584007,78653.74277195634,1699945.0583500338,0.0,1320790.560114488,24270.919690995834,1017712.364856642,0.0,1022037.7492628423,0,5064436.286431938,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-04-27,4957561.070121057,100323.73399761276,5057884.8041186705,16390.656466705248,35674.53033627409,5057884.804118668,76605.52571192985,1697896.8412900073,0.0,1320790.560114488,23718.2082856829,1017159.6534513291,0.0,1022037.7492628423,0,5060485.73258401,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-02,4957561.070121057,100233.42136631519,5057794.491487373,16390.656466705248,35674.53033627409,5057794.491487371,76568.28540174755,1697859.600979825,0.0,1320790.560114488,23665.13596456763,1017106.5811302138,0.0,1022037.7492628423,0,5057884.8041186705,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-03,4957561.070121057,101245.18569608915,5058806.255817146,16390.656466705248,35674.53033627409,5058806.255817144,77089.64974429975,1698380.9653223772,0.0,1320790.560114488,24155.53595178939,1017596.9811174355,0.0,1022037.7492628423,0,5057794.491487373,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-04,4957561.070121057,100627.94617660007,5058189.016297657,16390.656466705248,35674.53033627409,5058189.016297655,76884.8280382971,1698176.1436163746,0.0,1320790.560114488,23743.118138302976,1017184.5633039491,0.0,1022037.7492628423,0,5058806.255817146,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-07,4926751.737284437,133022.236686374,5059773.973970811,16452.15214102984,35674.53033627409,5059773.973970809,108934.90234652424,1699416.8850879814,0.0,1320790.560114488,24087.334339849756,1017528.7795054959,0.0,1022037.7492628423,0,5058189.016297657,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-08,4926751.737284437,133987.75432129935,5060739.491605736,16452.15214102984,35674.53033627409,5060739.491605734,109198.80944413801,1699680.7921855953,0.0,1320790.560114488,24788.944877161335,1018230.3900428074,0.0,1022037.7492628423,0,5059773.973970811,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-09,4871911.648709695,188036.46253012551,5059948.111239821,16589.092536521508,35674.53033627409,5059948.111239818,170044.1119276784,1698816.248360668,0.0,1320790.560114488,17992.3506024471,1018303.5535018189,0.0,1022037.7492628423,0,5060739.491605736,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-10,4871911.648709695,188993.0788203924,5060904.727530087,16589.092536521508,35674.53033627409,5060904.7275300855,170973.89826106656,1699746.0346940563,0.0,1320790.560114488,18019.18055932584,1018330.3834586977,0.0,1022037.7492628423,0,5059948.111239821,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-11,4871911.648709695,186569.2516424186,5058480.900352114,16589.092536521508,35674.53033627409,5058480.900352111,168729.6247168325,1697501.7611498223,0.0,1320790.560114488,17839.62692558609,1018150.829824958,0.0,1022037.7492628423,0,5060904.727530087,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-14,4871911.648709695,187397.17022219932,5059308.818931894,16589.092536521508,35674.53033627409,5059308.818931892,169621.947725474,1698394.0841584636,0.0,1320790.560114488,17775.22249672532,1018086.4253960971,0.0,1022037.7492628423,0,5058480.900352114,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-15,4903340.559668805,156585.1130498336,5059925.6727186395,16652.076326018723,35674.53033627409,5059925.672718637,143977.81372190008,1698784.6137630255,0.0,1320790.560114488,12607.299327933497,1018312.7495782799,0.0,1022037.7492628423,0,5059308.818931894,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-16,4903340.559668805,156049.86057722472,5059390.42024603,16652.076326018723,35674.53033627409,5059390.420246028,143562.52326080785,1698369.3233019332,0.0,1320790.560114488,12487.337316416862,1018192.7875667633,0.0,1022037.7492628423,0,5059925.6727186395,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-17,4903340.559668805,154933.67930802828,5058274.238976833,16652.076326018723,35674.53033627409,5058274.238976832,142516.08734714435,1697322.8873882696,0.0,1320790.560114488,12417.591960883936,1018123.0422112304,0.0,1022037.7492628423,0,5059390.42024603,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-18,4903340.559668805,155642.87294150158,5058983.432610307,16652.076326018723,35674.53033627409,5058983.432610305,143116.4782259863,1697923.2782671116,0.0,1320790.560114488,12526.394715515302,1018231.8449658618,0.0,1022037.7492628423,0,5058274.238976833,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-21,4903340.559668805,157252.04421262193,5060592.603881427,16652.076326018723,35674.53033627409,5060592.603881425,144658.69395579502,1699465.4939969205,0.0,1320790.560114488,12593.35025682691,1018298.8005071734,0.0,1022037.7492628423,0,5058983.432610307,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-22,4937095.535305574,125215.13446562826,5062310.669771202,16719.721567775774,35674.53033627409,5062310.6697712,112652.47216523583,1701214.2478431293,0.0,1320790.560114488,12562.662300392423,1018268.1125507388,0.0,1022037.7492628423,0,5060592.603881427,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-23,4385895.131504309,672132.6129274484,5058027.744431757,17819.921974564724,55863.443606529974,5058027.7444317555,408870.4370799754,1698669.0948887097,250900.38017101533,1319253.6543533977,12361.795676457594,1018067.245926804,0.0,1022037.7492628423,0,5062310.669771202,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-24,4385895.131504309,675837.9323037777,5061733.063808087,17819.921974564724,56898.894617393686,5061733.063808084,410838.1235138452,1700636.7813225796,252618.48441392562,1320971.7585963078,12381.324376006813,1018086.7746263533,0.0,1022037.7492628423,0,5058027.744431757,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-25,4387290.923436994,668667.0269834525,5055957.950420447,17819.921974564724,55300.5954988388,5055957.950420444,407424.2248963184,1698007.3871368067,248950.75176620937,1317915.313449522,12292.050320924665,1017997.500571271,0.0,1022037.7492628423,0,5061733.063808087,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-28,4393232.480100672,664547.3416781652,5057779.821778837,17831.828901746445,55478.98451657698,5057779.821778835,408865.7219422407,1699448.8841827293,249401.61906193823,1318366.1807452508,6280.000673986313,1017927.0075880109,0.0,1022037.7492628423,0,5055957.950420447,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-29,4432387.966713123,625390.0416916498,5057778.008404773,17910.296810789438,55451.517654759846,5057778.008404771,376941.4401215841,1699787.3148331484,248448.60157006566,1317413.1632533781,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5057779.821778837,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-30,4432752.097613571,613468.6551065695,5046220.752720141,17910.296810789438,57839.09645582593,5046220.752720139,369658.95639251714,1692868.96200453,243809.6987140524,1312774.2603973649,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5057778.008404773,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-31,4432752.097613571,634455.7417965131,5067207.839410084,17910.296810789438,60346.054196945326,5067207.839410083,381571.3603780566,1704781.3659900695,252884.38141845653,1321848.943101769,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5046220.752720141,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-01,4432752.097613571,626464.1231198533,5059216.220733425,17910.296810789438,59032.88585635898,5059216.220733423,376961.6719677005,1700171.6775797135,249502.45115215276,1318467.0128354654,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5067207.839410084,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-04,4432752.097613571,626881.953025551,5059634.050639123,17910.296810789438,58734.43850622571,5059634.050639121,377373.66617699806,1700583.671789011,249508.28684855302,1318472.8485318655,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5059216.220733425,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-05,4432752.097613571,634503.8103954613,5067255.908009033,17910.296810789438,58734.43850622571,5067255.908009031,381952.4482885213,1705162.4539005342,252551.36210693995,1321515.9237902525,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5059634.050639123,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-06,4432752.097613571,633213.2590131192,5065965.35662669,17910.296810789438,58256.9227460125,5065965.3566266885,381249.6229953417,1704459.6286073546,251963.63601777743,1320928.19770109,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5067255.908009033,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-07,4492721.793770347,564397.7558138347,5057119.549584182,18030.476562606622,57713.90075155474,5057119.549584179,316750.8194732329,1699930.5212420211,247646.93634060185,1316611.4980239144,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5065965.35662669,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-08,4492721.793770347,564228.5943909806,5056950.388161328,18030.476562606622,57600.33857571933,5056950.388161326,316817.7318246762,1699997.4335934645,247410.86256630433,1316375.424249617,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5057119.549584182,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-11,4492721.793770347,560843.0903826376,5053564.884152984,18030.476562606622,60107.29631683872,5053564.884152982,314667.3448379941,1697847.0466067824,246175.74554464343,1315140.307227956,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5056950.388161328,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-12,4492721.793770347,569312.1686316445,5062033.962401992,18030.476562606622,59868.5384367321,5062033.962401989,319514.8387829419,1702694.5405517302,249797.32984870253,1318761.891532015,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5053564.884152984,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-13,4492721.793770347,563912.2698888907,5056634.063659238,18030.476562606622,59433.47295069477,5056634.063659236,316654.0843010658,1699833.7860698542,247258.18558782485,1316222.7472711373,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5062033.962401992,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-14,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5056634.063659238,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-15,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-19,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-20,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-21,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-22,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-25,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-26,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-27,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-28,5001738.524944325,52988.92355868372,5054727.448503009,19174.07926428443,30859.27641682067,5054727.448503007,52988.92355868372,1698837.933268391,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054750.321584774,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-29,5001738.524944325,53454.13878104785,5055192.663725372,19174.07926428443,31324.491639184802,5055192.663725371,53454.13878104785,1699303.1484907554,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,5054727.448503009,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-02,4686423.95215409,362351.0650508488,5048775.017204938,19803.449669055375,30859.27641682067,5048775.017204936,356348.74084669905,1693202.9629002074,0.0,1315311.9849163706,6002.324204149823,1018222.3201255138,0.0,1022037.7492628423,0,5055192.663725372,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-03,4655708.485583154,400800.1300204002,5056508.615603554,19864.75798556423,31565.84572967274,5056508.61560355,394513.98313059006,1700652.738613162,0.0,1315311.9849163706,6286.146889810148,1018506.1428111742,0.0,1022037.7492628423,0,5048775.017204938,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-04,4294102.26447556,749514.822342191,5043617.086817751,20586.52688997061,31056.754129450608,5043617.086817744,687076.577696324,1689134.950281972,0.0,1315311.9849163706,62438.24464586696,1017132.4023565573,0.0,1022037.7492628423,0,5056508.615603554,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-05,4282396.085301697,738055.8228155639,5020451.908117261,20612.083287875612,30161.76362967082,5020451.908117254,665713.9250418255,1668869.873804017,0.0,1315311.9849163706,72341.89777373847,1014232.3001340237,0.0,1022037.7492628423,0,5043617.086817751,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-06,4289192.50585643,739588.2609203507,5028780.766776781,20625.70336914762,30611.766905777695,5028780.766776774,672579.8643631546,1675735.813125346,0.0,1315311.9849163706,67008.39655719609,1015695.2194722138,0.0,1022037.7492628423,0,5020451.908117261,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
