year,strategy,route,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2026,SMV6,NATIVE_CALLBACK,629213.4756282171,622044.8254142485,OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,7168.650213968591
2018,ATRDR,BULL,-35235.56901374784,-23377.88594531531,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-11857.683068432529
2018,ATRDR,SLOW_BEAR,213469.43822941044,244538.46918790863,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-31069.030958498188
2018,MCB,MCB,35991.27214222149,33476.11853456644,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2515.1536076550474
2018,OGR,FIXED_BELOW_L_REPAIR,90258.10345703164,90161.52633427393,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,96.57712275770609
2018,SMV6,NATIVE_CALLBACK,52148.88750206759,22037.74926284229,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,30111.1382392253
2019,ATRDR,BULL,733387.3092214649,245447.47698634228,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,487939.8322351226
2019,ATRDR,FAST_BEAR,373895.5051856861,4300.582713448919,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,369594.9224722372
2019,ATRDR,SLOW_BEAR,-72317.63942356415,3453.2835037745785,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-75770.92292733873
2019,MCB,MCB,49380.338848334046,80814.8695064485,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-31434.530658114447
2019,OGR,FIXED_BELOW_L_REPAIR,15287.811559763446,8443.519771569594,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,6844.291788193852
2019,SMV6,NATIVE_CALLBACK,167731.60786624745,27905.10637949992,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,139826.50148674753
2020,ATRDR,BULL,252042.03509450203,192843.82978913593,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,59198.20530536611
2020,ATRDR,FAST_BEAR,458132.8880672352,52368.00943257644,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,405764.87863465876
2020,ATRDR,SLOW_BEAR,200264.48663031647,6141.28921056274,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,194123.19741975373
2020,MCB,MCB,29731.035720323267,3073.629161994255,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,26657.406558329014
2020,OGR,FIXED_BELOW_L_REPAIR,379401.22919006634,4223.604036942375,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,375177.625153124
2020,SMV6,NATIVE_CALLBACK,98557.72939133567,169138.00508529018,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-70580.2756939545
2021,ATRDR,BULL,1279621.1416084066,260092.7081599193,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1019528.4334484872
2021,ATRDR,FAST_BEAR,1338528.6287839005,25537.42438936163,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1312991.204394539
2021,ATRDR,SLOW_BEAR,734542.386851901,93000.07341768114,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,641542.3134342198
2021,MCB,MCB,-18764.577327147334,9715.12458983369,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-28479.701916981023
2021,OGR,FIXED_BELOW_L_REPAIR,798182.6084591752,7340.817622320045,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,790841.7908368552
2021,SMV6,NATIVE_CALLBACK,120753.21261592273,41175.11735871985,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,79578.09525720289
2022,ATRDR,BULL,1162424.3681089678,19322.04575624989,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1143102.3223527179
2022,ATRDR,FAST_BEAR,360752.33795713034,67274.00460192296,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,293478.33335520735
2022,ATRDR,SLOW_BEAR,226872.7830217639,121998.84125622096,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,104873.94176554294
2022,MCB,MCB,25430.786127527703,4700.969031382894,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,20729.81709614481
2022,OGR,FIXED_BELOW_L_REPAIR,-84337.71623941224,16994.387923698407,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-101332.10416311065
2022,SMV6,NATIVE_CALLBACK,78266.18662943364,34415.49890170461,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,43850.687727729026
2023,ATRDR,BULL,554801.416709381,130639.01730977694,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,424162.39939960407
2023,ATRDR,FAST_BEAR,-319758.3006118641,-6708.822500369286,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-313049.4781114948
2023,ATRDR,SLOW_BEAR,1708028.2189351346,83027.10275216492,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1625001.1161829697
2023,MCB,MCB,100511.68874447774,60514.057820771486,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,39997.63092370625
2023,OGR,FIXED_BELOW_L_REPAIR,38047.75551336268,1093.0961552067815,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,36954.6593581559
2023,SMV6,NATIVE_CALLBACK,271492.45469212654,70387.31365555695,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,201105.1410365696
2024,ATRDR,BULL,-229643.95814196856,277768.51074775297,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-507412.46888972155
2024,ATRDR,FAST_BEAR,37413.17490298407,18306.45056220862,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,19106.72434077545
2024,ATRDR,SLOW_BEAR,294957.3855946906,121879.47217018389,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,173077.91342450673
2024,MCB,MCB,-73954.3294095825,87471.67851813015,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-161426.00792771264
2024,OGR,FIXED_BELOW_L_REPAIR,-1496214.0589920923,30516.40149488547,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-1526730.4604869778
2024,SMV6,NATIVE_CALLBACK,787662.1455615243,466833.41609049734,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,320828.729471027
2025,ATRDR,BULL,123511.51194131654,226731.03631247432,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-103219.52437115778
2025,ATRDR,FAST_BEAR,549402.5437539653,91080.67797400495,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,458321.86577996035
2025,ATRDR,SLOW_BEAR,148037.54793420402,33842.49731452232,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,114195.0506196817
2025,MCB,MCB,18694.680208828093,23467.513634033254,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-4772.833425205161
2025,OGR,FIXED_BELOW_L_REPAIR,1513067.6817593938,7543.916376350182,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1505523.7653830436
2025,SMV6,NATIVE_CALLBACK,1386940.6756909506,384178.6856417313,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1002761.9900492192
2026,ATRDR,BULL,-559628.0257042161,233540.61734368897,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-793168.6430479051
2026,ATRDR,FAST_BEAR,497503.0161503092,36925.31870133694,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,460577.69744897226
2026,ATRDR,SLOW_BEAR,-2727918.585992546,-3910.9643316901274,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-2724007.6216608556
2026,MCB,MCB,-23593.31128577439,8660.237690092454,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-32253.548975866845
2026,OGR,FIXED_BELOW_L_REPAIR,-366069.03338631644,5445.998317898146,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-371515.0317042146
2026,SMV6,NATIVE_CALLBACK,2143533.9915979765,622044.8254142485,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1521489.166183728
2018,ATRDR,BULL,-59185.906656839536,-23377.88594531531,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-35808.02071152422
2018,ATRDR,SLOW_BEAR,309791.69357043906,244538.46918790863,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,65253.22438253043
2018,MCB,MCB,52760.88689668288,33476.11853456644,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,19284.76836211644
2018,OGR,FIXED_BELOW_L_REPAIR,133576.85401010723,90161.52633427393,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,43415.327675833294
2018,SMV6,NATIVE_CALLBACK,76658.74892063186,22037.74926284229,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,54620.999657789565
2019,ATRDR,BULL,995100.5565563616,245447.47698634228,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,749653.0795700194
2019,ATRDR,FAST_BEAR,592756.846403832,4300.582713448919,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,588456.263690383
2019,ATRDR,SLOW_BEAR,-125169.89574705611,3453.2835037745785,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-128623.1792508307
2019,MCB,MCB,77967.40372053298,80814.8695064485,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-2847.4657859155122
2019,OGR,FIXED_BELOW_L_REPAIR,27464.696090750767,8443.519771569594,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,19021.176319181173
2019,SMV6,NATIVE_CALLBACK,164348.14130915605,27905.10637949992,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,136443.03492965613
2020,ATRDR,BULL,769162.1918429483,192843.82978913593,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,576318.3620538124
2020,ATRDR,FAST_BEAR,732470.020133607,52368.00943257644,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,680102.0107010305
2020,ATRDR,SLOW_BEAR,309717.99431558757,6141.28921056274,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,303576.70510502486
2020,MCB,MCB,51550.132753464764,3073.629161994255,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,48476.50359147051
2020,OGR,FIXED_BELOW_L_REPAIR,661780.499342823,4223.604036942375,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,657556.8953058807
2020,SMV6,NATIVE_CALLBACK,205184.52331249544,169138.00508529018,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,36046.51822720526
2021,ATRDR,BULL,2691678.3392901244,260092.7081599193,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2431585.631130205
2021,ATRDR,FAST_BEAR,2845624.2489473177,25537.42438936163,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2820086.8245579563
2021,ATRDR,SLOW_BEAR,1420391.557074748,93000.07341768114,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1327391.483657067
2021,MCB,MCB,-63925.50765049929,9715.12458983369,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-73640.63224033298
2021,OGR,FIXED_BELOW_L_REPAIR,1603470.987573644,7340.817622320045,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1596130.169951324
2021,SMV6,NATIVE_CALLBACK,253823.30375901383,41175.11735871985,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,212648.18640029398
2022,ATRDR,BULL,2608388.8411571328,19322.04575624989,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2589066.795400883
2022,ATRDR,FAST_BEAR,788481.486113405,67274.00460192296,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,721207.481511482
2022,ATRDR,SLOW_BEAR,505151.63056014094,121998.84125622096,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,383152.78930392
2022,MCB,MCB,60191.20771986176,4700.969031382894,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,55490.23868847887
2022,OGR,FIXED_BELOW_L_REPAIR,-203635.16099251463,16994.387923698407,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-220629.54891621304
2022,SMV6,NATIVE_CALLBACK,123435.88126865069,34415.49890170461,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,89020.38236694608
2023,ATRDR,BULL,1377300.970323046,130639.01730977694,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1246661.953013269
2023,ATRDR,FAST_BEAR,-845764.6445455926,-6708.822500369286,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-839055.8220452233
2023,ATRDR,SLOW_BEAR,4298648.799198314,83027.10275216492,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,4215621.696446149
2023,MCB,MCB,232331.8658977667,60514.057820771486,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,171817.8080769952
2023,OGR,FIXED_BELOW_L_REPAIR,140087.59431997658,1093.0961552067815,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,138994.4981647698
2023,SMV6,NATIVE_CALLBACK,583611.9094416634,70387.31365555695,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,513224.5957861065
2024,ATRDR,BULL,-558713.6395812794,277768.51074775297,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-836482.1503290323
2024,ATRDR,FAST_BEAR,141997.83274246744,18306.45056220862,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,123691.3821802588
2024,ATRDR,SLOW_BEAR,957305.5043943074,121879.47217018389,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,835426.0322241235
2024,MCB,MCB,-212591.50960383037,87471.67851813015,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-300063.1881219605
2024,OGR,FIXED_BELOW_L_REPAIR,-4126900.3857249026,30516.40149488547,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-4157416.787219788
2024,SMV6,NATIVE_CALLBACK,2083759.0693262524,466833.41609049734,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1616925.6532357552
2025,ATRDR,BULL,-551910.946338137,226731.03631247432,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-778641.9826506113
2025,ATRDR,FAST_BEAR,1410114.8903357666,91080.67797400495,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1319034.2123617616
2025,ATRDR,SLOW_BEAR,2428698.6031542085,33842.49731452232,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2394856.105839686
2025,MCB,MCB,44222.04754557492,23467.513634033254,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,20754.533911541665
2025,OGR,FIXED_BELOW_L_REPAIR,3850085.9917497076,7543.916376350182,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,3842542.0753733576
2025,SMV6,NATIVE_CALLBACK,2383525.3729533996,384178.6856417313,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1999346.6873116682
2026,ATRDR,BULL,-1310511.503915207,233540.61734368897,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-1544052.1212588958
2026,ATRDR,FAST_BEAR,1370529.138208497,36925.31870133694,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1333603.8195071602
2026,ATRDR,SLOW_BEAR,-7358061.184242272,-3910.9643316901274,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-7354150.219910582
2026,MCB,MCB,-87351.23043915934,8660.237690092454,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-96011.46812925179
2026,OGR,FIXED_BELOW_L_REPAIR,-1093778.3965030771,5445.998317898146,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-1099224.3948209754
2026,SMV6,NATIVE_CALLBACK,4553457.939698036,622044.8254142485,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,3931413.114283787
2018,ATRDR,BULL,-23377.88594531531,-23377.88594531531,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,ATRDR,SLOW_BEAR,244538.46918790863,244538.46918790863,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,MCB,MCB,33476.11853456644,33476.11853456644,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,OGR,FIXED_BELOW_L_REPAIR,90161.52633427393,90161.52633427393,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,SMV6,NATIVE_CALLBACK,22037.74926284229,22037.74926284229,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,BULL,245447.47698634228,245447.47698634228,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,FAST_BEAR,4300.582713448919,4300.582713448919,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,SLOW_BEAR,3453.2835037745785,3453.2835037745785,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,MCB,MCB,80814.8695064485,80814.8695064485,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,OGR,FIXED_BELOW_L_REPAIR,8443.519771569594,8443.519771569594,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,SMV6,NATIVE_CALLBACK,27905.10637949992,27905.10637949992,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,BULL,192843.82978913593,192843.82978913593,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,FAST_BEAR,52368.00943257644,52368.00943257644,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,SLOW_BEAR,6141.28921056274,6141.28921056274,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,MCB,MCB,3073.629161994255,3073.629161994255,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,OGR,FIXED_BELOW_L_REPAIR,4223.604036942375,4223.604036942375,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,SMV6,NATIVE_CALLBACK,169138.00508529018,169138.00508529018,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,BULL,260092.7081599193,260092.7081599193,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,FAST_BEAR,25537.42438936163,25537.42438936163,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,SLOW_BEAR,93000.07341768114,93000.07341768114,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,MCB,MCB,9715.12458983369,9715.12458983369,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,OGR,FIXED_BELOW_L_REPAIR,7340.817622320045,7340.817622320045,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,SMV6,NATIVE_CALLBACK,41175.11735871985,41175.11735871985,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,BULL,19322.04575624989,19322.04575624989,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,FAST_BEAR,67274.00460192296,67274.00460192296,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,SLOW_BEAR,121998.84125622096,121998.84125622096,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,MCB,MCB,4700.969031382894,4700.969031382894,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,OGR,FIXED_BELOW_L_REPAIR,16994.387923698407,16994.387923698407,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,SMV6,NATIVE_CALLBACK,34415.49890170461,34415.49890170461,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,BULL,130639.01730977694,130639.01730977694,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,FAST_BEAR,-6708.822500369286,-6708.822500369286,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,SLOW_BEAR,83027.10275216492,83027.10275216492,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,MCB,MCB,60514.057820771486,60514.057820771486,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,OGR,FIXED_BELOW_L_REPAIR,1093.0961552067815,1093.0961552067815,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,SMV6,NATIVE_CALLBACK,70387.31365555695,70387.31365555695,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,BULL,277768.51074775297,277768.51074775297,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,FAST_BEAR,18306.45056220862,18306.45056220862,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,SLOW_BEAR,121879.47217018389,121879.47217018389,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,MCB,MCB,87471.67851813015,87471.67851813015,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,OGR,FIXED_BELOW_L_REPAIR,30516.40149488547,30516.40149488547,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,SMV6,NATIVE_CALLBACK,466833.41609049734,466833.41609049734,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,BULL,226731.03631247432,226731.03631247432,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,FAST_BEAR,91080.67797400495,91080.67797400495,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,SLOW_BEAR,33842.49731452232,33842.49731452232,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,MCB,MCB,23467.513634033254,23467.513634033254,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,OGR,FIXED_BELOW_L_REPAIR,7543.916376350182,7543.916376350182,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,SMV6,NATIVE_CALLBACK,384178.6856417313,384178.6856417313,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,BULL,233540.61734368897,233540.61734368897,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,FAST_BEAR,36925.31870133694,36925.31870133694,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,SLOW_BEAR,-3910.9643316901274,-3910.9643316901274,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,MCB,MCB,8660.237690092454,8660.237690092454,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,OGR,FIXED_BELOW_L_REPAIR,5445.998317898146,5445.998317898146,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,SMV6,NATIVE_CALLBACK,622044.8254142485,622044.8254142485,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,ATRDR,BULL,86935.10592041779,-23377.88594531525,OGR,independent,G100,ENTRY_ONLY,110312.99186573304
2018,ATRDR,SLOW_BEAR,616300.6283748219,244538.4691879086,OGR,independent,G100,ENTRY_ONLY,371762.1591869133
2018,MCB,MCB,50623.58323155917,24828.704421078954,OGR,independent,G100,ENTRY_ONLY,25794.878810480215
2018,OGR,FIXED_BELOW_L_REPAIR,-101967.23586282381,90161.5263342739,OGR,independent,G100,ENTRY_ONLY,-192128.7621970977
2018,SMV6,NATIVE_CALLBACK,2581.1019357215555,22037.74926284229,OGR,independent,G100,ENTRY_ONLY,-19456.647327120736
2019,ATRDR,BULL,435977.5313824782,245447.47698634246,OGR,independent,G100,ENTRY_ONLY,190530.05439613573
2019,ATRDR,FAST_BEAR,0.0,4300.582713448941,OGR,independent,G100,ENTRY_ONLY,-4300.582713448941
2019,ATRDR,SLOW_BEAR,-2565975.939706579,3453.283503774526,OGR,independent,G100,ENTRY_ONLY,-2569429.2232103534
2019,MCB,MCB,365159.10677925043,192344.25036988643,OGR,independent,G100,ENTRY_ONLY,172814.856409364
2019,OGR,FIXED_BELOW_L_REPAIR,2134547.494235747,8443.519771569594,OGR,independent,G100,ENTRY_ONLY,2126103.9744641776
2019,SMV6,NATIVE_CALLBACK,49664.69856305614,27905.10637949992,OGR,independent,G100,ENTRY_ONLY,21759.59218355622
2020,ATRDR,BULL,-203433.76683151058,192843.8297891359,OGR,independent,G100,ENTRY_ONLY,-396277.5966206465
2020,ATRDR,FAST_BEAR,141021.4014492536,52368.009432576364,OGR,independent,G100,ENTRY_ONLY,88653.39201667724
2020,ATRDR,SLOW_BEAR,1745808.858469802,6141.289210562762,OGR,independent,G100,ENTRY_ONLY,1739667.5692592391
2020,MCB,MCB,583106.6696260422,172919.74703721216,OGR,independent,G100,ENTRY_ONLY,410186.9225888301
2020,OGR,FIXED_BELOW_L_REPAIR,1032214.7014763686,4223.60403694237,OGR,independent,G100,ENTRY_ONLY,1027991.0974394262
2020,SMV6,NATIVE_CALLBACK,314778.3216830716,169138.00508529018,OGR,independent,G100,ENTRY_ONLY,145640.31659778144
2021,ATRDR,BULL,818635.7740432388,260092.70815991945,OGR,independent,G100,ENTRY_ONLY,558543.0658833194
2021,ATRDR,FAST_BEAR,2743096.1618791646,25537.42438936165,OGR,independent,G100,ENTRY_ONLY,2717558.7374898028
2021,ATRDR,SLOW_BEAR,-826244.0639054265,93000.07341768117,OGR,independent,G100,ENTRY_ONLY,-919244.1373231077
2021,MCB,MCB,537.0081922216323,114352.34227158024,OGR,independent,G100,ENTRY_ONLY,-113815.33407935861
2021,OGR,FIXED_BELOW_L_REPAIR,1830503.5958963477,7340.817622320043,OGR,independent,G100,ENTRY_ONLY,1823162.7782740276
2021,SMV6,NATIVE_CALLBACK,273266.1843417998,41175.11735871985,OGR,independent,G100,ENTRY_ONLY,232091.06698307997
2022,ATRDR,BULL,4244845.500941042,19322.045756250038,OGR,independent,G100,ENTRY_ONLY,4225523.455184792
2022,ATRDR,FAST_BEAR,124361.38316191823,67274.00460192295,OGR,independent,G100,ENTRY_ONLY,57087.37855999528
2022,ATRDR,SLOW_BEAR,330836.5714530958,121998.84125622099,OGR,independent,G100,ENTRY_ONLY,208837.73019687482
2022,MCB,MCB,122985.80312770029,36334.36110543984,OGR,independent,G100,ENTRY_ONLY,86651.44202226045
2022,OGR,FIXED_BELOW_L_REPAIR,-1275181.5053797902,16994.387923698403,OGR,independent,G100,ENTRY_ONLY,-1292175.8933034886
2022,SMV6,NATIVE_CALLBACK,37253.004060688145,34415.49890170461,OGR,independent,G100,ENTRY_ONLY,2837.505158983535
2023,ATRDR,BULL,990721.9300375327,130639.01730977716,OGR,independent,G100,ENTRY_ONLY,860082.9127277555
