trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2018-05-22,4937095.535305574,125215.13446562826,5062310.669771202,16719.721567775774,35674.53033627409,5062310.6697712,112652.47216523583,1701214.2478431293,0.0,1320790.560114488,12562.662300392423,1018268.1125507388,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-23,4385895.131504309,672132.6129274484,5058027.744431757,17819.921974564724,55863.443606529974,5058027.7444317555,408870.4370799754,1698669.0948887097,250900.38017101533,1319253.6543533977,12361.795676457594,1018067.245926804,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-24,4385895.131504309,675837.9323037777,5061733.063808087,17819.921974564724,56898.894617393686,5061733.063808084,410838.1235138452,1700636.7813225796,252618.48441392562,1320971.7585963078,12381.324376006813,1018086.7746263533,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-25,4387290.923436994,668667.0269834525,5055957.950420447,17819.921974564724,55300.5954988388,5055957.950420444,407424.2248963184,1698007.3871368067,248950.75176620937,1317915.313449522,12292.050320924665,1017997.500571271,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-28,4393232.480100672,664547.3416781652,5057779.821778837,17831.828901746445,55478.98451657698,5057779.821778835,408865.7219422407,1699448.8841827293,249401.61906193823,1318366.1807452508,6280.000673986313,1017927.0075880109,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-29,4432387.966713123,625390.0416916498,5057778.008404773,17910.296810789438,55451.517654759846,5057778.008404771,376941.4401215841,1699787.3148331484,248448.60157006566,1317413.1632533781,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-30,4432752.097613571,613468.6551065695,5046220.752720141,17910.296810789438,57839.09645582593,5046220.752720139,369658.95639251714,1692868.96200453,243809.6987140524,1312774.2603973649,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-05-31,4432752.097613571,634455.7417965131,5067207.839410084,17910.296810789438,60346.054196945326,5067207.839410083,381571.3603780566,1704781.3659900695,252884.38141845653,1321848.943101769,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-01,4432752.097613571,626464.1231198533,5059216.220733425,17910.296810789438,59032.88585635898,5059216.220733423,376961.6719677005,1700171.6775797135,249502.45115215276,1318467.0128354654,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-04,4432752.097613571,626881.953025551,5059634.050639123,17910.296810789438,58734.43850622571,5059634.050639121,377373.66617699806,1700583.671789011,249508.28684855302,1318472.8485318655,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-05,4432752.097613571,634503.8103954613,5067255.908009033,17910.296810789438,58734.43850622571,5067255.908009031,381952.4482885213,1705162.4539005342,252551.36210693995,1321515.9237902525,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-06,4432752.097613571,633213.2590131192,5065965.35662669,17910.296810789438,58256.9227460125,5065965.3566266885,381249.6229953417,1704459.6286073546,251963.63601777743,1320928.19770109,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-07,4492721.793770347,564397.7558138347,5057119.549584182,18030.476562606622,57713.90075155474,5057119.549584179,316750.8194732329,1699930.5212420211,247646.93634060185,1316611.4980239144,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-08,4492721.793770347,564228.5943909806,5056950.388161328,18030.476562606622,57600.33857571933,5056950.388161326,316817.7318246762,1699997.4335934645,247410.86256630433,1316375.424249617,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-11,4492721.793770347,560843.0903826376,5053564.884152984,18030.476562606622,60107.29631683872,5053564.884152982,314667.3448379941,1697847.0466067824,246175.74554464343,1315140.307227956,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-12,4492721.793770347,569312.1686316445,5062033.962401992,18030.476562606622,59868.5384367321,5062033.962401989,319514.8387829419,1702694.5405517302,249797.32984870253,1318761.891532015,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-13,4492721.793770347,563912.2698888907,5056634.063659238,18030.476562606622,59433.47295069477,5056634.063659236,316654.0843010658,1699833.7860698542,247258.18558782485,1316222.7472711373,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-14,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-15,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-19,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-20,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-21,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-22,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-25,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-26,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-27,5032620.6744429115,22129.647141863043,5054750.321584774,19112.438247321184,22129.647141863043,5054750.321584773,22129.647141863043,1698860.8063501576,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-28,5001738.524944325,52988.92355868372,5054727.448503009,19174.07926428443,30859.27641682067,5054727.448503007,52988.92355868372,1698837.933268391,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-06-29,5001738.524944325,53454.13878104785,5055192.663725372,19174.07926428443,31324.491639184802,5055192.663725371,53454.13878104785,1699303.1484907554,0.0,1315311.9849163706,0.0,1018539.7810554006,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-02,4686423.95215409,362351.0650508488,5048775.017204938,19803.449669055375,30859.27641682067,5048775.017204936,356348.74084669905,1693202.9629002074,0.0,1315311.9849163706,6002.324204149823,1018222.3201255138,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-03,4655708.485583154,400800.1300204002,5056508.615603554,19864.75798556423,31565.84572967274,5056508.61560355,394513.98313059006,1700652.738613162,0.0,1315311.9849163706,6286.146889810148,1018506.1428111742,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-04,4294102.26447556,749514.822342191,5043617.086817751,20586.52688997061,31056.754129450608,5043617.086817744,687076.577696324,1689134.950281972,0.0,1315311.9849163706,62438.24464586696,1017132.4023565573,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-05,4282396.085301697,738055.8228155639,5020451.908117261,20612.083287875612,30161.76362967082,5020451.908117254,665713.9250418255,1668869.873804017,0.0,1315311.9849163706,72341.89777373847,1014232.3001340237,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-06,4289192.50585643,739588.2609203507,5028780.766776781,20625.70336914762,30611.766905777695,5028780.766776774,672579.8643631546,1675735.813125346,0.0,1315311.9849163706,67008.39655719609,1015695.2194722138,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-09,4289192.50585643,752867.5920108274,5042060.097867258,20625.70336914762,31253.827485227866,5042060.097867251,684253.2794272455,1687409.228189437,0.0,1315311.9849163706,68614.31258358186,1017301.1354985996,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-10,4245815.790210953,800645.3300123841,5046461.120223337,20714.83415441668,31461.83964819111,5046461.120223331,686379.0939008445,1690739.7945981054,0.0,1315311.9849163706,114266.23611153963,1018371.5914460116,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-11,4247346.294515056,777404.7097080308,5024751.004223086,20767.678594177964,30629.790996338124,5024751.004223081,666813.7815863568,1671854.9967966038,0.0,1315311.9849163706,110590.92812167405,1015546.2732472634,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-12,4261480.545519035,783064.1202554812,5044544.665774517,20794.469585642786,31305.830525968675,5044544.665774511,681146.1804628373,1686952.9419361174,0.0,1315311.9849163706,101917.93979264397,1020241.9896591799,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-13,4255050.295223026,791134.4572294235,5046184.752452449,20807.304416572944,31363.719182173172,5046184.752452443,683444.6695298891,1689251.4310031692,0.0,1315311.9849163706,107689.78769953432,1019583.5872700602,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-16,4229351.224320788,818687.142122366,5048038.3664431535,20858.599967276015,31794.014109977383,5048038.366443149,711334.9506114358,1691442.641182478,0.0,1315311.9849163706,107352.19151093024,1019245.9910814561,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-17,4168258.7045663013,880050.1634859431,5048308.868052244,20981.038722632802,31650.582467375978,5048308.8680522395,773207.9592038055,1691973.833341097,0.0,1315311.9849163706,106842.20428213764,1018985.3005319277,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-18,4192563.1983698574,855545.3890210153,5048108.587390873,21029.74512304073,32137.879177821666,5048108.587390867,749011.1128025496,1692081.4807433973,0.0,1315311.9849163706,106534.2762184657,1018677.3724682557,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-19,4199431.70433818,835698.2637857706,5035129.96812395,21043.509664059413,31305.830525968675,5035129.968123945,736905.5427161966,1679975.9106570443,0.0,1315311.9849163706,98792.72106957399,1017804.3232876866,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-20,4199431.70433818,845065.9327495159,5044497.637087695,21043.509664059413,31793.49993189056,5044497.637087691,745168.6901594982,1688239.058100346,0.0,1315311.9849163706,99897.2425900176,1018908.8448081302,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-23,4206301.095023344,849189.8350285839,5055490.930051928,21057.27597805774,32189.88221856248,5055490.930051924,754431.374730855,1697501.7426717025,0.0,1315311.9849163706,94758.46029772883,1020639.4532010059,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-24,3965537.2468877523,1104723.4574504378,5070260.70433819,21565.15925321112,54670.848627253596,5070260.7043381855,946950.5941608472,1710278.4331239406,67533.20367905755,1314994.7187521819,90239.65961053308,1022949.8031992196,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-25,3989089.518081121,1085128.0703988518,5074217.588479973,21736.45174736715,55541.40354170031,5074217.588479969,946629.6570140959,1712713.748214378,67921.22985940725,1315382.7449325316,70577.1835253485,1024083.3460702158,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-26,3995765.8133403985,1080171.0701931883,5075936.883533587,21749.83109658414,53829.31220995511,5075936.883533583,948684.2944235768,1714768.385623859,66825.56664785185,1314287.0817209762,64661.20912175964,1024843.6669259041,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-27,4097050.3502473407,977210.4324022264,5074260.782649567,22078.10969541322,53481.09024417642,5074260.782649564,847038.1387790635,1714406.7668862883,65988.95074817231,1313450.4658212967,64183.342874990514,1024365.800679135,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-30,4097050.3502473407,960543.651098424,5057594.001345765,22078.10969541322,52146.23937535813,5057594.001345761,833754.1624811091,1701122.790588334,63980.51935143973,1311442.034424564,62808.969265875094,1022991.4270700195,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-07-31,4386253.830391106,674227.57546165,5060481.405852756,22657.67578788569,52146.23937535813,5060481.405852752,559478.9852555061,1702636.1233731941,64148.317069689285,1311609.8321428136,50600.273136454605,1024197.7010739003,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-01,4416257.484700591,634791.2313176861,5051048.716018277,22717.803351632152,51943.10989532056,5051048.716018272,522098.5550622157,1695259.3474893884,63458.820394022085,1310920.3354671465,49233.85586144837,1022831.283798894,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-02,4675730.853528951,368812.51445848757,5044543.367987439,23237.790062711032,52088.20238106168,5044543.3679874325,281774.1322540821,1690249.5275040572,63248.15451478603,1310709.6695879104,23790.2276896194,1021546.4216326211,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-03,4681807.367450996,353833.81320408394,5035641.18065508,23249.96744532034,51362.73995235608,5035641.180655073,273974.5420988474,1682449.9373488226,62350.60852789326,1309812.1236010175,17508.662577343297,1021341.37044239,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-06,4681807.367450996,346792.6175544297,5028599.985005426,23249.96744532034,49969.85208924134,5028599.98500542,269383.6721309584,1677859.0673809336,60053.90433159227,1307515.4194047167,17355.041091878982,1021187.7489569257,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-07,4681807.367450996,359557.90094305325,5041365.268394049,23249.96744532034,53045.81278695307,5041365.268394043,279442.7294890463,1687918.1247390215,62202.776047879066,1309664.2911210035,17912.39540612785,1021745.1032711745,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-08,4687919.14662097,346087.9319447323,5034007.078565703,23262.215499769187,50434.14804361292,5034007.078565696,273677.87935632875,1682153.2746063038,60726.615257624886,1308188.1303307493,11683.437330778681,1021627.9243657995,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-09,4699564.323680977,345742.82673951343,5045307.150420491,23285.552527945554,53916.36770139977,5045307.150420484,282303.8654766694,1690779.2607266447,63438.96126284405,1310900.4763359684,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-10,4699564.323680977,348924.4445646248,5048488.768245602,23285.552527945554,54554.7746386607,5048488.7682455955,284387.18620625575,1692862.581456231,64537.25835836905,1311998.7734314934,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-13,4699564.323680977,353695.35304875916,5053259.676729737,23285.552527945554,55425.32955310742,5053259.67672973,288285.54243009206,1696760.9376800673,65409.81061866709,1312871.3256917915,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-14,4723945.780706453,325984.44733425183,5049930.2280407045,23334.41316326715,54235.57117003024,5049930.228040698,261331.61260388972,1694188.4648793407,64652.83473036211,1312114.3498034864,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-15,4964463.546833237,83773.94861662244,5048237.495449859,23919.30041493217,30935.878164284353,5048237.495449851,83773.94861662244,1692731.3879251566,0.0,1311878.6941668233,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-16,4992037.868468819,54675.80300558104,5046713.6714744,23974.559576526524,30526.673426661546,5046713.671474392,54675.80300558104,1691207.5639496977,0.0,1311878.6941668233,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-17,4992037.868468819,53722.57302227253,5045760.441491092,23974.559576526524,30035.627741514178,5045760.441491083,53722.57302227253,1690254.333966389,0.0,1311878.6941668233,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2018-08-20,5022013.42495485,23667.6876016683,5045681.112556519,24034.630832009552,23667.6876016683,5045681.112556511,23667.6876016683,1690175.005031816,0.0,1311878.6941668233,0.0,1021589.6640950276,0.0,1022037.7492628423,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
