gap,mcb_mode,target,mechanic,state_family,decision_at,state_as_of,year,from_state,to_state,forward_1d_incremental_pnl,forward_3d_incremental_pnl,forward_5d_incremental_pnl,forward_10d_incremental_pnl,forward_20d_incremental_pnl,interpretation
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-06-05 09:30:00,2019-06-04 15:00:00,2019,TRANSITION,BEAR,6119.86695375666,-24897.846813612618,43389.783808908425,59765.67722237483,110151.72226064838,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-06-21 09:30:00,2019-06-20 15:00:00,2019,BEAR,TRANSITION,44214.127383836545,37646.059584258124,41072.19510181062,49708.98627717607,38263.27402227279,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-07-10 09:30:00,2019-07-09 15:00:00,2019,TRANSITION,BEAR,1029.8864115169272,380.6029201410711,-1665.3471623882651,-14645.799723367207,-143222.95640871022,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-07-15 09:30:00,2019-07-12 15:00:00,2019,BEAR,TRANSITION,-555.8406112780795,-5794.076872097328,-11761.33636332769,-8570.958239093423,-167136.89517639857,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-07-19 09:30:00,2019-07-18 15:00:00,2019,TRANSITION,BEAR,2036.84760609176,-1228.2186740888283,436.1240938743581,-36772.936023259535,-114839.59727105685,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-07-31 09:30:00,2019-07-30 15:00:00,2019,BEAR,TRANSITION,-28462.953071284108,-46410.677971755154,-139545.11256454326,-126097.49208023027,-69416.19184696954,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-08-01 09:30:00,2019-07-31 15:00:00,2019,TRANSITION,BEAR,-18049.72015708685,-26624.046097847633,-121167.87485649437,-104358.34925110266,-46066.135549091734,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-02 09:30:00,2019-08-30 15:00:00,2019,BEAR,TRANSITION,4096.281304216012,-4527.106719267555,-15585.851657342166,-59076.92014769651,25285.074226074852,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-03 09:30:00,2019-09-02 15:00:00,2019,TRANSITION,BULL,80.95163182727993,-10831.941095372662,-61147.10453343578,11326.788367907517,18261.878794365562,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-04 09:30:00,2019-09-03 15:00:00,2019,BULL,TRANSITION,-8704.339655310847,-19763.084593385458,-54402.035688974895,6534.9595351153985,21598.03524454683,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-09 09:30:00,2019-09-06 15:00:00,2019,TRANSITION,BULL,-41464.9715718776,-5422.612716364678,-43491.06849035435,-13210.84720779397,31489.61230591219,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-17 09:30:00,2019-09-16 15:00:00,2019,BULL,TRANSITION,74499.98981982004,34708.165680153295,30280.22128256038,84361.99437377136,74980.68079626653,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-20 09:30:00,2019-09-19 15:00:00,2019,TRANSITION,BULL,-5016.821557668969,-18463.74586549122,62616.03865267988,42911.69402446039,40272.51511611324,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-23 09:30:00,2019-09-20 15:00:00,2019,BULL,TRANSITION,588.877160076052,34921.72198765632,61514.78238492366,45289.33667378221,45289.33667378221,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-24 09:30:00,2019-09-23 15:00:00,2019,TRANSITION,BULL,-14035.801467898302,67043.9830502728,54081.773091210984,44700.459513706155,44700.459513706155,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-25 09:30:00,2019-09-24 15:00:00,2019,BULL,TRANSITION,48368.64629547857,74961.70669274591,65190.66043161601,58736.26098160446,58736.26098160446,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-09-27 09:30:00,2019-09-26 15:00:00,2019,TRANSITION,BEAR,-6118.077825425193,-15889.124086555094,-19704.344628219493,-22343.523536566645,-22343.523536566645,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-08 09:30:00,2019-09-30 15:00:00,2019,BEAR,TRANSITION,-2926.914127493277,-6742.134669157676,-9381.313577504829,-9381.313577504829,38875.79955937341,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-09 09:30:00,2019-10-08 15:00:00,2019,TRANSITION,BEAR,3417.108082008548,-6454.399450011551,-6454.399450011551,-6454.399450011551,37845.677345617674,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-14 09:30:00,2019-10-11 15:00:00,2019,BEAR,TRANSITION,0.0,0.0,0.0,0.0,42292.54186421167,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-16 09:30:00,2019-10-15 15:00:00,2019,TRANSITION,BEAR,0.0,0.0,0.0,0.0,37285.430563904345,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-23 09:30:00,2019-10-22 15:00:00,2019,BEAR,TRANSITION,0.0,0.0,0.0,44300.076795629226,107151.32746841013,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-25 09:30:00,2019-10-24 15:00:00,2019,TRANSITION,BEAR,0.0,0.0,0.0,43402.14809377398,78865.53190776333,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-29 09:30:00,2019-10-28 15:00:00,2019,BEAR,TRANSITION,0.0,0.0,48257.11313687824,37793.87128372025,24054.041174074635,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-10-30 09:30:00,2019-10-29 15:00:00,2019,TRANSITION,BEAR,0.0,0.0,44300.076795629226,37285.430563904345,17923.700127905235,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-11-05 09:30:00,2019-11-04 15:00:00,2019,BEAR,TRANSITION,-3957.036341249011,-4854.965043104254,-10463.24185315799,17603.68242700398,-15393.366348224692,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-11-06 09:30:00,2019-11-05 15:00:00,2019,TRANSITION,BULL,-1586.4376385388896,-2007.5349314175546,-7014.646231724881,62851.25067278091,-29049.318486708216,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-11-07 09:30:00,2019-11-06 15:00:00,2019,BULL,TRANSITION,688.5089366836473,-4919.767873370089,-6839.43829294201,54039.03176204115,-35848.31954235677,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-11-20 09:30:00,2019-11-19 15:00:00,2019,TRANSITION,BEAR,-10398.656549278649,-50875.67580644321,-89227.6273405049,-91900.56915948913,80185.33739869576,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-12-10 09:30:00,2019-12-09 15:00:00,2019,BEAR,TRANSITION,10632.955433287658,3928.420365408063,23117.258111974224,64590.06001038104,-73887.59056545235,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-12-27 09:30:00,2019-12-26 15:00:00,2019,TRANSITION,BULL,10980.192294644192,-13023.193239099346,-52368.87258211803,-80626.1663282793,-96046.394628766,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-12-30 09:30:00,2019-12-27 15:00:00,2019,BULL,TRANSITION,-19647.89766169805,-60314.5272678053,-75302.6985762883,-101596.08139227703,-127445.3396833092,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2019-12-31 09:30:00,2019-12-30 15:00:00,2019,TRANSITION,BULL,-4355.487872045487,-43701.16721506417,-81807.17204158846,-83255.73633970506,-92812.14584374428,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-02-03 09:30:00,2020-01-23 15:00:00,2020,BULL,TRANSITION,-5673.810805669054,-11107.267387701198,24740.924259735275,48539.37826890778,90605.93705893587,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-02-04 09:30:00,2020-02-03 15:00:00,2020,TRANSITION,BEAR,-20418.752759899013,14089.792537105273,50687.453297195956,88184.28910423443,190896.73298722785,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-02-13 09:30:00,2020-02-12 15:00:00,2020,BEAR,TRANSITION,-3911.563199536875,34640.92622248363,69422.42263559718,104625.27724116016,163745.53080634866,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-02-14 09:30:00,2020-02-13 15:00:00,2020,TRANSITION,BEAR,4581.3893923629075,53676.5269972384,90489.56047202181,124637.41302218381,182183.218527806,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-02-17 09:30:00,2020-02-14 15:00:00,2020,BEAR,TRANSITION,33971.100029657595,68752.59644277114,90328.08262663987,42066.558790028095,184826.07638422493,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-03-03 09:30:00,2020-03-02 15:00:00,2020,TRANSITION,BULL,21085.43230330851,20880.177872890607,37610.486498855986,67284.6943292981,31922.78603128437,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-03-17 09:30:00,2020-03-16 15:00:00,2020,BULL,TRANSITION,4719.733101136982,11684.151385303587,19281.603601912037,-35361.90829801373,23926.137417003512,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-03-18 09:30:00,2020-03-17 15:00:00,2020,TRANSITION,BEAR,11372.15070935525,-3260.067317456007,-3419.4986010054126,-46584.748450497165,20848.013740556315,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-04-17 09:30:00,2020-04-16 15:00:00,2020,BEAR,TRANSITION,31657.327084811404,35297.168716155924,31209.725089496,1419.226247089915,123768.02357162256,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-04-21 09:30:00,2020-04-20 15:00:00,2020,TRANSITION,BEAR,-20361.272021910176,-24448.715648570098,-50997.167152179405,-41370.933013984,146625.76331291348,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-04-22 09:30:00,2020-04-21 15:00:00,2020,BEAR,TRANSITION,-4758.602477442473,-27210.664502060972,-58541.1644680677,-4922.8077757889405,212820.7708683731,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-04-24 09:30:00,2020-04-23 15:00:00,2020,TRANSITION,BEAR,-23123.22087540105,-54453.720841407776,-29790.498842406087,5504.304224330001,274984.84883669764,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-04-29 09:30:00,2020-04-28 15:00:00,2020,BEAR,TRANSITION,-525.8604150125757,39945.402016496286,53618.35669227876,55079.55135485716,346702.35610134713,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-06 09:30:00,2020-04-30 15:00:00,2020,TRANSITION,BULL,15282.180017494597,28955.13469327707,35294.80306673609,122348.79732453264,358980.77663624845,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-11 09:30:00,2020-05-08 15:00:00,2020,BULL,TRANSITION,5867.822229846381,4344.125949720852,1461.194662578404,217743.57864416204,330390.61307676416,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-13 09:30:00,2020-05-12 15:00:00,2020,TRANSITION,BEAR,-1995.5424237381667,-4878.473710880615,87053.99425779656,269480.54461236764,320224.5905100405,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-14 09:30:00,2020-05-13 15:00:00,2020,BEAR,BULL,-1131.749298534356,24063.445102060214,170855.41023662966,320030.4863514714,321293.0110543119,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-15 09:30:00,2020-05-14 15:00:00,2020,BULL,TRANSITION,-1751.181988608092,90181.28598006908,168697.4664594261,270449.86303173564,320803.1024390906,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-18 09:30:00,2020-05-15 15:00:00,2020,TRANSITION,BEAR,26946.37638920266,173738.3415237721,216282.38398158364,291622.80474649,317439.01932458114,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-19 09:30:00,2020-05-18 15:00:00,2020,BEAR,TRANSITION,64986.09157947451,143502.27205883153,100670.45733649656,293809.06794650666,284662.1933343671,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-21 09:30:00,2020-05-20 15:00:00,2020,TRANSITION,BEAR,-3289.693075737916,-46121.50779807288,149175.07611484174,157016.2608545674,134619.10139592644,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-05-29 09:30:00,2020-05-28 15:00:00,2020,BEAR,TRANSITION,19421.759726146236,56363.402260049246,60690.57590418402,50353.239407354966,22338.25148831494,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-06-15 09:30:00,2020-06-12 15:00:00,2020,TRANSITION,BULL,-5830.449601011351,-9081.576404882595,-7837.565484920517,-55491.050256798975,-335286.66149722785,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-08-10 09:30:00,2020-08-07 15:00:00,2020,BULL,TRANSITION,0.0,0.0,59369.160774814896,-43408.639009698294,6767.56519452576,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-08-14 09:30:00,2020-08-13 15:00:00,2020,TRANSITION,BULL,59369.160774814896,-8124.709891700186,-40101.10012565646,-26351.59618220385,-75493.66809140799,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-01 09:30:00,2020-08-31 15:00:00,2020,BULL,TRANSITION,27842.433543093503,31179.648515165783,36972.31628500577,-13485.993449054673,-55780.408551332555,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-02 09:30:00,2020-09-01 15:00:00,2020,TRANSITION,BULL,5452.9084442183375,5140.48194474075,17421.026796668768,-61914.86444232428,-83622.84209442606,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-04 09:30:00,2020-09-03 15:00:00,2020,BULL,TRANSITION,1803.266972668469,14083.811824596487,-80457.96631326528,-86960.05706649834,-86960.05706649834,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-07 09:30:00,2020-09-04 15:00:00,2020,TRANSITION,BULL,3989.400797171518,9005.453490322456,-71135.60779075605,-88763.32403916681,-88763.32403916681,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-08 09:30:00,2020-09-07 15:00:00,2020,BULL,TRANSITION,8291.1440547565,-86250.63408310527,-50458.30973406044,-92752.72483633833,-104984.85176417699,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-09 09:30:00,2020-09-08 15:00:00,2020,TRANSITION,BULL,-3275.0913616055623,-83416.15264268407,-79335.89123899305,-101043.86889109483,-140916.40070256684,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-10 09:30:00,2020-09-09 15:00:00,2020,BULL,TRANSITION,-91266.6867762562,-55474.36242721138,-92060.40240495095,-97768.77752948926,-130547.88689782284,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-09-29 09:30:00,2020-09-28 15:00:00,2020,TRANSITION,BEAR,0.0,0.0,-12232.12692783866,-32597.370451315306,-23499.13302428834,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-10-19 09:30:00,2020-10-16 15:00:00,2020,BEAR,BULL,-28636.545719825663,-26213.08737750165,-5119.348503408022,-76710.73627869133,-362.13348806370095,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-10-21 09:30:00,2020-10-20 15:00:00,2020,BULL,BEAR,-23326.878467245027,-2233.139593151398,-17479.41829299461,9098.237427026965,3708.353310749866,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-04 09:30:00,2020-11-03 15:00:00,2020,BEAR,TRANSITION,-17909.477396497503,-5307.973578458652,-2962.7616461599246,-5389.884116277099,-4189.477161656134,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-05 09:30:00,2020-11-04 15:00:00,2020,TRANSITION,BEAR,13691.391714797355,18252.48886525072,11093.860328995623,13370.63873346243,14190.115538522601,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-06 09:30:00,2020-11-05 15:00:00,2020,BEAR,TRANSITION,-1089.8878967585042,1255.3240355402231,-1290.063239335083,-2467.9271058933805,-3433.3306399434805,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-09 09:30:00,2020-11-06 15:00:00,2020,TRANSITION,BEAR,5650.985047211871,-1507.6434890432288,-1266.1884263753896,4228.006672005169,59.6589390616864,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-24 09:30:00,2020-11-23 15:00:00,2020,BEAR,TRANSITION,3357.224907735362,-8876.995981872082,-8854.408957181498,-12878.675256634131,57196.86127918586,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-26 09:30:00,2020-11-25 15:00:00,2020,TRANSITION,BEAR,-2260.5183814540505,-2237.931356763467,1189.2613263642415,-14282.767273804173,10134.493023336865,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-11-30 09:30:00,2020-11-27 15:00:00,2020,BEAR,TRANSITION,-2724.2420975025743,702.9505856251344,-826.0021957969293,-12214.501761989668,16783.22317680251,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2020-12-08 09:30:00,2020-12-07 15:00:00,2020,TRANSITION,BEAR,-1457.169102743268,-2007.7687432207167,-10050.202159754,70075.53653581999,-154371.27706616,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-03-02 09:30:00,2021-03-01 15:00:00,2021,BEAR,TRANSITION,-7826.387541188858,2984.245484354906,18601.892724555917,8016.089627178388,58216.904677786864,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-03-30 09:30:00,2021-03-29 15:00:00,2021,TRANSITION,BEAR,31836.077263248153,93780.05156538542,135947.6813884778,103449.11214534193,178361.8626531819,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-07 09:30:00,2021-04-06 15:00:00,2021,BEAR,TRANSITION,1545.6539247799665,-3654.4447403876147,-32498.569243135866,40777.14672018681,39357.964205362834,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-15 09:30:00,2021-04-14 15:00:00,2021,TRANSITION,BULL,11975.859273076989,65354.36677298136,51364.90857450012,48670.414034772664,93412.29336079769,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-16 09:30:00,2021-04-15 15:00:00,2021,BULL,TRANSITION,15745.22101614438,35468.64426893927,45851.26065799687,41910.089649351314,79816.8865135191,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-19 09:30:00,2021-04-16 15:00:00,2021,TRANSITION,BULL,37633.28648375999,23643.828285278752,33384.77489097696,19977.41358139459,39394.58291098289,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-22 09:30:00,2021-04-21 15:00:00,2021,BULL,TRANSITION,6462.211356573738,3531.7054269500077,-2694.494539727457,-291.74863284733146,-37210.07211771328,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-27 09:30:00,2021-04-26 15:00:00,2021,TRANSITION,BEAR,-5815.075914916582,-1010.6650790218264,-8551.51838076394,-2782.1892691366374,-42253.61872418411,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-28 09:30:00,2021-04-27 15:00:00,2021,BEAR,TRANSITION,-411.12405176088214,-1383.0442159175873,-3056.2170593412593,38287.80556198675,-39070.79419938382,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-29 09:30:00,2021-04-28 15:00:00,2021,TRANSITION,BULL,5215.534887655638,-2325.318414086476,2402.7459068801254,44741.879326025024,-26968.852983042598,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-04-30 09:30:00,2021-04-29 15:00:00,2021,BULL,TRANSITION,-6187.455051812343,-7860.627895236015,2901.498422098346,37906.79686416779,-29346.54598397948,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-05-17 09:30:00,2021-05-14 15:00:00,2021,TRANSITION,BULL,6042.94971227739,-20253.680448316038,-74290.9460696131,-77358.59976137057,-72765.3404189013,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-05-18 09:30:00,2021-05-17 15:00:00,2021,BULL,TRANSITION,-1619.5475742015988,-37264.22242121212,-79257.45690401085,-71710.73230906762,-78080.29524333496,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-05-21 09:30:00,2021-05-20 15:00:00,2021,TRANSITION,BEAR,-43069.67336067837,-46398.848210578784,-43505.07566231955,-30318.166603501886,-32860.56323279068,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-05-25 09:30:00,2021-05-24 15:00:00,2021,BEAR,TRANSITION,-4405.613727780059,-1511.841179520823,7546.724594943225,12155.426157441922,26615.06057105679,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-05-27 09:30:00,2021-05-26 15:00:00,2021,TRANSITION,BULL,2873.184769197367,11931.750543661416,14525.133334058337,13676.42476907093,29175.300001951866,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-06-30 09:30:00,2021-06-29 15:00:00,2021,BULL,TRANSITION,-8533.741096450016,-66938.63063109573,-66938.63063109573,-66938.63063109573,-66938.63063109573,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-07-14 09:30:00,2021-07-13 15:00:00,2021,TRANSITION,BULL,0.0,0.0,0.0,0.0,180988.94495761488,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-07-16 09:30:00,2021-07-15 15:00:00,2021,BULL,TRANSITION,0.0,0.0,0.0,0.0,166306.63950540684,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-07-19 09:30:00,2021-07-16 15:00:00,2021,TRANSITION,BEAR,0.0,0.0,0.0,57680.62033009902,169589.94692933932,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G25,FULL_BOOK_NORMALIZATION,market_regime,2021-07-21 09:30:00,2021-07-20 15:00:00,2021,BEAR,TRANSITION,0.0,0.0,0.0,144556.56106864847,247626.42417132203,Overlapping forward diagnostics from observable morning state; not additive annual P&L
