gap,mcb_mode,target,mechanic,year,strategy,category,pnl
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,161939.77642782195
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,874261.8056632034
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,-84482.39134000959
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,89158.02702819445
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,171065.4287261936
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,1391871.1199756758
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,801250.9610615864
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,553627.132075649
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-1427853.0857556143
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-1616887.6377604476
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,13781.62012765029
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,246737.09732642988
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-413666.2444014578
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,33957.36498263214
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,762636.1019055609
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,1402738.7225150736
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,38242.085710812666
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,-18.705267697794625
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,263244.48340902984
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,13011.207743287292
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,8936.466325827536
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,208.45851206989795
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,136249.54271632872
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,2231.692639486835
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,70870.34597499156
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,312184.6756323237
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,1088594.683607576
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,16448.201685258788
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,195763.31923081953
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,126827.17337181835
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-100834.4333051254
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,106057.33106441516
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,29504.977626078842
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,1817978.0907627603
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,-128087.48221133201
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,-75021.9728338103
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,477274.414697992
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,618564.8607809369
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,46801.01863677749
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,80707.16863102562
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,10375.57743862398
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,513093.26415650646
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,5791435.237594945
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,416377.67637233227
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,440105.25769108406
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,1195263.3822627366
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,443719.3117203758
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,131162.2416154412
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,135875.66904906352
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,3724647.158872913
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,741606.4820046321
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,-2158.477513124537
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,52060.45983670383
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,1303.2772595382307
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-217637.37180579803
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,105792.72269003339
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,15272.661876937082
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-873924.6986701282
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,5704803.275859351
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,98506.62250334283
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,750751.3406515726
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,146534.7627319333
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,2036.421833877237
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,267981.4384713971
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,353803.9703809034
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,215270.1980996677
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,489372.43783471186
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-532107.236669903
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,507222.96392256743
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,433399.7087559334
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-4785915.534478888
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,210077.71334887564
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,1700507.6077896254
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,2150078.2002555733
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,2440699.991138272
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,-321497.01264215703
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,178529.41467289175
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,458490.7479983217
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,3689173.607718668
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,1835857.4456186665
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,447204.21363108937
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-4148675.8215211313
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-4509111.493024077
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,50469.33818488929
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,734190.8609260313
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-1262548.4994495828
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,82614.91886691142
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,3065454.3808693807
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,1728595.2230643218
