id,route,entry_state,holding_state,holding_rows,dates,capital_days
PAST_ONLY_D08_C_10,D08,LOW_IMPROVING,LOW_NONIMPROVING,37,17,3650893.0
PAST_ONLY_D08_C_10,D08,LOW_NONIMPROVING,HIGH_IMPROVING,52,8,5020753.0
PAST_ONLY_D08_C_10,D08,LOW_NONIMPROVING,LOW_IMPROVING,25,23,2893156.0
PAST_ONLY_D08_C_10,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,83,47,8588265.4
PAST_ONLY_D08_C_MAX,D08,HIGH_IMPROVING,HIGH_IMPROVING,512,125,61415962.28
PAST_ONLY_D08_C_MAX,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,344,104,40478935.58
PAST_ONLY_D08_C_MAX,D08,HIGH_IMPROVING,LOW_IMPROVING,28,10,6553374.0
PAST_ONLY_D08_C_MAX,D08,HIGH_IMPROVING,LOW_NONIMPROVING,101,39,11183752.09
PAST_ONLY_D08_C_MAX,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,323,82,36518947.04
PAST_ONLY_D08_C_MAX,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,828,177,99827716.30000001
PAST_ONLY_D08_C_MAX,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,718100.0
PAST_ONLY_D08_C_MAX,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,177,63,24844360.0
PAST_ONLY_D08_C_MAX,D08,LOW_IMPROVING,HIGH_IMPROVING,2,1,17086.0
PAST_ONLY_D08_C_MAX,D08,LOW_IMPROVING,LOW_IMPROVING,35,28,11913434.0
PAST_ONLY_D08_C_MAX,D08,LOW_IMPROVING,LOW_NONIMPROVING,33,15,5933262.0
PAST_ONLY_D08_C_MAX,D08,LOW_NONIMPROVING,HIGH_IMPROVING,22,8,7165185.0
PAST_ONLY_D08_C_MAX,D08,LOW_NONIMPROVING,LOW_IMPROVING,25,23,8774807.0
PAST_ONLY_D08_C_MAX,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,63,46,27474538.0
R0_POOL_C_10,D08,HIGH_IMPROVING,HIGH_IMPROVING,285,147,39863182.0
R0_POOL_C_10,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,181,94,24637219.0
R0_POOL_C_10,D08,HIGH_IMPROVING,LOW_IMPROVING,16,11,2461890.0
R0_POOL_C_10,D08,HIGH_IMPROVING,LOW_NONIMPROVING,48,31,6832592.0
R0_POOL_C_10,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,121,70,15846824.86
R0_POOL_C_10,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,308,161,43255702.25
R0_POOL_C_10,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,91,56,13285696.0
R0_POOL_C_10,D08,LOW_IMPROVING,HIGH_IMPROVING,41,33,5819945.15
R0_POOL_C_10,D08,LOW_IMPROVING,HIGH_NONIMPROVING,5,5,720443.4
R0_POOL_C_10,D08,LOW_IMPROVING,LOW_IMPROVING,136,90,20210672.33
R0_POOL_C_10,D08,LOW_IMPROVING,LOW_NONIMPROVING,88,55,11194970.76
R0_POOL_C_10,D08,LOW_NONIMPROVING,HIGH_IMPROVING,31,26,4339746.0
R0_POOL_C_10,D08,LOW_NONIMPROVING,HIGH_NONIMPROVING,4,4,585278.0
R0_POOL_C_10,D08,LOW_NONIMPROVING,LOW_IMPROVING,59,49,8052596.0
R0_POOL_C_10,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,96,85,12365358.0
R0_POOL_C_10,H01,HIGH_IMPROVING,HIGH_IMPROVING,128,104,17394961.32
R0_POOL_C_10,H01,HIGH_IMPROVING,HIGH_NONIMPROVING,93,77,12814485.350000001
R0_POOL_C_10,H01,HIGH_IMPROVING,LOW_IMPROVING,4,4,489229.0
R0_POOL_C_10,H01,HIGH_IMPROVING,LOW_NONIMPROVING,25,25,3120378.0
R0_POOL_C_10,H01,HIGH_NONIMPROVING,HIGH_IMPROVING,69,49,9829053.0
R0_POOL_C_10,H01,HIGH_NONIMPROVING,HIGH_NONIMPROVING,172,119,24001810.0
R0_POOL_C_10,H01,HIGH_NONIMPROVING,LOW_NONIMPROVING,79,52,9973552.0
R0_POOL_C_10,H01,LOW_IMPROVING,HIGH_IMPROVING,42,30,6244901.640000001
R0_POOL_C_10,H01,LOW_IMPROVING,HIGH_NONIMPROVING,10,5,1449382.0
R0_POOL_C_10,H01,LOW_IMPROVING,LOW_IMPROVING,212,121,32044844.79
R0_POOL_C_10,H01,LOW_IMPROVING,LOW_NONIMPROVING,96,59,13425683.7
R0_POOL_C_10,H01,LOW_NONIMPROVING,HIGH_IMPROVING,29,21,3378467.0
R0_POOL_C_10,H01,LOW_NONIMPROVING,LOW_IMPROVING,107,74,14447592.5
R0_POOL_C_10,H01,LOW_NONIMPROVING,LOW_NONIMPROVING,244,171,33047527.56
R0_POOL_C_10,H02,HIGH_IMPROVING,HIGH_IMPROVING,495,169,70286733.75
R0_POOL_C_10,H02,HIGH_IMPROVING,HIGH_NONIMPROVING,320,130,46860425.78
R0_POOL_C_10,H02,HIGH_IMPROVING,LOW_IMPROVING,40,18,5600513.0
R0_POOL_C_10,H02,HIGH_IMPROVING,LOW_NONIMPROVING,75,49,11605679.5
R0_POOL_C_10,H02,HIGH_NONIMPROVING,HIGH_IMPROVING,200,86,28415935.52
R0_POOL_C_10,H02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,631,190,86320085.7
R0_POOL_C_10,H02,HIGH_NONIMPROVING,LOW_IMPROVING,1,1,144786.0
R0_POOL_C_10,H02,HIGH_NONIMPROVING,LOW_NONIMPROVING,188,78,22614176.1
R0_POOL_C_10,H02,LOW_IMPROVING,HIGH_IMPROVING,126,41,17869104.79
R0_POOL_C_10,H02,LOW_IMPROVING,HIGH_NONIMPROVING,12,7,1807621.0
R0_POOL_C_10,H02,LOW_IMPROVING,LOW_IMPROVING,969,225,135260998.32
R0_POOL_C_10,H02,LOW_IMPROVING,LOW_NONIMPROVING,394,123,52082751.989999995
R0_POOL_C_10,H02,LOW_NONIMPROVING,HIGH_IMPROVING,116,53,15308376.0
R0_POOL_C_10,H02,LOW_NONIMPROVING,HIGH_NONIMPROVING,39,22,5771321.6
R0_POOL_C_10,H02,LOW_NONIMPROVING,LOW_IMPROVING,467,159,64284479.34
R0_POOL_C_10,H02,LOW_NONIMPROVING,LOW_NONIMPROVING,1065,268,141110551.11
R0_POOL_C_MAX,D08,HIGH_IMPROVING,HIGH_IMPROVING,281,135,52107553.0
R0_POOL_C_MAX,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,187,92,33777550.0
R0_POOL_C_MAX,D08,HIGH_IMPROVING,LOW_IMPROVING,15,10,3942086.0
R0_POOL_C_MAX,D08,HIGH_IMPROVING,LOW_NONIMPROVING,57,34,10858827.0
R0_POOL_C_MAX,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,108,66,15730878.86
R0_POOL_C_MAX,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,295,157,50610432.11
R0_POOL_C_MAX,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,87,52,13196452.0
R0_POOL_C_MAX,D08,LOW_IMPROVING,HIGH_IMPROVING,35,30,5765725.01
R0_POOL_C_MAX,D08,LOW_IMPROVING,HIGH_NONIMPROVING,6,5,674466.56
R0_POOL_C_MAX,D08,LOW_IMPROVING,LOW_IMPROVING,130,86,20306097.23
R0_POOL_C_MAX,D08,LOW_IMPROVING,LOW_NONIMPROVING,89,56,12368737.76
R0_POOL_C_MAX,D08,LOW_NONIMPROVING,HIGH_IMPROVING,31,26,4186915.0
R0_POOL_C_MAX,D08,LOW_NONIMPROVING,HIGH_NONIMPROVING,4,4,806989.0
R0_POOL_C_MAX,D08,LOW_NONIMPROVING,LOW_IMPROVING,58,57,7394901.0
R0_POOL_C_MAX,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,107,97,14557394.0
R0_POOL_C_MAX,H01,HIGH_IMPROVING,HIGH_IMPROVING,125,103,18388231.8
R0_POOL_C_MAX,H01,HIGH_IMPROVING,HIGH_NONIMPROVING,95,79,14804437.5
R0_POOL_C_MAX,H01,HIGH_IMPROVING,LOW_IMPROVING,4,4,472147.0
R0_POOL_C_MAX,H01,HIGH_IMPROVING,LOW_NONIMPROVING,26,26,3633954.0
R0_POOL_C_MAX,H01,HIGH_NONIMPROVING,HIGH_IMPROVING,70,49,13937203.0
R0_POOL_C_MAX,H01,HIGH_NONIMPROVING,HIGH_NONIMPROVING,181,122,31487213.0
R0_POOL_C_MAX,H01,HIGH_NONIMPROVING,LOW_NONIMPROVING,69,42,11273462.0
R0_POOL_C_MAX,H01,LOW_IMPROVING,HIGH_IMPROVING,40,30,6160837.72
R0_POOL_C_MAX,H01,LOW_IMPROVING,HIGH_NONIMPROVING,9,5,1173606.0
R0_POOL_C_MAX,H01,LOW_IMPROVING,LOW_IMPROVING,182,113,32233536.009999998
R0_POOL_C_MAX,H01,LOW_IMPROVING,LOW_NONIMPROVING,89,53,14359812.5
R0_POOL_C_MAX,H01,LOW_NONIMPROVING,HIGH_IMPROVING,35,27,5334893.0
R0_POOL_C_MAX,H01,LOW_NONIMPROVING,HIGH_NONIMPROVING,1,1,118958.0
R0_POOL_C_MAX,H01,LOW_NONIMPROVING,LOW_IMPROVING,112,79,24262168.6
R0_POOL_C_MAX,H01,LOW_NONIMPROVING,LOW_NONIMPROVING,232,170,43654093.92
R0_POOL_C_MAX,H02,HIGH_IMPROVING,HIGH_IMPROVING,481,168,86676022.9
R0_POOL_C_MAX,H02,HIGH_IMPROVING,HIGH_NONIMPROVING,323,126,62462773.64
R0_POOL_C_MAX,H02,HIGH_IMPROVING,LOW_IMPROVING,32,17,6867092.0
R0_POOL_C_MAX,H02,HIGH_IMPROVING,LOW_NONIMPROVING,74,48,15444705.1
R0_POOL_C_MAX,H02,HIGH_NONIMPROVING,HIGH_IMPROVING,216,87,35728833.72
R0_POOL_C_MAX,H02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,627,189,104698422.81
R0_POOL_C_MAX,H02,HIGH_NONIMPROVING,LOW_IMPROVING,1,1,140696.0
R0_POOL_C_MAX,H02,HIGH_NONIMPROVING,LOW_NONIMPROVING,186,80,26062647.61
R0_POOL_C_MAX,H02,LOW_IMPROVING,HIGH_IMPROVING,133,50,19987841.03
R0_POOL_C_MAX,H02,LOW_IMPROVING,HIGH_NONIMPROVING,15,6,2310946.0
R0_POOL_C_MAX,H02,LOW_IMPROVING,LOW_IMPROVING,969,227,166749975.20999998
R0_POOL_C_MAX,H02,LOW_IMPROVING,LOW_NONIMPROVING,404,131,61573403.760000005
R0_POOL_C_MAX,H02,LOW_NONIMPROVING,HIGH_IMPROVING,117,48,18831527.0
R0_POOL_C_MAX,H02,LOW_NONIMPROVING,HIGH_NONIMPROVING,38,19,8480703.2
R0_POOL_C_MAX,H02,LOW_NONIMPROVING,LOW_IMPROVING,467,159,93098478.19999999
R0_POOL_C_MAX,H02,LOW_NONIMPROVING,LOW_NONIMPROVING,1042,263,174390800.52
R1_CURRENT_H02_C_10,H02,HIGH_IMPROVING,HIGH_IMPROVING,917,177,101900193.17
R1_CURRENT_H02_C_10,H02,HIGH_IMPROVING,HIGH_NONIMPROVING,525,130,59418155.26
R1_CURRENT_H02_C_10,H02,HIGH_IMPROVING,LOW_IMPROVING,53,19,5551255.0
R1_CURRENT_H02_C_10,H02,HIGH_IMPROVING,LOW_NONIMPROVING,176,48,20827505.2
R1_CURRENT_H02_C_10,H02,HIGH_NONIMPROVING,HIGH_IMPROVING,356,96,40707459.96
R1_CURRENT_H02_C_10,H02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,1078,200,118644930.17
R1_CURRENT_H02_C_10,H02,HIGH_NONIMPROVING,LOW_IMPROVING,4,2,404441.0
R1_CURRENT_H02_C_10,H02,HIGH_NONIMPROVING,LOW_NONIMPROVING,324,93,32301844.54
R1_CURRENT_H02_C_10,H02,LOW_IMPROVING,HIGH_IMPROVING,200,59,22144650.48
R1_CURRENT_H02_C_10,H02,LOW_IMPROVING,HIGH_NONIMPROVING,77,15,9140496.83
R1_CURRENT_H02_C_10,H02,LOW_IMPROVING,LOW_IMPROVING,805,151,88115670.56
R1_CURRENT_H02_C_10,H02,LOW_IMPROVING,LOW_NONIMPROVING,379,86,39711315.44
R1_CURRENT_H02_C_10,H02,LOW_NONIMPROVING,HIGH_IMPROVING,191,50,19919771.62
R1_CURRENT_H02_C_10,H02,LOW_NONIMPROVING,HIGH_NONIMPROVING,47,26,5313859.0
R1_CURRENT_H02_C_10,H02,LOW_NONIMPROVING,LOW_IMPROVING,408,110,43479037.3
R1_CURRENT_H02_C_10,H02,LOW_NONIMPROVING,LOW_NONIMPROVING,971,212,100998277.15
R1_CURRENT_H02_C_MAX,H02,HIGH_IMPROVING,HIGH_IMPROVING,907,174,121631123.19
R1_CURRENT_H02_C_MAX,H02,HIGH_IMPROVING,HIGH_NONIMPROVING,500,128,64189764.62
R1_CURRENT_H02_C_MAX,H02,HIGH_IMPROVING,LOW_IMPROVING,47,18,9480494.0
R1_CURRENT_H02_C_MAX,H02,HIGH_IMPROVING,LOW_NONIMPROVING,167,44,21472250.0
R1_CURRENT_H02_C_MAX,H02,HIGH_NONIMPROVING,HIGH_IMPROVING,362,96,49683032.2
R1_CURRENT_H02_C_MAX,H02,HIGH_NONIMPROVING,HIGH_NONIMPROVING,1086,199,163609591.68
R1_CURRENT_H02_C_MAX,H02,HIGH_NONIMPROVING,LOW_IMPROVING,5,2,264567.0
R1_CURRENT_H02_C_MAX,H02,HIGH_NONIMPROVING,LOW_NONIMPROVING,319,93,43647476.3
R1_CURRENT_H02_C_MAX,H02,LOW_IMPROVING,HIGH_IMPROVING,183,55,28834599.72
R1_CURRENT_H02_C_MAX,H02,LOW_IMPROVING,HIGH_NONIMPROVING,63,11,8669214.32
R1_CURRENT_H02_C_MAX,H02,LOW_IMPROVING,LOW_IMPROVING,795,149,110632895.09
R1_CURRENT_H02_C_MAX,H02,LOW_IMPROVING,LOW_NONIMPROVING,360,85,45776312.62
R1_CURRENT_H02_C_MAX,H02,LOW_NONIMPROVING,HIGH_IMPROVING,190,50,26454936.79
R1_CURRENT_H02_C_MAX,H02,LOW_NONIMPROVING,HIGH_NONIMPROVING,50,26,6719718.8
R1_CURRENT_H02_C_MAX,H02,LOW_NONIMPROVING,LOW_IMPROVING,402,108,59771257.949999996
R1_CURRENT_H02_C_MAX,H02,LOW_NONIMPROVING,LOW_NONIMPROVING,965,210,131097027.72
R1_LEVEL_D08_C3_C_10,D08,HIGH_IMPROVING,HIGH_IMPROVING,722,167,80197086.57
R1_LEVEL_D08_C3_C_10,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,441,142,48517579.51
R1_LEVEL_D08_C3_C_10,D08,HIGH_IMPROVING,LOW_IMPROVING,65,17,7504652.0
R1_LEVEL_D08_C3_C_10,D08,HIGH_IMPROVING,LOW_NONIMPROVING,116,50,12862893.46
R1_LEVEL_D08_C3_C_10,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,350,79,39380762.5
R1_LEVEL_D08_C3_C_10,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,917,177,101465575.72999999
R1_LEVEL_D08_C3_C_10,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,222667.0
R1_LEVEL_D08_C3_C_10,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,191,68,20852389.0
R1_LEVEL_D08_C3_C_10,D08,LOW_IMPROVING,HIGH_IMPROVING,18,10,1804796.0
R1_LEVEL_D08_C3_C_10,D08,LOW_IMPROVING,HIGH_NONIMPROVING,1,1,88821.0
R1_LEVEL_D08_C3_C_10,D08,LOW_IMPROVING,LOW_IMPROVING,18,7,1829613.0
R1_LEVEL_D08_C3_C_10,D08,LOW_IMPROVING,LOW_NONIMPROVING,3,3,270936.0
R1_LEVEL_D08_C3_C_10,D08,LOW_NONIMPROVING,HIGH_IMPROVING,16,11,1877736.0
R1_LEVEL_D08_C3_C_10,D08,LOW_NONIMPROVING,HIGH_NONIMPROVING,5,4,569662.0
R1_LEVEL_D08_C3_C_10,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,19,15,2216648.0
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_IMPROVING,HIGH_IMPROVING,662,162,91235348.74000001
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,427,129,45312467.09
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_IMPROVING,LOW_IMPROVING,40,17,8348594.0
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_IMPROVING,LOW_NONIMPROVING,115,49,14012245.09
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,321,82,38095766.12
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,752,171,99231370.12
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,665900.0
R1_LEVEL_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,155,60,23501690.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_IMPROVING,HIGH_IMPROVING,14,10,1557553.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_IMPROVING,HIGH_NONIMPROVING,1,1,88821.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_IMPROVING,LOW_IMPROVING,12,7,1354037.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_IMPROVING,LOW_NONIMPROVING,3,3,270936.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_NONIMPROVING,HIGH_IMPROVING,16,11,2312292.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_NONIMPROVING,HIGH_NONIMPROVING,4,3,590932.0
R1_LEVEL_D08_C3_C_MAX,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,10,6,1296492.0
R1_LEVEL_D08_COST2_C_10,D08,HIGH_IMPROVING,HIGH_IMPROVING,762,167,79471876.65
R1_LEVEL_D08_COST2_C_10,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,428,139,44045439.06
R1_LEVEL_D08_COST2_C_10,D08,HIGH_IMPROVING,LOW_IMPROVING,78,17,8377164.0
R1_LEVEL_D08_COST2_C_10,D08,HIGH_IMPROVING,LOW_NONIMPROVING,117,50,11940907.3
R1_LEVEL_D08_COST2_C_10,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,341,80,35792245.739999995
R1_LEVEL_D08_COST2_C_10,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,908,176,93341829.69
R1_LEVEL_D08_COST2_C_10,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,207764.0
R1_LEVEL_D08_COST2_C_10,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,189,68,18989442.0
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_IMPROVING,HIGH_IMPROVING,697,165,91270263.28999999
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,425,134,46186947.52
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_IMPROVING,LOW_IMPROVING,77,17,8740551.0
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_IMPROVING,LOW_NONIMPROVING,116,50,13954677.09
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,309,78,38035279.18
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,795,175,101350686.28
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,745760.0
R1_LEVEL_D08_COST2_C_MAX,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,154,60,24700570.0
R1_LEVEL_D08_C_10_CA,D08,HIGH_IMPROVING,HIGH_IMPROVING,748,167,80833923.21000001
R1_LEVEL_D08_C_10_CA,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,422,138,45319962.879999995
R1_LEVEL_D08_C_10_CA,D08,HIGH_IMPROVING,LOW_IMPROVING,78,17,8782230.0
R1_LEVEL_D08_C_10_CA,D08,HIGH_IMPROVING,LOW_NONIMPROVING,117,50,12463403.31
R1_LEVEL_D08_C_10_CA,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,351,79,38150421.480000004
R1_LEVEL_D08_C_10_CA,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,927,177,98936600.56
R1_LEVEL_D08_C_10_CA,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,217573.0
R1_LEVEL_D08_C_10_CA,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,190,68,19922559.0
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_IMPROVING,HIGH_IMPROVING,712,165,94034245.68
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,410,131,44804157.84
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_IMPROVING,LOW_IMPROVING,77,17,8633574.0
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_IMPROVING,LOW_NONIMPROVING,116,50,13763026.09
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,325,80,37857366.739999995
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,787,175,100858461.6
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,723632.0
R1_LEVEL_D08_C_MAX_CA,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,166,60,25141686.0
R1_LEVEL_D08_C_ONE,D08,HIGH_IMPROVING,HIGH_IMPROVING,94,94,51562976.0
R1_LEVEL_D08_C_ONE,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,46,46,27890507.0
R1_LEVEL_D08_C_ONE,D08,HIGH_IMPROVING,LOW_IMPROVING,10,10,2038895.0
R1_LEVEL_D08_C_ONE,D08,HIGH_IMPROVING,LOW_NONIMPROVING,10,10,1928982.0
R1_LEVEL_D08_C_ONE,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,54,54,30943411.0
R1_LEVEL_D08_C_ONE,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,121,121,54866087.0
R1_LEVEL_D08_C_ONE,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,754519.0
R1_LEVEL_D08_C_ONE,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,33,33,11064769.0
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_IMPROVING,HIGH_IMPROVING,599,136,69264895.92
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,542,154,62680462.980000004
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_IMPROVING,LOW_IMPROVING,86,17,10971268.399999999
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_IMPROVING,LOW_NONIMPROVING,146,55,16449329.5
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,363,84,44048859.45
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,808,172,96794524.16
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_NONIMPROVING,LOW_IMPROVING,7,5,820413.0
R1_LEVEL_D08_DELAY1_C_10,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,232,75,27826812.099999998
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_IMPROVING,HIGH_IMPROVING,610,136,82148829.36
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,509,150,67245342.37
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_IMPROVING,LOW_IMPROVING,86,17,13321968.350000001
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_IMPROVING,LOW_NONIMPROVING,138,51,18144245.27
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,346,84,39442826.69
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,739,164,89155215.49000001
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_NONIMPROVING,LOW_IMPROVING,7,5,1374181.0
R1_LEVEL_D08_DELAY1_C_MAX,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,198,64,30220989.82
R1_S1_D08_C3_C_10,D08,HIGH_IMPROVING,HIGH_IMPROVING,664,166,73610546.67999999
R1_S1_D08_C3_C_10,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,453,142,49655267.14
R1_S1_D08_C3_C_10,D08,HIGH_IMPROVING,LOW_IMPROVING,60,17,6844596.0
R1_S1_D08_C3_C_10,D08,HIGH_IMPROVING,LOW_NONIMPROVING,117,50,12797182.09
R1_S1_D08_C3_C_10,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,350,79,38974988.54
R1_S1_D08_C3_C_10,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,897,177,98060070.31
R1_S1_D08_C3_C_10,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,221704.0
R1_S1_D08_C3_C_10,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,201,68,21679700.0
R1_S1_D08_C3_C_10,D08,LOW_IMPROVING,HIGH_IMPROVING,134,43,14705071.37
R1_S1_D08_C3_C_10,D08,LOW_IMPROVING,HIGH_NONIMPROVING,10,6,1130209.44
R1_S1_D08_C3_C_10,D08,LOW_IMPROVING,LOW_IMPROVING,363,129,40237659.33
R1_S1_D08_C3_C_10,D08,LOW_IMPROVING,LOW_NONIMPROVING,213,84,22558263.81
R1_S1_D08_C3_C_10,D08,LOW_NONIMPROVING,HIGH_IMPROVING,20,13,2308682.0
R1_S1_D08_C3_C_10,D08,LOW_NONIMPROVING,HIGH_NONIMPROVING,6,5,683045.0
R1_S1_D08_C3_C_10,D08,LOW_NONIMPROVING,LOW_IMPROVING,15,13,1657129.0
R1_S1_D08_C3_C_10,D08,LOW_NONIMPROVING,LOW_NONIMPROVING,79,66,8655385.0
R1_S1_D08_C3_C_MAX,D08,HIGH_IMPROVING,HIGH_IMPROVING,692,160,83279241.86
R1_S1_D08_C3_C_MAX,D08,HIGH_IMPROVING,HIGH_NONIMPROVING,432,129,40254579.55
R1_S1_D08_C3_C_MAX,D08,HIGH_IMPROVING,LOW_IMPROVING,61,17,9962341.0
R1_S1_D08_C3_C_MAX,D08,HIGH_IMPROVING,LOW_NONIMPROVING,109,42,10616250.39
R1_S1_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,HIGH_IMPROVING,313,82,29136164.86
R1_S1_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,HIGH_NONIMPROVING,755,172,84222952.38
R1_S1_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,LOW_IMPROVING,2,2,280704.0
R1_S1_D08_C3_C_MAX,D08,HIGH_NONIMPROVING,LOW_NONIMPROVING,160,62,22705983.0
R1_S1_D08_C3_C_MAX,D08,LOW_IMPROVING,HIGH_IMPROVING,78,31,10010615.059999999
R1_S1_D08_C3_C_MAX,D08,LOW_IMPROVING,HIGH_NONIMPROVING,10,6,2697681.64
R1_S1_D08_C3_C_MAX,D08,LOW_IMPROVING,LOW_IMPROVING,301,128,71350625.58
R1_S1_D08_C3_C_MAX,D08,LOW_IMPROVING,LOW_NONIMPROVING,171,76,31327440.68
