route,capital,state_definition,state,board,signals,signal_dates,state_episodes,legal_fill_rate,matured,equal_date_return,equal_event_return,standardized_pnl,win_rate,profit_factor,tail_p05,mfe,mae,mean_held,actual_orders,actual_fills,cash_pnl_contribution,actual_cash_rejections,state_rejected_by_simple_gate
D02,C_10,S0,BULL,CHINEXT_20,265,160,12,0.5660377358490566,150,-0.007304835509753772,-0.010272781226918416,-135471.72323000006,0.4533333333333333,0.8099013897514794,-0.18301904941526126,0.09194478014963257,-0.088260962544338,10.0,265,46,-70082.22567400004,0,0
D02,C_10,S0,BULL,MAIN,1826,382,19,0.47426067907995617,864,-0.0036609163421248113,-0.004479930149762604,-369457.880398001,0.4618055555555556,0.9092641511553585,-0.18557007716163654,0.1004075795478162,-0.09134430631777704,10.005787037037036,1826,249,-13206.743959000276,1,0
D02,C_10,S0,BULL,STAR,74,61,10,0.4594594594594595,33,-0.00788695385987618,-0.005088505671024103,-16038.756535100008,0.5454545454545454,0.8906488090603103,-0.15331608688397658,0.11094004680073427,-0.08359708021377943,10.0,74,10,-20175.0117941,5,0
D02,C_10,S0,TRANSITION,CHINEXT_10,74,30,7,0.581081081081081,43,0.019268231550509895,0.019993804981241908,75538.90991999985,0.6511627906976745,1.5280267723620036,-0.18105115713547223,0.10287473979658901,-0.07829851578215587,10.0,74,15,380.702879999968,0,0
D02,C_10,S0,TRANSITION,CHINEXT_20,195,97,19,0.6358974358974359,120,0.00011957951486490668,-0.004442563797137365,-58891.22163400011,0.44166666666666665,0.8965178608998647,-0.21215397152844565,0.11032381836976611,-0.08608034800859875,10.0,195,40,11424.799069999965,0,0
D02,C_10,S0,TRANSITION,MAIN,844,238,34,0.5402843601895735,455,-0.0029231730302210195,-0.006412002822017505,-269168.0168659999,0.44175824175824174,0.8619415470406142,-0.16884751220570565,0.08326021546910083,-0.07889932595450616,10.01978021978022,844,159,-59565.20145999995,0,0
D02,C_10,S0,TRANSITION,STAR,51,43,15,0.6666666666666666,34,0.02672600944351328,0.025095159790316318,83701.62451130003,0.6176470588235294,2.1679674433561216,-0.10959258867046025,0.11284592403170005,-0.050657070468439744,10.0,51,14,43172.88916370002,0,0
D02,C_10,S0_CURRENT,BEAR,CHINEXT_10,18,10,2,0.5,9,0.03977257245926264,0.03873631584637457,32951.41623999998,0.4444444444444444,1.7674090314261297,-0.14335116803217524,0.11076322326210579,-0.08465048578180974,10.0,18,1,-4334.958719999995,0,0
D02,C_10,S0_CURRENT,BEAR,CHINEXT_20,143,77,8,0.5804195804195804,83,-0.015621387590937695,-0.009204124373893357,-76887.86774500016,0.40963855421686746,0.8244365030412304,-0.2176073187165484,0.12449764589469707,-0.10133490608942929,10.0,143,31,-118203.98420100004,0,0
D02,C_10,S0_CURRENT,BEAR,MAIN,656,153,13,0.5579268292682927,366,-0.010180897925188741,0.005021420056018203,181594.44499499945,0.4890710382513661,1.1295461735950896,-0.15792695204636098,0.09558297399552333,-0.07572000472317822,10.010928961748634,656,118,-148367.72475600007,1,0
D02,C_10,S0_CURRENT,BEAR,STAR,26,20,8,0.6538461538461539,17,-0.01141191965518226,-0.016304864256861357,-27893.473899899982,0.4117647058823529,0.5770304102926772,-0.0981624552145418,0.08648673202668242,-0.08172633305814063,10.0,26,7,22631.949637699996,0,0
D02,C_10,S0_CURRENT,BULL,CHINEXT_10,221,68,6,0.48868778280542985,108,0.004614565730958447,0.0040977686272589825,41593.85799999979,0.4537037037037037,1.0776423405540503,-0.16871661694784235,0.11680520854068208,-0.1023957580485015,10.0,221,26,-21776.990999999995,0,0
D02,C_10,S0_CURRENT,BULL,CHINEXT_20,276,167,13,0.572463768115942,158,-0.008058652826684614,-0.010570422433632556,-147846.62533000007,0.44936708860759494,0.8039000783794312,-0.18349742404463207,0.09263299434972773,-0.08814437674905522,10.0,276,47,-65029.93235400005,0,0
D02,C_10,S0_CURRENT,BULL,MAIN,1880,389,20,0.4787234042553192,899,-0.0032689770157737254,-0.0032166247545717254,-268901.1844680011,0.4671857619577308,0.9354392857734934,-0.1859251194254656,0.10038572567320113,-0.09014125958824866,10.005561735261402,1880,261,-5603.051479000322,1,0
D02,C_10,S0_CURRENT,BULL,STAR,78,64,11,0.48717948717948717,37,-0.004917216140717894,-0.0034951948319120935,-12436.469881699988,0.5675675675675675,0.9217594967003991,-0.15241951464937714,0.11827899270936733,-0.08091478939609818,10.0,78,14,-20408.742902299964,5,0
D02,C_10,S0_CURRENT,TRANSITION,CHINEXT_10,72,29,7,0.6805555555555556,49,0.02636403526644985,0.02642371168315443,117549.27225999981,0.673469387755102,1.8082123039133886,-0.16434196211792576,0.10411634701277905,-0.080550538454698,10.0,72,14,4614.092519999962,0,0
D02,C_10,S0_CURRENT,TRANSITION,CHINEXT_20,191,92,18,0.643979057591623,119,0.0046678773796724905,0.0013955998805805219,8611.084735999837,0.453781512605042,1.0162789614922512,-0.21222774273559705,0.11736017897119813,-0.08305051732780784,10.0,191,41,-2735.872990000047,0,0
D02,C_10,S0_CURRENT,TRANSITION,MAIN,820,236,33,0.5304878048780488,433,-0.003969812490658459,-0.007750590628928494,-318501.2358879998,0.4295612009237875,0.831120102555389,-0.16518262261230085,0.08335343536001642,-0.07996351624285655,10.020785219399539,820,148,-80977.53550199993,0,0
D02,C_10,S0_CURRENT,TRANSITION,STAR,48,41,13,0.625,30,0.027516753938185427,0.0277243666558418,81771.188996,0.6,2.4896868335065103,-0.099917495847318,0.10245708490668211,-0.04747184819263115,10.0,48,8,40619.54325629998,1,0
D02,C_10,S1,HIGH_IMPROVING,CHINEXT_10,126,37,7,0.4444444444444444,56,-0.0050842320610428576,-0.00893475049576505,-46470.733240000045,0.5,0.8518602461991858,-0.18039739651207282,0.12600672302385993,-0.09051674636150883,10.0,126,10,10806.658559999967,0,0
D02,C_10,S1,HIGH_IMPROVING,CHINEXT_20,164,84,28,0.5975609756097561,98,0.009104501616863058,-0.0014859987475976343,-13303.016473999945,0.46938775510204084,0.9688170386662078,-0.18467379272389858,0.09449434445920091,-0.07723814211120435,10.0,164,23,19312.224729999936,0,0
D02,C_10,S1,HIGH_IMPROVING,MAIN,1001,181,50,0.45854145854145856,459,-0.005218061150097288,-0.0026483294891780046,-118573.69213000053,0.4749455337690632,0.9436074395374251,-0.19563629044775582,0.1052910307644851,-0.08527378429568472,10.002178649237473,1001,116,5523.43578999985,1,0
D02,C_10,S1,HIGH_IMPROVING,STAR,37,32,17,0.5675675675675675,21,0.006533441953600552,0.008062835264075138,17025.537362299903,0.5238095238095238,1.2354453774223857,-0.15600580358777494,0.08776512897189162,-0.06646325844640767,10.0,37,6,-5812.6990229,1,0
D02,C_10,S1,HIGH_NONIMPROVING,CHINEXT_10,96,31,6,0.5625,54,0.003608810775849326,0.009450918093006378,43887.60579999983,0.42592592592592593,1.207826445401146,-0.12203360714220357,0.09895597438456408,-0.11057035508910884,10.0,96,15,-64580.46919999999,0,0
D02,C_10,S1,HIGH_NONIMPROVING,CHINEXT_20,109,74,22,0.5688073394495413,62,-0.0025778847084413276,-0.00862968461354966,-45452.01095600003,0.3870967741935484,0.8469379134976283,-0.1458918340319972,0.09726118602906421,-0.08456505501596279,10.0,109,26,-45510.62520399999,0,0
D02,C_10,S1,HIGH_NONIMPROVING,MAIN,762,181,47,0.4816272965879265,367,-0.011981390130641794,-0.009264333118793782,-310941.60828800016,0.40054495912806537,0.8286125976750525,-0.1698954912772275,0.0895355143713722,-0.09463666198139196,10.0,762,122,-120373.749919,0,0
D02,C_10,S1,HIGH_NONIMPROVING,STAR,28,21,13,0.5357142857142857,15,0.04256632065373298,0.04102010281007292,60214.437005200045,0.7333333333333333,2.6384907665360147,-0.10815605496608187,0.1401241853682489,-0.05407837517187944,10.0,28,5,5992.074355399993,0,0
D02,C_10,S1,LOW_IMPROVING,CHINEXT_10,62,21,3,0.6290322580645161,39,0.08012430557259213,0.05006628180548495,185257.08433999986,0.6666666666666666,2.7628174062498077,-0.12083145418503723,0.1137633642798623,-0.07261974357960052,10.0,62,10,56485.82668,0,0
D02,C_10,S1,LOW_IMPROVING,CHINEXT_20,187,98,33,0.6310160427807486,117,-0.020496733207200055,-0.020341126689174156,-223893.03154500015,0.4017094017094017,0.637145270991613,-0.21237528514989987,0.10719305373288873,-0.09784815862899128,10.0,187,43,-124469.15234100008,0,0
D02,C_10,S1,LOW_IMPROVING,MAIN,937,215,44,0.5720384204909285,536,-0.009930176078324901,-0.00272669605778016,-141725.72388500045,0.4608208955223881,0.9364992164100051,-0.16859667133943268,0.08910184957364507,-0.08018778200474967,10.014925373134329,937,154,-203733.21818600007,0,0
D02,C_10,S1,LOW_IMPROVING,STAR,54,42,20,0.5185185185185185,28,-0.012647881613423551,-0.012635185251159985,-34627.25416189994,0.5,0.6741167964700809,-0.13005514112199035,0.10998183212805758,-0.0788274671028925,10.0,54,7,7073.700340799995,1,0
D02,C_10,S1,LOW_NONIMPROVING,CHINEXT_10,27,18,5,0.6296296296296297,17,-0.003782745589972531,0.007256422774264339,9420.589599999948,0.5294117647058824,1.1000783897897366,-0.19635637535806577,0.11039777778597311,-0.11150974440552121,10.0,27,6,-24209.87324,0,27
D02,C_10,S1,LOW_NONIMPROVING,CHINEXT_20,150,80,28,0.5733333333333334,83,-0.0076831391935940655,0.0095492465563857,66524.65063599971,0.5060240963855421,1.1749456101952613,-0.21529709277938425,0.13377051128358747,-0.09590378790726259,10.0,150,27,-35302.236730000004,0,150
D02,C_10,S1,LOW_NONIMPROVING,MAIN,656,201,52,0.5167682926829268,336,0.009449442997964866,0.004961877740823898,165433.04894199956,0.5148809523809523,1.1268615813761254,-0.16951005944107173,0.0963555509130668,-0.07893376053047521,10.026785714285714,656,135,83635.22057799995,1,656
D02,C_10,S1,LOW_NONIMPROVING,STAR,33,30,18,0.6363636363636364,20,0.0031932679368878777,-0.0002804898568164217,-1171.4749911999825,0.5,0.9818295613463905,-0.11015446597153897,0.09479439666907927,-0.06966385907946074,10.0,33,11,35589.67431840002,4,33
D03,C_10,S0,BEAR,CHINEXT,678,162,14,0.6873156342182891,466,-0.020821314878616406,-0.01275715366260386,-584023.2400950005,0.4206008583690987,0.6991889539437147,-0.16740635663776549,0.08049579084841095,-0.07427160405666082,10.0,678,46,-55619.193920000034,1,0
D03,C_10,S0,BEAR,MAIN,2117,203,14,0.6098252243741143,1290,-0.002501456467865031,-0.012400522004689418,-1563622.7432380004,0.40852713178294575,0.7264532511122446,-0.18016215315426348,0.08285429406126005,-0.07489482525800599,10.034108527131783,2117,126,-118770.58947,0,0
D03,C_10,S0,BEAR,STAR,139,74,9,0.4676258992805755,65,-0.002265425553651316,-0.002499616922555904,-11529.339324199944,0.5230769230769231,0.952844384882861,-0.1571970168144861,0.08835081708948882,-0.07446435862526547,10.0,139,12,1874.0733468000071,1,0
D03,C_10,S0,BULL,CHINEXT,1508,345,18,0.5795755968169761,872,-0.010773066590450152,-0.006000382807455897,-488569.7055360003,0.42660550458715596,0.8710442660962453,-0.17072719221374613,0.09249018470822434,-0.07874498440593532,10.003440366972477,1508,84,-180581.98763,1,0
D03,C_10,S0,BULL,MAIN,4602,421,21,0.5856149500217297,2689,-0.005981674800873352,-0.007848765456796514,-2080677.4507940009,0.40200818148010414,0.8050616248419517,-0.1497366972437005,0.08002225925288471,-0.0718953499995038,10.008181480104128,4602,283,-257866.8884099999,0,0
D03,C_10,S0,BULL,STAR,314,148,9,0.5286624203821656,166,-0.013605072642521903,0.004081780968908061,46892.55657729982,0.4457831325301205,1.0602485776807404,-0.17200915863130595,0.09636064945072544,-0.07817503623485292,10.0,314,7,1374.265807900014,3,0
D03,C_10,S0,TRANSITION,CHINEXT,1081,245,33,0.6586493987049029,691,-0.010957660393280558,-0.005825560708290271,-403689.2358030008,0.42981186685962375,0.8629475655678064,-0.1611737066698446,0.09312068214457864,-0.077123522283067,10.004341534008683,1081,69,-47565.28197299998,1,0
D03,C_10,S0,TRANSITION,MAIN,3368,298,35,0.5967933491686461,1969,-0.004770901618636262,-0.004794591743774874,-891238.3975220008,0.4377856780091417,0.8558287120453663,-0.12349515731891142,0.0712153660157506,-0.06207266826102238,10.00253936008126,3368,183,-71095.53337,1,0
D03,C_10,S0,TRANSITION,STAR,218,100,24,0.5963302752293578,119,0.004640613472743308,-0.004951163621686136,-53827.33000710014,0.4117647058823529,0.8823459058666236,-0.13937149127102783,0.08116704961009849,-0.07122590093800242,10.0,218,8,-9055.664587799998,6,0
D03,C_10,S0_CURRENT,BEAR,CHINEXT,616,157,13,0.6964285714285714,429,-0.02102144712705074,-0.01104047197545461,-451799.82312300045,0.4125874125874126,0.7386513608658734,-0.16720620063448222,0.08336052623107085,-0.07315977966773458,10.0,616,47,-52250.25748000003,1,0
D03,C_10,S0_CURRENT,BEAR,MAIN,1959,203,14,0.6120469627360898,1198,-0.0027031611060880168,-0.012743479682643116,-1484534.0868680007,0.4040066777963272,0.721534718890706,-0.18121047053299136,0.08298819705447476,-0.07439661238584867,10.031719532554257,1959,127,-139385.04037000003,0,0
D03,C_10,S0_CURRENT,BEAR,STAR,130,72,9,0.5,65,-0.0018450427371604014,0.0002490305698297826,7526.788825800017,0.5230769230769231,1.031341306082068,-0.1571970168144861,0.09041193765810523,-0.07235380202174704,10.0,130,11,3631.5716936000063,1,0
D03,C_10,S0_CURRENT,BULL,CHINEXT,1554,352,21,0.5817245817245817,903,-0.01131171308166918,-0.00630713603883445,-534007.845684,0.42524916943521596,0.8641697383443008,-0.1704557993068745,0.0920379079412179,-0.07782532649913072,10.003322259136212,1554,82,-198438.01802999998,1,0
D03,C_10,S0_CURRENT,BULL,MAIN,4800,423,22,0.583125,2794,-0.00493939288657884,-0.007665958680822663,-2098717.9559240015,0.4022906227630637,0.8078484812031679,-0.1478248531477002,0.07954548595351195,-0.07089134177007576,10.007516105941303,4800,286,-232716.74087999988,0,0
D03,C_10,S0_CURRENT,BULL,STAR,329,152,10,0.5227963525835866,172,-0.010347988991092407,0.0066716880190742225,95965.13592959986,0.45348837209302323,1.1230993458330956,-0.17130824178954013,0.09837005391829327,-0.07575675131044078,10.0,329,7,1374.265807900014,4,0
D03,C_10,S0_CURRENT,TRANSITION,CHINEXT,1097,243,32,0.6554238833181404,697,-0.010309341932544557,-0.006844940521902417,-490474.5126270008,0.43615494978479197,0.8373492515019085,-0.16188711938016595,0.09130125443154351,-0.07877579983329364,10.004304160688665,1097,70,-33078.188012999984,1,0
D03,C_10,S0_CURRENT,TRANSITION,MAIN,3328,296,36,0.6003605769230769,1956,-0.006133963302751806,-0.005039456865461622,-952286.5487620007,0.44069529652351735,0.8492762613233996,-0.12684244326908192,0.07188906049574242,-0.06388775766544384,10.006134969325153,3328,179,-75631.22999999998,1,0
D03,C_10,S0_CURRENT,TRANSITION,STAR,212,98,23,0.5849056603773585,113,0.00022655712030894006,-0.01095402881794467,-121956.03750940012,0.39823008849557523,0.735216831931631,-0.13843703263814458,0.07611614691606751,-0.07575188655257308,10.0,212,9,-10813.162934599997,5,0
D03,C_10,S1,HIGH_IMPROVING,CHINEXT,823,169,49,0.6099635479951397,502,-0.01724392676850765,-0.004926351067891891,-231911.10321800038,0.450199203187251,0.8877516686436829,-0.1727190438656778,0.09210662706043563,-0.07384169637165243,10.00597609561753,823,44,-125117.43604,0,0
D03,C_10,S1,HIGH_IMPROVING,MAIN,2287,191,51,0.5889811980760822,1344,-0.01122486321795044,-0.004181313731753656,-551476.1462520008,0.4255952380952381,0.887696160827869,-0.1490752318226884,0.0826485753690557,-0.06611471413967045,10.007440476190476,2287,115,-17390.338089999896,0,0
D03,C_10,S1,HIGH_IMPROVING,STAR,155,67,25,0.5419354838709678,84,0.007396537428612842,0.0258378707294002,200090.76011089998,0.42857142857142855,1.5702310407693898,-0.15603736353382858,0.10852104208232356,-0.07126916816886548,10.0,155,3,10994.615381200008,2,0
D03,C_10,S1,HIGH_NONIMPROVING,CHINEXT,829,178,46,0.6079613992762364,504,-0.0031057924951632338,-0.0011084624057975231,-50974.83348700049,0.43253968253968256,0.9733536751409761,-0.1459068455395987,0.09040766078380602,-0.07069581791431508,10.001984126984127,829,39,-29715.572862999998,1,0
D03,C_10,S1,HIGH_NONIMPROVING,MAIN,2730,204,51,0.608058608058608,1659,-0.0017733593668459893,-0.006617122664588335,-1049433.752516,0.39662447257383965,0.8196011495178138,-0.12875273174426283,0.07246711165590991,-0.06529299031939771,10.00361663652803,2730,147,-201264.27974999993,0,0
D03,C_10,S1,HIGH_NONIMPROVING,STAR,160,74,27,0.54375,86,-0.03099744708819818,-0.02589225633056939,-219199.15849649993,0.36046511627906974,0.48595206557022635,-0.16848400813980374,0.060423640542951705,-0.08075470194879422,10.0,160,5,-9505.038047299997,1,0
D03,C_10,S1,LOW_IMPROVING,CHINEXT,747,197,41,0.6506024096385542,485,-0.018023691556742404,-0.010060532518249407,-493142.302745,0.422680412371134,0.7778206007262085,-0.17146880070595436,0.08848202629501078,-0.08316230077869075,10.004123711340206,747,51,-46757.78718999999,0,0
D03,C_10,S1,LOW_IMPROVING,MAIN,2624,248,46,0.5872713414634146,1536,-0.005493262321097213,-0.012566839904697499,-1896881.163846001,0.3951822916666667,0.7044108069869578,-0.15778520025308346,0.07671318619801154,-0.07501642843257321,10.024088541666666,2624,151,-15343.726699999952,1,0
D03,C_10,S1,LOW_IMPROVING,STAR,173,97,30,0.5317919075144508,90,0.00889266894463361,0.011577061942825062,107083.20736449983,0.5333333333333333,1.3541097206761372,-0.13902523183208096,0.09829895212549342,-0.06975047524486233,10.0,173,10,7538.678916699999,1,0
D03,C_10,S1,LOW_NONIMPROVING,CHINEXT,868,208,50,0.6451612903225806,538,-0.012813576443598516,-0.013553119524812042,-700253.9419840006,0.40148698884758366,0.7173009102751041,-0.16718498850335847,0.08883290035386211,-0.08092120465600283,10.0,868,65,-82175.66743000003,2,868
D03,C_10,S1,LOW_NONIMPROVING,MAIN,2446,279,54,0.5919869174161897,1409,-0.001942690512428448,-0.007553155850407086,-1037747.5289400005,0.44925479063165363,0.808754749381997,-0.15895691935523784,0.08030580029931454,-0.07080022975260199,10.01277501774308,2446,179,-213734.66671000008,0,2446
D03,C_10,S1,LOW_NONIMPROVING,STAR,183,84,35,0.5355191256830601,90,-0.009046002259296403,-0.011774117797810566,-106438.92173290005,0.4666666666666667,0.7343048592448279,-0.15989405389270508,0.09153826122594978,-0.07871182523812795,10.0,183,9,-14835.581683699987,6,183
D04,C_10,S0,BEAR,CHINEXT,240,103,13,0.6708333333333333,161,-0.017515780807360173,-0.01224221867168138,-194877.11040700012,0.42857142857142855,0.7313083163533309,-0.18109313467862848,0.08288825264045563,-0.07585417662579365,10.0,240,39,-24916.924016,0,0
D04,C_10,S0,BEAR,MAIN,859,176,13,0.6135040745052387,526,0.0012019873214542379,-0.010480189945668432,-543570.938672,0.40874524714828897,0.7698992748465595,-0.18990613476275175,0.0862151305934144,-0.07428066356224734,10.070342205323193,859,116,-160880.57192599995,0,0
D04,C_10,S0,BEAR,STAR,56,37,7,0.5357142857142857,30,-0.002731203474999456,0.0007680744463066427,4647.454008600034,0.5666666666666667,1.0365959456803056,-0.173439838217713,0.08612011956947853,-0.07795411181252085,10.0,56,12,-89.90118939998865,2,0
D04,C_10,S0,BULL,CHINEXT,623,260,17,0.5569823434991974,347,-0.01825448397805192,-0.012717593298977993,-411101.26610800024,0.414985590778098,0.7436509419161863,-0.17818005117982944,0.08762371741606943,-0.08375384705554366,10.005763688760807,623,70,-160459.86756,0,0
D04,C_10,S0,BULL,MAIN,1803,380,19,0.581808097615086,1044,-0.007290201152420851,-0.009309490352805292,-937670.4753140003,0.3994252873563218,0.7821277553273737,-0.15492964707963727,0.08238576304558615,-0.07425608417346047,10.012452107279694,1803,268,-231839.33611000012,0,0
D04,C_10,S0,BULL,STAR,128,88,9,0.515625,66,-0.011821001869761205,-0.001320324549051772,-9533.715933500112,0.4393939393939394,0.9660927464229583,-0.14579865366142597,0.07819021562223252,-0.07934525399856074,10.0,128,9,-6199.847560900005,2,0
D04,C_10,S0,TRANSITION,CHINEXT,456,184,33,0.6776315789473685,301,-0.003137155569190243,-0.001964592942610214,-71522.42895400022,0.44518272425249167,0.941692191464806,-0.17160165583474413,0.09636983937980312,-0.07350854530406896,10.009966777408637,456,65,11244.221389999977,0,0
