id,group,signal,capital,exit,stress,overlay,gate,arm,status,configuration_defined_in,started_at,output,net_return,cagr,maxdd,maxdd_date,volatility,sharpe,mean_exposure,p95_exposure,max_single,trades,mean_hold,deferred_trades,fees,slippage,turnover,end_open,filled_buys,win_rate,profit_factor,worst_trade_pnl,flat_days,max_exposure,min_cash,nav_rows,max_underwater_sessions,max_losing_days,max_plan_risk_cny,max_mark_risk_cny,reason,ended_at,execution_grade,signals,matched_coverage_required,new_initial_sleeve,existing_initial_sleeve,rebalancing,initial_capital
E_P3_CORROBORATE_C_MAX_EST,E_CORE_PORTFOLIO,P3_CORROBORATE,C_MAX,EST,BASE,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845452.1424682,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/E_P3_CORROBORATE_C_MAX_EST,-0.5789105672223,-0.2012428150055552,-0.8010781944182988,2023-12-26,0.3222272200716819,-0.5359286681274104,0.7741492970138713,0.9992193707416621,0.9925872450488498,732.0,8.254098360655737,7.0,140089.5569423,151711.43000000034,174.94804118397477,2.0,734.0,0.3046448087431694,0.833818244886792,-243356.79504,12.0,0.9997550835574188,172.6635829998413,970.0,558.0,12.0,285464.34500000015,793893.9769161381,,1788845453.913395,DAILY_OPEN_MODEL,3348.0,,,,,
E_P3_CORROBORATE_C_10_E10,E_CORE_PORTFOLIO,P3_CORROBORATE,C_10,E10,BASE,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845453.9421399,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/E_P3_CORROBORATE_C_10_E10,-0.4132148833228001,-0.12933256804349724,-0.55518921932847,2023-12-28,0.2217725863658167,-0.513167253856221,0.7046346158881373,0.9723502259935332,0.14661419502229378,705.0,10.00709219858156,2.0,101035.70097080016,114430.3000000011,137.83726918576505,7.0,712.0,0.4595744680851064,0.8551674869376235,-36308.48880000001,7.0,0.9940471886876431,3833.1889604002718,970.0,558.0,12.0,150859.63576685372,217110.5563728169,,1788845455.622689,DAILY_OPEN_MODEL,3348.0,,,,,
E_P3_CORROBORATE_C_10_EST,E_CORE_PORTFOLIO,P3_CORROBORATE,C_10,EST,BASE,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845455.653342,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/E_P3_CORROBORATE_C_10_EST,-0.6050676590247015,-0.21444048546577887,-0.6760794892753178,2023-09-26,0.21012289335252163,-1.0426912107443522,0.6450772631663572,0.9905028874115847,0.18588701454020595,773.0,8.173350582147478,5.0,88301.90728869979,100257.79000000103,147.86239779547017,5.0,778.0,0.31953428201811124,0.7243674522839533,-26208.83952000001,9.0,0.9988704349778122,460.2980101985304,970.0,844.0,12.0,115389.83915672403,258739.2716269837,,1788845457.464772,DAILY_OPEN_MODEL,3348.0,,,,,
E_P3_CORROBORATE_C_ONE_E10,E_CORE_PORTFOLIO,P3_CORROBORATE,C_ONE,E10,BASE,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845457.5059001,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/E_P3_CORROBORATE_C_ONE_E10,-0.6303160766133011,-0.22780843396144856,-0.722140833029731,2023-10-19,0.4398385754616001,-0.3693333753227934,0.6439633975710999,0.9933608362789417,0.9990234409534468,79.0,10.0,0.0,64772.866613300015,65993.78000000045,125.36832137794585,1.0,80.0,0.45569620253164556,0.7027265684834755,-191947.11984000006,176.0,0.9990234409534468,812.8786083993036,970.0,937.0,6.0,134241.77975616016,330027.8325123152,,1788845459.0788622,DAILY_OPEN_MODEL,3348.0,,,,,
E_P3_CORROBORATE_C_ONE_EST,E_CORE_PORTFOLIO,P3_CORROBORATE,C_ONE,EST,BASE,NONE,CORE,,COMPLETED_NEW,V3_MAIN_TEXT,1788845459.117943,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/E_P3_CORROBORATE_C_ONE_EST,2.9262245816163994,0.42662906165636927,-0.37961927224534975,2021-03-25,0.3939496750839352,1.096800884914667,0.39080683274844563,0.984818233033724,0.9946810279596522,91.0,8.10989010989011,1.0,144032.59838360004,151045.6599999987,62.90737220886246,1.0,92.0,0.4175824175824176,1.8486853285500364,-326132.68536000024,228.0,0.9946810279596522,11241.778879999416,970.0,381.0,7.0,509307.3299999995,2335704.2291738465,,1788845460.8452091,DAILY_OPEN_MODEL,3348.0,,,,,
Q1_BASE_C_MAX_E10,Q_DATA_CONDITIONAL,D02,C_MAX,E10,BASE,Q1,PIT_CATALYST,BASE,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_BASE_C_MAX_EST,Q_DATA_CONDITIONAL,D02,C_MAX,EST,BASE,Q1,PIT_CATALYST,BASE,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_BASE_C_10_E10,Q_DATA_CONDITIONAL,D02,C_10,E10,BASE,Q1,PIT_CATALYST,BASE,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_BASE_C_10_EST,Q_DATA_CONDITIONAL,D02,C_10,EST,BASE,Q1,PIT_CATALYST,BASE,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_BASE_C_ONE_E10,Q_DATA_CONDITIONAL,D02,C_ONE,E10,BASE,Q1,PIT_CATALYST,BASE,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_BASE_C_ONE_EST,Q_DATA_CONDITIONAL,D02,C_ONE,EST,BASE,Q1,PIT_CATALYST,BASE,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_ENHANCED_C_MAX_E10,Q_DATA_CONDITIONAL,D02,C_MAX,E10,BASE,Q1,PIT_CATALYST,ENHANCED,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_ENHANCED_C_MAX_EST,Q_DATA_CONDITIONAL,D02,C_MAX,EST,BASE,Q1,PIT_CATALYST,ENHANCED,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_ENHANCED_C_10_E10,Q_DATA_CONDITIONAL,D02,C_10,E10,BASE,Q1,PIT_CATALYST,ENHANCED,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_ENHANCED_C_10_EST,Q_DATA_CONDITIONAL,D02,C_10,EST,BASE,Q1,PIT_CATALYST,ENHANCED,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_ENHANCED_C_ONE_E10,Q_DATA_CONDITIONAL,D02,C_ONE,E10,BASE,Q1,PIT_CATALYST,ENHANCED,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q1_ENHANCED_C_ONE_EST,Q_DATA_CONDITIONAL,D02,C_ONE,EST,BASE,Q1,PIT_CATALYST,ENHANCED,BLOCKED_PERMISSION,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY-036-R1/R2 and CY-062 title archives have exact other-strategy purpose restrictions; no separately authorized complete first-release positive-event dictionary for V3. Metadata inspected; restricted titles not opened.,,,,True,,,,
Q2_BASE_C_MAX_E10,Q_DATA_CONDITIONAL,D02,C_MAX,E10,BASE,Q2,PIT_FUNDAMENTALS,BASE,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_BASE_C_MAX_EST,Q_DATA_CONDITIONAL,D02,C_MAX,EST,BASE,Q2,PIT_FUNDAMENTALS,BASE,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_BASE_C_10_E10,Q_DATA_CONDITIONAL,D02,C_10,E10,BASE,Q2,PIT_FUNDAMENTALS,BASE,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_BASE_C_10_EST,Q_DATA_CONDITIONAL,D02,C_10,EST,BASE,Q2,PIT_FUNDAMENTALS,BASE,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_BASE_C_ONE_E10,Q_DATA_CONDITIONAL,D02,C_ONE,E10,BASE,Q2,PIT_FUNDAMENTALS,BASE,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_BASE_C_ONE_EST,Q_DATA_CONDITIONAL,D02,C_ONE,EST,BASE,Q2,PIT_FUNDAMENTALS,BASE,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_ENHANCED_C_MAX_E10,Q_DATA_CONDITIONAL,D02,C_MAX,E10,BASE,Q2,PIT_FUNDAMENTALS,ENHANCED,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_ENHANCED_C_MAX_EST,Q_DATA_CONDITIONAL,D02,C_MAX,EST,BASE,Q2,PIT_FUNDAMENTALS,ENHANCED,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_ENHANCED_C_10_E10,Q_DATA_CONDITIONAL,D02,C_10,E10,BASE,Q2,PIT_FUNDAMENTALS,ENHANCED,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_ENHANCED_C_10_EST,Q_DATA_CONDITIONAL,D02,C_10,EST,BASE,Q2,PIT_FUNDAMENTALS,ENHANCED,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_ENHANCED_C_ONE_E10,Q_DATA_CONDITIONAL,D02,C_ONE,E10,BASE,Q2,PIT_FUNDAMENTALS,ENHANCED,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q2_ENHANCED_C_ONE_EST,Q_DATA_CONDITIONAL,D02,C_ONE,EST,BASE,Q2,PIT_FUNDAMENTALS,ENHANCED,NOT_RUN_DATA_GATE,V3_MAIN_TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QD-011 is DISCOVERY_ONLY, location null, no first-release/revision history; states/signals/backtests/core alpha prohibited.",,,,True,,,,
Q3_BASE_C_MAX_E10,Q_DATA_CONDITIONAL,D09_1425,C_MAX,E10,BASE,Q3,MINUTE_TAIL,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845792.876075,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_BASE_C_MAX_E10,-0.7797554369408,-0.32502010904982537,-0.8232373519024846,2023-12-26,0.36145874589435534,-0.9042566320231896,0.8354922121595489,0.999607596961186,0.9810426399897153,617.0,10.0032414910859,2.0,91975.57654080022,102548.06000000068,162.68789034894644,5.0,622.0,0.41166936790923825,0.7249118062482647,-162152.41307999997,11.0,0.999996566377278,3.7796967998729087,970.0,814.0,17.0,151701.86000000002,310223.58000000013,,1788845794.201327,MINUTE_SIGNAL_DAILY_OPEN_MODEL,1805.0,True,,,,
Q3_BASE_C_MAX_EST,Q_DATA_CONDITIONAL,D09_1425,C_MAX,EST,BASE,Q3,MINUTE_TAIL,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845794.2501419,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_BASE_C_MAX_EST,-0.6511294868532003,-0.239346260492174,-0.7165877908360656,2023-09-19,0.3323856159702237,-0.6563946850508817,0.7920425047937771,0.9994273855653076,0.9846553490752455,715.0,8.068531468531468,4.0,110699.85238120011,119705.14000000089,178.7462559043279,4.0,719.0,0.3132867132867133,0.7657033695713544,-94685.07748000004,21.0,0.9999728559029262,31.567975999946327,970.0,827.0,9.0,154609.84757254133,369750.71454805596,,1788845795.206166,MINUTE_SIGNAL_DAILY_OPEN_MODEL,1805.0,True,,,,
Q3_BASE_C_10_E10,Q_DATA_CONDITIONAL,D09_1425,C_10,E10,BASE,Q3,MINUTE_TAIL,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845795.253781,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_BASE_C_10_E10,-0.6403112415089002,-0.2332874954986336,-0.7221790018757932,2023-12-26,0.22890920659842826,-1.044625761282245,0.7121751449516807,0.9738105265422061,0.15128755249661635,715.0,10.002797202797202,2.0,90284.5691089001,103139.20000000102,139.590288124929,5.0,720.0,0.42657342657342656,0.7725977365159987,-33280.59152,9.0,0.9981837695034456,1734.6748544000795,970.0,827.0,9.0,142218.7012123116,241469.62388675124,,1788845796.15051,MINUTE_SIGNAL_DAILY_OPEN_MODEL,1805.0,True,,,,
Q3_BASE_C_10_EST,Q_DATA_CONDITIONAL,D09_1425,C_10,EST,BASE,Q3,MINUTE_TAIL,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845796.186647,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_BASE_C_10_EST,-0.6544881273098,-0.24125553508306552,-0.7392363762864511,2023-12-26,0.22095717823756789,-1.1376935505998922,0.6611762725571569,0.9904879370338753,0.1833477321356718,798.0,8.109022556390977,4.0,93085.38162979989,102189.4900000007,152.5632224396946,4.0,802.0,0.31704260651629074,0.7336679184815443,-27750.300719999985,18.0,0.999390513699457,263.0183387998768,970.0,827.0,9.0,145537.78883211303,363197.84747200663,,1788845796.839372,MINUTE_SIGNAL_DAILY_OPEN_MODEL,1805.0,True,,,,
Q3_BASE_C_ONE_E10,Q_DATA_CONDITIONAL,D09_1425,C_ONE,E10,BASE,Q3,MINUTE_TAIL,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845796.881832,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_BASE_C_ONE_E10,-0.13319502433420138,-0.036454200290796046,-0.5249266117651579,2023-10-23,0.4390359427213081,0.13372832032746873,0.5721371170108291,0.994985112197052,0.9996100441879031,81.0,10.0,0.0,108516.21433420002,129350.54000000174,110.97363497779939,1.0,82.0,0.49382716049382713,0.9578549330723821,-372540.95187999995,157.0,0.9996100441879031,554.4213999994099,970.0,489.0,15.0,222375.54999999976,547431.55,,1788845797.409903,MINUTE_SIGNAL_DAILY_OPEN_MODEL,1805.0,True,,,,
Q3_BASE_C_ONE_EST,Q_DATA_CONDITIONAL,D09_1425,C_ONE,EST,BASE,Q3,MINUTE_TAIL,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845797.4518101,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_BASE_C_ONE_EST,-0.4267966057723991,-0.13461351355570894,-0.6899030300354199,2023-12-29,0.453835869480342,-0.09231449722173818,0.5896284117260824,0.9960063506270252,0.9993415284958279,92.0,8.51086956521739,1.0,96244.19577240004,101085.27000000047,133.75476762380433,1.0,93.0,0.358695652173913,0.8395131895794805,-305083.4508799999,186.0,0.9993415284958279,468.46590760105755,970.0,699.0,7.0,271642.3559999998,691301.5560000001,,1788845797.962686,MINUTE_SIGNAL_DAILY_OPEN_MODEL,1805.0,True,,,,
Q3_ENHANCED_C_MAX_E10,Q_DATA_CONDITIONAL,D09_1425,C_MAX,E10,BASE,Q3,MINUTE_TAIL,ENHANCED,COMPLETED_NEW,V3_MAIN_TEXT,1788845798.005749,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_ENHANCED_C_MAX_E10,-0.5718921602737999,-0.19780528682759468,-0.6367143781117759,2023-12-29,0.23553196659635367,-0.816716439733972,0.41124076718019936,0.9988413787046041,0.9865842458172738,299.0,10.006688963210703,2.0,56254.82111379998,55094.81901645671,78.04645119436186,3.0,302.0,0.44481605351170567,0.7369522722018728,-110721.13140000001,302.0,0.9998749680093887,85.31553620016712,970.0,593.0,10.0,177506.00768150965,267148.19,,1788845798.752083,MINUTE_OHLC_PROXY,1805.0,True,,,,
Q3_ENHANCED_C_MAX_EST,Q_DATA_CONDITIONAL,D09_1425,C_MAX,EST,BASE,Q3,MINUTE_TAIL,ENHANCED,COMPLETED_NEW,V3_MAIN_TEXT,1788845798.795857,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_ENHANCED_C_MAX_EST,-0.5590961699936006,-0.19164386685806845,-0.6204088684695148,2023-12-29,0.21003745643018862,-0.9069752463667041,0.36978468681652754,0.996584771885959,0.9873571135582284,299.0,8.799331103678929,4.0,56930.78260160002,55404.39839511873,80.2315005027879,3.0,302.0,0.3210702341137124,0.6979055329582481,-61522.59743999998,345.0,0.999979422397549,21.092378799201974,970.0,711.0,8.0,178216.97819817497,310305.55842543545,,1788845799.444056,MINUTE_OHLC_PROXY,1805.0,True,,,,
Q3_ENHANCED_C_10_E10,Q_DATA_CONDITIONAL,D09_1425,C_10,E10,BASE,Q3,MINUTE_TAIL,ENHANCED,COMPLETED_NEW,V3_MAIN_TEXT,1788845799.483317,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_ENHANCED_C_10_E10,-0.5220814225352014,-0.17453601476387604,-0.6594990356733766,2023-12-22,0.18483193412048055,-0.9442899287963114,0.44977013321273096,0.8794288800124737,0.1341002303596495,453.0,10.006622516556291,3.0,70685.85294319996,71068.27189472236,90.18447454998811,4.0,457.0,0.44150110375275936,0.7856429821665163,-40746.22056,32.0,0.989246782081768,11918.65875999986,970.0,591.0,10.0,199193.52141306398,280652.27244767663,,1788845800.146817,MINUTE_OHLC_PROXY,1805.0,True,,,,
Q3_ENHANCED_C_10_EST,Q_DATA_CONDITIONAL,D09_1425,C_10,EST,BASE,Q3,MINUTE_TAIL,ENHANCED,COMPLETED_NEW,V3_MAIN_TEXT,1788845800.193761,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_ENHANCED_C_10_EST,-0.42066528546439996,-0.13221814643162444,-0.5474403164619261,2023-12-29,0.18581692639880193,-0.6697113416536689,0.4195485075040796,0.9121970435693703,0.19281014560175108,461.0,8.876355748373102,2.0,69589.90801639996,70137.23881042514,90.4098071647909,4.0,465.0,0.3297180043383948,0.7917207504609418,-34938.759040000004,68.0,0.9992803272153691,870.2299359999801,970.0,720.0,11.0,168693.88864360037,333234.5991482029,,1788845801.0340312,MINUTE_OHLC_PROXY,1805.0,True,,,,
Q3_ENHANCED_C_ONE_E10,Q_DATA_CONDITIONAL,D09_1425,C_ONE,E10,BASE,Q3,MINUTE_TAIL,ENHANCED,COMPLETED_NEW,V3_MAIN_TEXT,1788845801.079336,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_ENHANCED_C_ONE_E10,-0.23041039423000031,-0.06577638295141053,-0.5531088733849026,2023-11-24,0.15624908807412277,-0.3564352334947141,0.0606430653173346,0.9825183825614354,0.9990636354473279,6.0,10.0,0.0,11007.394230000002,10025.1518974307,10.20951797968807,0.0,6.0,0.5,0.7213042745777444,-522875.21083000046,910.0,0.9990636354473279,1256.504319999949,970.0,719.0,11.0,322506.36500000017,507344.34500000003,,1788845801.612896,MINUTE_OHLC_PROXY,1805.0,True,,,,
Q3_ENHANCED_C_ONE_EST,Q_DATA_CONDITIONAL,D09_1425,C_ONE,EST,BASE,Q3,MINUTE_TAIL,ENHANCED,COMPLETED_NEW,V3_MAIN_TEXT,1788845801.653884,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q3_ENHANCED_C_ONE_EST,0.2594194435799997,0.06175337148409654,-0.33529541870962776,2023-11-16,0.1625574385654444,0.4487207095474624,0.04155519058929967,0.0,0.9992634225224173,4.0,10.5,0.0,8341.556419999999,8023.148128509569,6.936278039307376,0.0,4.0,0.5,1.5720182644429148,-391950.61962000025,928.0,0.9992634225224173,1256.504319999949,970.0,719.0,7.0,346071.9450000002,804859.4665181057,,1788845802.1861382,MINUTE_OHLC_PROXY,1805.0,True,,,,
Q4_BASE_C_MAX_E1,Q_DATA_CONDITIONAL,INTRADAY_IMPULSE_OVERNIGHT,C_MAX,E1,BASE,Q4,MINUTE_INTRADAY,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845802.352227,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q4_BASE_C_MAX_E1,-0.9406457436556004,-0.5198793535101078,-0.9406568226185364,2023-12-29,0.0881937957305066,-8.263004113508254,0.20423247204786105,0.5056712462271162,0.2759451853095544,2046.0,1.0083088954056696,12.0,113196.46365559929,154910.2097430615,305.43418669196257,0.0,2046.0,0.26099706744868034,0.31920797410777524,-20856.79788,152.0,0.8462017086689939,22652.032545899663,970.0,968.0,32.0,18536.88386043908,18800.597743312843,,1788845805.6879082,MINUTE_OHLC_PROXY,82300.0,True,,,,
Q4_BASE_C_MAX_E3,Q_DATA_CONDITIONAL,INTRADAY_IMPULSE_OVERNIGHT,C_MAX,E3,BASE,Q4,MINUTE_INTRADAY,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845805.857744,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q4_BASE_C_MAX_E3,-0.8989712769394009,-0.4487343477644993,-0.8991768449537848,2023-12-27,0.17469096757196773,-3.31742609038348,0.39089276837274006,0.694845097707533,0.2503606230578399,1289.0,3.0062063615205585,5.0,83237.42693940006,118028.84772705115,217.3073838113912,7.0,1296.0,0.3235065942591156,0.5522821702899007,-24598.386000000013,22.0,0.9969611294351193,577.1426094991439,970.0,968.0,13.0,26767.966495164605,71507.05885211259,,1788845808.748522,MINUTE_OHLC_PROXY,82300.0,True,,,,
Q4_BASE_C_10_E1,Q_DATA_CONDITIONAL,INTRADAY_IMPULSE_OVERNIGHT,C_10,E1,BASE,Q4,MINUTE_INTRADAY,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845808.927156,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q4_BASE_C_10_E1,-0.9372353056573988,-0.5128598758628218,-0.9372353056573988,2023-12-29,0.08289577711608757,-8.622033948069678,0.20008405926233774,0.47287108533311734,0.10209378246558821,2083.0,1.0081613058089294,12.0,111218.4556573996,151675.95969148676,302.5150318876347,0.0,2083.0,0.2597215554488718,0.31164756160890505,-19999.669200000004,144.0,0.8429823647504068,22610.11842070121,970.0,969.0,32.0,18399.076650328818,18800.597743312843,,1788845811.936842,MINUTE_OHLC_PROXY,82300.0,True,,,,
Q4_BASE_C_10_E3,Q_DATA_CONDITIONAL,INTRADAY_IMPULSE_OVERNIGHT,C_10,E3,BASE,Q4,MINUTE_INTRADAY,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845812.092361,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q4_BASE_C_10_E3,-0.884406129491801,-0.4291049744725626,-0.8851672169080832,2023-12-25,0.16570745725262856,-3.2959086905445707,0.3757508496415068,0.6623512864572259,0.13380765337560996,1291.0,3.006196746707978,5.0,83570.59949179993,118029.88632753424,211.71190327226918,7.0,1298.0,0.3268783888458559,0.558501126669298,-24598.386000000013,21.0,0.8744662044339252,26640.02155549895,970.0,967.0,12.0,26080.397925912148,71877.54870838807,,1788845814.938952,MINUTE_OHLC_PROXY,82300.0,True,,,,
Q4_BASE_C_ONE_E1,Q_DATA_CONDITIONAL,INTRADAY_IMPULSE_OVERNIGHT,C_ONE,E1,BASE,Q4,MINUTE_INTRADAY,BASE,COMPLETED_NEW,V3_MAIN_TEXT,1788845815.098804,/Volumes/quant/CY_quant_research/usic_multichampion_ashare_v3/Q4_BASE_C_ONE_E1,-0.06996989744180049,-0.018668551165521352,-0.09484903822992874,2022-01-21,0.04832239251127475,-0.3659104917723355,0.006229911807082803,0.0,0.7939222069059921,35.0,1.0285714285714285,1.0,9361.6574418,14470.354596805488,12.025948885007335,0.0,35.0,0.22857142857142856,0.6219485607177933,-75973.10224000004,934.0,0.7939222069059921,206385.58852,970.0,538.0,4.0,63146.87257618641,43770.872576186455,,1788845817.466418,MINUTE_OHLC_PROXY,82300.0,True,,,,
