baseline_block,source_execution_ledger_sha256,strategy_sha256,feature_artifact_sha256,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,entry_year,entry_quarter,canonical_exit_reason,breadth_above_ma20,breadth_positive_return20,breadth_above_ma20_change20,breadth_above_ma20_within_year_rank,breadth_positive_return20_within_year_rank,breadth_above_ma20_change20_within_year_rank,breadth_composite,breadth_tercile,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,return_5d,return_10d,return_20d,round_trip_return,realized_pnl,giveback_from_peak,opportunity20,opportunity50,converted20,converted50,conversion20_within_opportunity,conversion50_within_opportunity,capture_ratio_opportunity20,false_breakout,severe_loss,extreme_loss
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300772.SZ-001,300772.SZ,2020-12-21,2020-12-22,2020-12-29,2020-12-30,2020,2020Q4,MARKET_MA20_X2,0.38202247191011235,0.36797752808988765,0.10011771000535047,0.19230769230769232,0.2230769230769231,0.5,0.30512820512820515,LOW,6,0.1496640195479535,-0.0671960904092853,1,5,0.0580329871716553,,,-0.0626703541046376,-7907.435000000008,0.1573557542268125,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300012.SZ-002,300012.SZ,2021-01-07,2021-01-08,2021-01-29,2021-02-01,2021,2021Q1,MARKET_MA20_X2,0.3404255319148936,0.3495440729483283,0.030962616313870595,0.05737704918032787,0.05737704918032787,0.30327868852459017,0.13934426229508198,LOW,16,0.0962988348183686,-0.09698423577793,10,6,-0.0712816997943797,-0.0373543522960931,,0.0188649595777766,2369.4290000000037,0.0555010445346293,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300015.SZ-003,300015.SZ,2020-12-30,2020-12-31,2021-01-29,2021-02-01,2020,2020Q4,MARKET_MA20_X2,0.30368098159509205,0.32515337423312884,-0.027444846219477514,0.015384615384615385,0.09230769230769231,0.23076923076923078,0.11282051282051282,LOW,21,0.1328368314150305,-0.0872037914691943,16,1,0.048070412999323,-0.0333107650643195,0.0685172647257956,0.0663823650959739,7851.584000000017,0.0489866261024013,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300767.SZ-001,300767.SZ,2021-01-07,2021-01-08,2021-01-29,2021-02-01,2021,2021Q1,MARKET_MA20_X2,0.3404255319148936,0.3495440729483283,0.030962616313870595,0.05737704918032787,0.05737704918032787,0.30327868852459017,0.13934426229508198,LOW,16,0.1824324324324324,-0.0518018018018017,11,1,0.0460585585585586,0.1260135135135134,,0.018568931068931,2310.797999999995,0.1297418797418798,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300171.SZ-001,300171.SZ,2021-02-10,2021-02-18,2021-02-23,2021-02-24,2021,2021Q1,MARKET_MA20_X2,0.2867383512544803,0.3655913978494624,-0.06310684998390981,0.03278688524590164,0.08196721311475409,0.2459016393442623,0.12021857923497266,LOW,4,0.013498920086393,-0.0842332613390928,0,3,,,,-0.0731298938642351,-9218.896000000008,0.0612508441882093,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300009.SZ-001,300009.SZ,2021-04-08,2021-04-09,2021-04-13,2021-04-14,2021,2021Q2,MARKET_MA20_X2,0.59375,0.7421875,0.3464772727272727,0.5409836065573771,0.7704918032786885,0.8360655737704918,0.7158469945355191,HIGH,3,0.0509964830011724,-0.0128956623681124,2,1,,,,0.0424616415237753,5365.888000000021,0.0020870102933407,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300458.SZ-004,300458.SZ,2021-03-31,2021-04-01,2021-04-13,2021-04-14,2021,2021Q1,MARKET_MA20_X2,0.45985401459854014,0.3175182481751825,-0.15954897047608674,0.09836065573770492,0.03278688524590164,0.14754098360655737,0.09289617486338797,LOW,8,0.2567567567567568,-0.0189189189189189,6,0,0.162162162162162,,,0.1498683135046771,18317.22,0.065266821630458,True,False,False,False,0.0,,0.5836976420708476,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300715.SZ-001,300715.SZ,2021-04-07,2021-04-08,2021-04-13,2021-04-14,2021,2021Q2,MARKET_MA20_X2,0.6206896551724138,0.6819923371647509,0.3124459275738475,0.5901639344262295,0.5081967213114754,0.819672131147541,0.639344262295082,MIDDLE,4,0.0487697715289983,-0.0109841827768013,0,3,,,,-0.000682533635082,-83.97000000001572,0.0288020415436934,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300674.SZ-001,300674.SZ,2021-04-16,2021-04-19,2021-04-26,2021-04-27,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5019762845849802,0.5652173913043478,0.14586117667131115,0.19672131147540983,0.21311475409836064,0.5737704918032787,0.32786885245901637,LOW,6,0.0046334150994822,-0.0817661488143908,0,5,-0.0771327337149087,,,-0.0675622777895504,-8677.17899999999,0.038399018045751,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300835.SZ-001,300835.SZ,2021-04-14,2021-04-15,2021-04-26,2021-04-27,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.45098039215686275,0.5764705882352941,0.13213981244671785,0.08196721311475409,0.26229508196721313,0.5245901639344263,0.28961748633879786,LOW,8,0.0065602836879432,-0.1044326241134752,1,7,-0.0643617021276594,,,-0.0954742638275509,-12380.963999999993,0.0945877390048559,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300531.SZ-001,300531.SZ,2021-04-16,2021-04-19,2021-04-29,2021-04-30,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5019762845849802,0.5652173913043478,0.14586117667131115,0.19672131147540983,0.21311475409836064,0.5737704918032787,0.32786885245901637,LOW,9,0.0534105534105535,-0.0553410553410552,3,7,0.0270270270270271,,,-0.0380352853235866,-4907.118000000003,0.0850108322991337,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300541.SZ-001,300541.SZ,2021-04-20,2021-04-21,2021-04-29,2021-04-30,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6307692307692307,0.6192307692307693,0.2006221719457013,0.6065573770491803,0.39344262295081966,0.6557377049180327,0.5519125683060109,MIDDLE,7,0.0651505838967423,-0.0657652120467117,2,6,-0.0448678549477565,,,-0.056287578092286,-7321.828999999998,0.0876336137407188,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300085.SZ-001,300085.SZ,2021-04-27,2021-04-28,2021-04-30,2021-05-06,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5372549019607843,0.6,0.04820380707027333,0.30327868852459017,0.319672131147541,0.3524590163934426,0.32513661202185795,LOW,3,0.0024096385542167,-0.1096385542168676,0,3,,,,-0.1074358753727602,-14040.31700000001,0.0532190079028806,False,False,False,False,,,,True,True,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300348.SZ-001,300348.SZ,2021-04-16,2021-04-19,2021-04-30,2021-05-06,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5019762845849802,0.5652173913043478,0.14586117667131115,0.19672131147540983,0.21311475409836064,0.5737704918032787,0.32786885245901637,LOW,10,0.0736292428198432,-0.0746736292428198,1,9,0.0433420365535248,-0.0699738903394255,,-0.0692500901578339,-8888.818999999981,0.1261691502100533,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300042.SZ-001,300042.SZ,2021-04-16,2021-04-19,2021-05-06,2021-05-07,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5019762845849802,0.5652173913043478,0.14586117667131115,0.19672131147540983,0.21311475409836064,0.5737704918032787,0.32786885245901637,LOW,11,0.0789297658862875,-0.1585284280936454,1,9,-0.026086956521739,-0.131772575250836,,-0.1262214210535862,-17412.47400000001,0.156990651822817,False,False,False,False,,,,True,True,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300119.SZ-001,300119.SZ,2021-04-29,2021-04-30,2021-05-10,2021-05-11,2021,2021Q2,MARKET_MA20_X2,0.5210727969348659,0.5862068965517241,0.06121878233632572,0.26229508196721313,0.2786885245901639,0.3770491803278688,0.3060109289617486,LOW,4,0.0451306413301664,-0.0369867662029181,1,3,,,,-0.0362016673519897,-4378.513000000006,0.0677591834700758,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300151.SZ-001,300151.SZ,2021-04-28,2021-04-29,2021-05-10,2021-05-11,2021,2021Q2,MARKET_MA20_X2,0.5447470817120622,0.6381322957198443,0.10838344534842587,0.32786885245901637,0.4262295081967213,0.4426229508196721,0.3989071038251366,MIDDLE,5,0.0339359340310814,-0.0685061845861084,1,4,-0.0653346019663813,,,-0.0665690161408525,-7983.876000000004,0.0944789431944521,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300287.SZ-001,300287.SZ,2021-04-26,2021-04-27,2021-05-10,2021-05-11,2021,2021Q2,MARKET_MA20_X2,0.5859375,0.625,0.11148494525547448,0.5245901639344263,0.4098360655737705,0.5081967213114754,0.48087431693989074,MIDDLE,7,0.1131578947368423,-0.0526315789473683,6,3,0.0289473684210526,,,0.090877080480038,11540.468,0.0143860774146989,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300453.SZ-001,300453.SZ,2021-04-27,2021-04-28,2021-05-10,2021-05-11,2021,2021Q2,MARKET_MA20_X2,0.5372549019607843,0.6,0.04820380707027333,0.30327868852459017,0.319672131147541,0.3524590163934426,0.32513661202185795,LOW,6,0.0834227467811159,-0.0541845493562233,3,2,-0.0075107296137341,,,0.0387690699783401,4912.9559999999765,0.0172931617813164,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300773.SZ-001,300773.SZ,2021-04-16,2021-04-19,2021-05-10,2021-05-11,2021,2021Q2,MARKET_MA20_X2,0.5019762845849802,0.5652173913043478,0.14586117667131115,0.19672131147540983,0.21311475409836064,0.5737704918032787,0.32786885245901637,LOW,13,0.0716472749540724,-0.0330679730557256,13,2,0.0450091855480712,0.0,,0.0690761381240193,8800.38800000003,0.002571136830053,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300101.SZ-001,300101.SZ,2021-05-27,2021-05-28,2021-06-30,2021-07-01,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.8310344827586207,0.7344827586206897,0.24509698275862069,0.9016393442622951,0.7377049180327869,0.7049180327868853,0.7814207650273225,HIGH,23,0.1424418604651163,-0.0058139534883719,15,4,-0.002906976744186,0.088953488372093,0.0459302325581394,0.0452104581465047,5604.462000000014,0.079208146504658,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300394.SZ-002,300394.SZ,2021-05-27,2021-05-28,2021-06-30,2021-07-01,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.8310344827586207,0.7344827586206897,0.24509698275862069,0.9016393442622951,0.7377049180327869,0.7049180327868853,0.7814207650273225,HIGH,23,0.0948515274513992,-0.037000640888699,14,22,0.0059816278572955,0.0258491775261695,0.0214484084597308,-0.0047568325714021,-579.5140000000101,0.0876451043082104,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300587.SZ-001,300587.SZ,2021-05-12,2021-05-13,2021-07-09,2021-07-12,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.48846153846153845,0.5461538461538461,-0.011538461538461553,0.13934426229508196,0.1557377049180328,0.27049180327868855,0.18852459016393444,LOW,41,0.2641012124406958,-0.1681602530311017,28,1,-0.1164997364259355,-0.0574591460200316,0.0390089615181867,0.0897235709127322,11952.08379000002,0.1527645682543738,True,False,False,False,0.0,,0.33973176451387826,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300102.SZ-001,300102.SZ,2021-05-12,2021-05-13,2021-07-16,2021-07-19,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.48846153846153845,0.5461538461538461,-0.011538461538461553,0.13934426229508196,0.1557377049180328,0.27049180327868855,0.18852459016393444,LOW,46,0.3647540983606556,-0.0355191256830601,25,4,-0.0040983606557377,0.0519125683060108,0.069672131147541,0.0792563721264677,12075.200000000026,0.2636398027369201,True,False,False,False,0.0,,0.21728713257143964,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300623.SZ-001,300623.SZ,2021-05-25,2021-05-26,2021-07-16,2021-07-19,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.7676056338028169,0.6549295774647887,0.11135563380281688,0.7622950819672131,0.4672131147540984,0.48360655737704916,0.5710382513661202,MIDDLE,37,0.3432055749128919,-0.0240418118466898,24,1,0.0484320557491289,0.0825783972125435,0.2759581881533099,0.0837415106753676,12980.00500000002,0.234376956223587,True,False,False,False,0.0,,0.24399810724701024,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300687.SZ-001,300687.SZ,2021-05-31,2021-06-01,2021-07-16,2021-07-19,2021,2021Q2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.8451178451178452,0.8013468013468014,0.30037076340578295,0.9672131147540983,0.9508196721311475,0.7704918032786885,0.8961748633879781,HIGH,33,0.2253886010362693,-0.0471502590673574,16,3,0.0352331606217617,0.0176165803108807,0.0544041450777201,0.0119959272775911,1862.5970000000088,0.1657242799762948,True,False,False,False,0.0,,0.05322330953046169,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300065.SZ-001,300065.SZ,2021-07-19,2021-07-20,2021-07-27,2021-07-28,2021,2021Q3,MARKET_MA20_X2,0.5612472160356348,0.6013363028953229,-0.15379236180077682,0.36885245901639346,0.3524590163934426,0.1721311475409836,0.2978142076502732,LOW,6,0.1493268053855569,-0.0085679314565483,1,0,0.0648714810281516,,,0.0016666320215891,271.2369999999937,0.1354202712831843,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300088.SZ-002,300088.SZ,2021-07-16,2021-07-19,2021-07-27,2021-07-28,2021,2021Q3,MARKET_MA20_X2,0.5491071428571429,0.640625,-0.11393633540372661,0.3442622950819672,0.4426229508196721,0.22950819672131148,0.33879781420765026,LOW,7,0.0229621125143513,-0.0551090700344432,6,5,-0.0149253731343284,,,-0.0260600478740548,-4316.99000000002,0.0363929985055128,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300141.SZ-001,300141.SZ,2021-07-14,2021-07-15,2021-07-27,2021-07-28,2021,2021Q3,MARKET_MA20_X2,0.647191011235955,0.7752808988764045,0.09861958266452642,0.6475409836065574,0.8934426229508197,0.4180327868852459,0.6530054644808744,MIDDLE,9,0.1607629427792916,-0.0663033605812898,1,0,0.103542234332425,,,-0.0560142112037083,-9506.930999999991,0.1695473628839989,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300162.SZ-001,300162.SZ,2021-07-14,2021-07-15,2021-07-27,2021-07-28,2021,2021Q3,MARKET_MA20_X2,0.647191011235955,0.7752808988764045,0.09861958266452642,0.6475409836065574,0.8934426229508197,0.4180327868852459,0.6530054644808744,MIDDLE,9,0.2055622732769046,-0.060459492140266,7,1,0.0580411124546553,,,0.0239650968119694,4120.961000000021,0.1017906468397838,True,False,False,False,0.0,,0.11658314743234519,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300241.SZ-001,300241.SZ,2021-06-30,2021-07-01,2021-07-27,2021-07-28,2021,2021Q2,MARKET_MA20_X2,0.6921241050119332,0.7255369928400954,-0.14340221077754045,0.6721311475409836,0.7049180327868853,0.21311475409836064,0.5300546448087432,MIDDLE,19,0.9375848032564448,-0.0325644504748983,17,1,0.0067842605156038,0.1383989145183175,,0.5982207543698203,95109.819,0.2213179159151187,True,True,True,True,1.0,1.0,0.6380444225333686,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300390.SZ-002,300390.SZ,2021-05-28,2021-05-31,2021-07-27,2021-07-28,2021,2021Q2,MARKET_MA20_X2,0.7721088435374149,0.7244897959183674,0.23485394157663064,0.7868852459016393,0.6885245901639344,0.6721311475409836,0.7158469945355191,HIGH,41,1.2137989778534926,-0.0062464508801817,36,0,0.2614991482112436,0.3202725724020443,0.39778534923339,0.685762764857435,84618.51,0.4985075361079257,True,True,True,True,1.0,1.0,0.5649722708369324,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300432.SZ-001,300432.SZ,2021-05-19,2021-05-20,2021-07-27,2021-07-28,2021,2021Q2,MARKET_MA20_X2,0.6123188405797102,0.6014492753623188,0.11034255599472997,0.5737704918032787,0.3770491803278688,0.45901639344262296,0.46994535519125685,MIDDLE,48,2.058589870903674,0.0,47,0,0.0575968222442899,0.1717974180734855,0.3316782522343595,1.249356184206959,166314.27899999998,0.616582246776159,True,True,True,True,1.0,1.0,0.6068990243590968,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300441.SZ-001,300441.SZ,2021-07-19,2021-07-20,2021-07-27,2021-07-28,2021,2021Q3,MARKET_MA20_X2,0.5612472160356348,0.6013363028953229,-0.15379236180077682,0.36885245901639346,0.3524590163934426,0.1721311475409836,0.2978142076502732,LOW,6,0.0277280858676207,-0.0339892665474059,4,5,0.0080500894454382,,,-0.0296706870946583,-4814.724999999977,0.0475597747511879,False,False,False,False,,,,True,False,False
