trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,entry_snapshot_id,entry_beta60,entry_log_amount20,outcome_class,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,rs_improvement,volatility_compression,range_compression,downside_amount_contraction,rs_improvement_neighbor,volatility_compression_neighbor,range_compression_neighbor,downside_amount_contraction_neighbor,higher_low_formation,prior_high_approach,amount_release
DEVELOPMENT_2024_2025:300437.SZ-001,DEVELOPMENT_2024_2025,300437.SZ,2025-11-06,2025-11-07,2025,环境治理,PITB-80B916173F29877FD683,0.16634459562148432,18.525455977084285,extreme_winner,True,True,False,False,0.70874587458745886,0.64933828547689931,109502.11500000001,7,MARKET_MA20_X2,0.85722819593787336,0.3854875283446712,0.19764705882352929,0.1190476190476186,5.4591009435179831,-0.012236881848528669,0.28800559744415982,0.42009132420091322,0.38157620804903036,0.014873822149873983,-0.00074622957687522917,0.14290209908384932,0.17513353431157158,0.021599221925365286,0.016136070549310044,0.15139869748461154,0.10348302156019941,0.22568057327926663,0.97910455028822896
DEVELOPMENT_2024_2025:300440.SZ-001,DEVELOPMENT_2024_2025,300440.SZ,2025-06-16,2025-06-17,2025,IT服务Ⅱ,PITB-80B916173F29877FD683,1.0135797580815731,18.446278650513637,ordinary_loser,False,False,True,False,0.020754716981132099,-0.0283022805573853,-4384.4410000000171,4,MARKET_MA20_X2,0.83570504527813716,0.21270781143247561,0.13866348448687349,0.077452667814113502,4.5985984359928729,0.030461553757980653,0.16107912454021978,0.38812785388127852,0.27077956491240407,0.12488901952622553,0.019653693479947401,-0.057275991638327473,0.1307593835878825,0.11485978098396099,0.0017108047704753881,0.0083014526464333938,0.0059701669865039747,0.21601475443951959,1.054453872641981
DEVELOPMENT_2024_2025:300442.SZ-001,DEVELOPMENT_2024_2025,300442.SZ,2024-09-24,2024-09-25,2024,通信服务,PITB-80B916173F29877FD683,1.1915135626502671,19.335876675048791,strong_winner,False,True,False,False,0.54148296593186385,0.2061023764059581,24940.632000000001,34,MARKET_MA20_X2,0.49214659685863871,0.060341058154787797,0.155297532656023,0.030927835051546299,1.7044262590416892,0.037906831232528138,0.24654138924140906,0.65350877192982459,-0.058386717321222317,0.084863939016316114,0.028844072251392072,-0.0077830621995015892,-0.015050731272703288,0.09738578488957228,0.028974211986394355,-0.0033557886508410739,-0.0032058648936329702,0.049200522686617246,0.2081437168417829
DEVELOPMENT_2024_2025:300452.SZ-001,DEVELOPMENT_2024_2025,300452.SZ,2025-06-03,2025-06-04,2025,化学制药,PITB-80B916173F29877FD683,0.63500287197774496,18.446708063001267,ordinary_loser,False,False,True,False,0.0061162079510703,-0.039317134902879698,-6274.9139999999898,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.65067385444743941,0.096395641240569901,0.19908256880733941,0,1.2243912483945572,0.045076104079728063,0.1988368327603092,0.34931506849315069,0.01313292629616656,0.45977384695709156,0.14246712407089751,0.023918028870106856,-0.017591414778053004,0.48843823234734218,0.15314685314685306,0.14454454098076824,0.019500405967127842,0.088477024418180616,0.0050480906047261076
DEVELOPMENT_2024_2025:300457.SZ-001,DEVELOPMENT_2024_2025,300457.SZ,2025-08-28,2025-08-29,2025,电池,PITB-80B916173F29877FD683,0.97073698068194392,20.20031157028026,strong_winner,False,True,False,False,0.64404662781015842,0.2369789535163622,42546.338000000018,27,MARKET_MA20_X2,0.67557251908396942,0.15934253523874539,0.1569142347520191,0.1064183571666112,1.5595041228580708,0.15469675680433137,0.21327976343089694,0.6095890410958904,0.091939732106258248,-0.023734853847946435,0.015557454144267457,0.10657303737382035,0.027126375058007801,-0.081701554187314507,-0.034356555334927263,0.058364024478789578,0.03504579601254619,0.096000172127379574,0.87698182157674265
DEVELOPMENT_2024_2025:300459.SZ-001,DEVELOPMENT_2024_2025,300459.SZ,2024-09-25,2024-09-26,2024,游戏Ⅱ,PITB-80B916173F29877FD683,0.857304806331455,19.376763282430659,strong_winner,False,True,False,False,0.69589041095890436,0.25154392397363418,30001.429999999978,33,MARKET_MA20_X2,0.52857142857142858,0.067448680351906098,0.074626865671641701,0.1199999999999992,2.7950718147670344,0.051353451495072644,0.25126161689693555,0.82017543859649111,-0.024561590650370009,0.028195080228870351,-0.01065358421262913,0.027103318478227834,0.0025690409096294151,0.081751756263300113,0.00080773383894666706,0.10929471796107876,0.042559614418795688,0.101831486965031,0.71086892280259606
DEVELOPMENT_2024_2025:300479.SZ-001,DEVELOPMENT_2024_2025,300479.SZ,2024-12-10,2024-12-11,2024,计算机设备,PITB-80B916173F29877FD683,0.97187489644096803,19.395661274488173,severe_loser,False,False,True,True,0.0506625097427904,-0.17157277640520041,-27323.151999999998,6,MARKET_MA20_X2,0.76227272727272721,0.18797709923664119,0.191902384914032,0.36705202312138741,3.0063671778242851,-0.026260515731709178,0.34655972305438221,0.42543859649122812,0.25485993255412298,0.062425031654780527,-0.0081812774120463838,-0.046989433173362571,0.11898907365775437,0.050939377864935187,-0.012952543897169266,0.046055463244530526,0.0027894020875788134,0.18442345374533101,1.5400094052458604
DEVELOPMENT_2024_2025:300479.SZ-002,DEVELOPMENT_2024_2025,300479.SZ,2025-06-23,2025-06-24,2025,计算机设备,PITB-80B916173F29877FD683,1.2777686982203489,19.168440121008189,ordinary_loser,False,False,True,False,0.069270106927010494,-0.032818471361718497,-4806.0779999999795,22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.52759067357512957,0.1162190082644627,0.1460554371002131,0.199134199134198,1.4187888136783724,0.02612870673147305,0.16991570038144885,0.37899543378995437,0.1460553928372183,0.020348459212320313,-0.0126543868382996,0.0066084683874785277,0.097843018169564283,-0.0025503540990440832,-0.022474754177000109,-0.095557464433938755,0.055172315868319222,0.043380120280211563,0.22508832285883895
DEVELOPMENT_2024_2025:300487.SZ-001,DEVELOPMENT_2024_2025,300487.SZ,2024-09-24,2024-09-25,2024,塑料,PITB-80B916173F29877FD683,0.74491635524700994,18.597954264926038,ordinary_winner,False,False,False,False,0.55084359325125387,0.10813263344043091,9969.6239999999962,21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.67565445026178006,0.14083769633507831,0.15666576160738541,0.1565040650406509,1.5778528275879775,0.037906831232528138,0.24654138924140906,0.65350877192982459,0.041586257676185456,0.095278917612668435,-0.0018596660648552699,-0.0015818504028848324,0.045258772436276629,0.096956375020628038,-0.0033229638009046047,-0.04031550845768328,0.065542033514811304,0.099652824115576147,-0.006291708948259922
DEVELOPMENT_2024_2025:300490.SZ-001,DEVELOPMENT_2024_2025,300490.SZ,2025-09-25,2025-09-26,2025,电网设备,PITB-80B916173F29877FD683,0.72894234934375646,19.216705248643468,strong_winner,False,True,False,False,0.34774609015639379,0.26863354370254061,47352.059999999954,7,MARKET_MA20_X2,0.729490022172949,0.2075471698113209,0.1345939933259174,0,4.0146825779512323,0.066551522817942965,0.29976495408254183,0.21004566210045661,0.31420769558518991,-0.073053903110396334,0.030447259746622934,0.066784585084386616,0.13028015196948423,-0.073002683645810862,0.033058991217987166,0.066891500406051019,0.072053317640057568,0.19962495128527119,0.84782580530391394
DEVELOPMENT_2024_2025:300494.SZ-001,DEVELOPMENT_2024_2025,300494.SZ,2025-08-28,2025-08-29,2025,游戏Ⅱ,PITB-80B916173F29877FD683,1.0271341638011684,20.159484322105172,severe_loser,False,False,True,True,0.0031826861871416998,-0.1013617203480851,-17353.027999999991,3,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.54122137404580151,0.083679114799446605,0.17140718562874269,0.35502958579881638,1.5829732453571732,0.15469675680433137,0.21327976343089694,0.6095890410958904,-0.071298640789310253,0.10398246895358457,0.11190946755754576,0.084081156892055864,-0.047207626568976986,0.096147351346046045,0.068232745415554519,0.10873979952531898,0.0035650661644963657,0.083701686516772317,0.63594702487236932
DEVELOPMENT_2024_2025:300497.SZ-001,DEVELOPMENT_2024_2025,300497.SZ,2025-11-06,2025-11-07,2025,化学制药,PITB-80B916173F29877FD683,0.64026008258542599,18.889693355655517,extreme_winner,True,True,False,False,1.0079858030168589,0.78081811710915516,129486.71399999998,7,MARKET_MA20_X2,0.66618876941457583,0.13366834170854269,0.1394871794871794,0.32352941176470568,2.3553023914236606,-0.012236881848528669,0.28800559744415982,0.42009132420091322,0.22328168424725375,0.042840316697855041,0.022165197808685727,-0.098659799154474426,0.17617149205741595,0.019789121346689253,0.024925164580850478,-0.036471943445580635,0.033475929196389545,0.17536200247470909,0.39160414046662373
DEVELOPMENT_2024_2025:300522.SZ-001,DEVELOPMENT_2024_2025,300522.SZ,2025-05-29,2025-05-30,2025,化学制品,PITB-80B916173F29877FD683,0.92087521499435743,18.621011997875755,ordinary_loser,False,False,True,False,0.021231422505307799,-0.061061173339934098,-10056.318999999959,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.60495867768595046,0.14068745003996769,0.1838111298482292,0,1.796793328917037,0.068405713258584466,0.19259350041861656,0.71461187214611865,-0.0045100211655913908,0.22494883478088773,0.10715319272485185,0.026062418245989816,-0.016173412450658495,0.25004018003361089,0.11013993743410017,-0.040206321707744463,0.031115394092073419,0.10668834209456937,-0.10947888115889381
DEVELOPMENT_2024_2025:300551.SZ-001,DEVELOPMENT_2024_2025,300551.SZ,2025-09-22,2025-09-23,2025,计算机设备,PITB-80B916173F29877FD683,0.99270069256097071,19.396477469467218,severe_loser,False,False,True,True,0.050670640834575099,-0.11063501809298611,-20808.332999999984,10,MARKET_MA20_X2,0.73347368421052628,0.066719618745035597,0.19545454545454549,0.48618784530386772,1.5339731552633615,0.0486314724156518,0.31199394655677581,0.061643835616438297,0.05881488383334775,-0.057268021301533856,0.092400562000322983,-0.071687356803879276,-0.0027282068350049579,-0.066800485394831632,0.068709621093067802,-0.076413367951960021,0.0061269338275029587,0.091378285290420622,0.58125951868655168
DEVELOPMENT_2024_2025:300576.SZ-001,DEVELOPMENT_2024_2025,300576.SZ,2025-12-01,2025-12-02,2025,电子化学品Ⅱ,PITB-80B916173F29877FD683,0.89767062813836707,19.608151967019193,ordinary_winner,False,False,False,False,0.1019719771665801,0.055489399028579099,10703.5,2,MARKET_MA20_X2,0.62450175849941381,0.12209143169997259,0.19126637554585141,0.11405835543766581,11.776243668983588,-0.023754330362786402,0.22626036125815518,0.22831050228310501,0.1719287973015266,0.12971401221983078,0.058727429108961546,-0.06357461612472981,0.021569283954257661,0.12738324388594119,0.072736585323916636,-0.10745813471929133,-0.046916919787751483,0.20923932338003512,1.6975318355765581
DEVELOPMENT_2024_2025:300595.SZ-001,DEVELOPMENT_2024_2025,300595.SZ,2025-07-23,2025-07-24,2025,医疗器械,PITB-80B916173F29877FD683,0.53307985734742946,18.946542011832971,ordinary_winner,False,False,False,False,0.13458262350936959,0.023324446941777901,3414.7749999999742,27,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.63814317673378085,0.1903520208604956,0.091405184174624801,0,11.096880140598362,0.062650661376415062,0.12650671714369685,0.55251141552511418,0.17139772852898691,0.090112990282457478,-0.0019723510868650124,0.22892867683450185,0.027377110493187216,0.088060057472889308,-0.0013517687578671472,0.21673580912987689,0.044868590516250209,0.16539087061679816,2.5560627629232187
DEVELOPMENT_2024_2025:300627.SZ-001,DEVELOPMENT_2024_2025,300627.SZ,2025-02-07,2025-02-10,2025,通信设备,PITB-80B916173F29877FD683,0.96915252709749156,19.487910450960452,ordinary_loser,False,False,True,False,0.0266285211267605,-0.097707662661045497,-15913.813999999978,16,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.72252836304700152,0.17726798748696559,0.14661246612466119,0.29944547134935368,2.9146878175287907,0.065923280935905826,0.31439371090958351,0.87671232876712324,0.0094628256619499335,-0.039157467951213387,-0.015494775267135469,0.0080034966421843601,-0.096757765591769587,-0.03293157651166273,-0.0069408096397422514,-0.090561014781934568,0.004968268569010283,0.2111062704249419,0.53297730397404142
DEVELOPMENT_2024_2025:300627.SZ-002,DEVELOPMENT_2024_2025,300627.SZ,2025-06-24,2025-06-25,2025,通信设备,PITB-80B916173F29877FD683,0.59327983033256559,19.617429565408447,ordinary_winner,False,False,False,False,0.15515187611673609,0.041020878268655102,6825.3909999999723,51,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.76017925736235603,0.10804597701149431,0.13506105158235709,0.098630136986301103,1.6084798689077091,0.045914542259178903,0.18503057629936293,0.68036529680365287,0.049393103371369589,-0.006166670280473574,-0.0056630208104038043,0.044125827337364476,0.042781683455360479,-0.0070173299975668235,-0.0060122659410238033,-0.029268998858873574,0.021785334339930778,0.057679059262680292,-0.34678001697799166
DEVELOPMENT_2024_2025:300632.SZ-001,DEVELOPMENT_2024_2025,300632.SZ,2024-12-09,2024-12-10,2024,光学光电子,PITB-80B916173F29877FD683,1.0268155483764985,18.662868531449057,severe_loser,False,False,True,True,0.065688329839273196,-0.13590183401504149,-22387.049999999988,7,MARKET_MA20_X2,0.62471655328798192,0.11119691119691109,0.19272727272727261,0.2577319587628869,7.170308332786905,-0.043666255372417528,0.34468415658147428,0.17543859649122809,0.18856434940789069,0.0044295734690265043,0.040857177086037311,-0.043174463147766795,0.070988172387765336,0.022776916451013707,0.046856288328816165,0.018394657887403021,-0.0086957069675540448,0.10300868993070297,3.2399353444809122
DEVELOPMENT_2024_2025:300635.SZ-001,DEVELOPMENT_2024_2025,300635.SZ,2024-12-06,2024-12-09,2024,工程咨询服务Ⅱ,PITB-80B916173F29877FD683,0.93178792314052794,18.720617096436339,ordinary_loser,False,False,True,False,0.059870550161812398,-0.0821581134497643,-13821.629000000021,8,MARKET_MA20_X2,0.8282339707536559,0.16681534344335411,0.1967213114754098,0.12254901960784299,3.2945410961640982,-0.010395034388521518,0.36202819327969538,0.33771929824561397,0.24787188460969811,0.14370204047595314,-0.089944543503883007,0.0088259232617007854,0.12132856318345323,0.1565262066870835,-0.07591796304411319,-0.029687548940849406,0.016729014672806321,0.01223031989103171,0.56323229965893784
DEVELOPMENT_2024_2025:300670.SZ-001,DEVELOPMENT_2024_2025,300670.SZ,2025-09-30,2025-10-09,2025,电网设备,PITB-80B916173F29877FD683,0.41906563316696077,18.729842661343692,ordinary_winner,False,False,False,False,0.1088201603665519,0.026194999663768401,4669.7849999999753,4,MARKET_MA20_X2,0.56802800466744463,0.1963788300835653,0.18571428571428569,0.35384615384615359,1.3848975032193955,0.068873357996003026,0.29600718410277393,0.35159817351598172,0.30394123842860654,0.015093749333020989,0.0035723114956730251,0.12778500776269919,0.31350540122999032,0.049620162089393238,0.011955990220048507,0.23604953665209311,0.086763698969787681,0.16289145826238904,0.052222288090402635
DEVELOPMENT_2024_2025:300679.SZ-001,DEVELOPMENT_2024_2025,300679.SZ,2024-04-26,2024-04-29,2024,消费电子,PITB-80B916173F29877FD683,1.0951744269238932,19.263077066861634,ordinary_loser,False,False,True,False,0.061627906976744203,-0.062950009791543096,-6495.8799999999901,17,MARKET_MA20_X2,0.8174636174636174,0.1017902813299231,0.1878158338012354,0.0588235294117656,1.4441160205232286,0.0091464379947230334,0.3338859043523778,0.30701754385964908,0.0463696484193412,-0.049331065308736044,0.04669013795692481,-0.015701819986089882,0.049026523230213809,-0.035887679462803579,0.070270719454677194,0.14644444023619146,-0.02476341839261495,0.11314723566359854,1.4603567637842874
DEVELOPMENT_2024_2025:300702.SZ-001,DEVELOPMENT_2024_2025,300702.SZ,2025-04-25,2025-04-28,2025,化学制药,PITB-80B916173F29877FD683,0.72585418378280508,18.466039719764705,ordinary_winner,False,False,False,False,0.052434456928839003,0.018718028292328,2841.5400000000045,20,MARKET_MA20_X2,0.84745762711864403,0.048458149779735803,0.1997663551401867,0.38888888888888862,1.8101374154304319,-0.086504246266014273,0.6248447581411235,0.25114155251141551,0.011808308209047297,-0.36895893225788895,-0.068279546221693882,0.13814431157593232,-0.050287548658689341,-0.28998010069469343,-0.069464928322812786,0.061214195116248649,0.053425166673580778,0.080189377970107556,0.27686108638060192
DEVELOPMENT_2024_2025:300710.SZ-001,DEVELOPMENT_2024_2025,300710.SZ,2025-11-03,2025-11-04,2025,通信设备,PITB-80B916173F29877FD683,0.3216466410353776,18.779721993580168,ordinary_loser,False,False,True,False,0.087042142575817202,-0.0045255118102723998,-781.66700000001129,10,MARKET_MA20_X2,0.7184596577017115,0.3087848500789056,0.19860813704496791,0.1482479784366578,4.3084174322121376,0.016830820815757264,0.28562587753140006,0.5730593607305936,0.36052217415060611,0.0028100096399238939,-0.098968992959444779,0.19262687967803466,0.20274529368014943,-0.026079626096767394,-0.10128405136205448,0.15087551718800363,0.17193841313952529,0.17343304423984882,0.71315711513048829
DEVELOPMENT_2024_2025:300733.SZ-001,DEVELOPMENT_2024_2025,300733.SZ,2024-12-20,2024-12-23,2024,汽车零部件,PITB-80B916173F29877FD683,0.79728692122321632,18.455855880650901,ordinary_loser,False,False,True,False,0.0077220077220079,-0.035906950192664502,-5399.3360000000102,2,MARKET_MA20_X2,0.4371660859465738,0.15492957746478869,0.14653641207815271,0,2.1024047285231977,0.043471580445012092,0.22699211631945823,0.44298245614035081,0.14522414527863492,0.055215549376881723,-0.010611165058841437,0.019492929060604292,0.094909278017231397,0.073055275535664155,-0.012998525761741375,-0.018190082538355135,0.11322910520302537,0.13935881725990318,0.78622707491633137
DEVELOPMENT_2024_2025:300733.SZ-002,DEVELOPMENT_2024_2025,300733.SZ,2025-02-06,2025-02-07,2025,汽车零部件,PITB-80B916173F29877FD683,0.96295797890380064,19.172964027909977,ordinary_winner,False,False,False,False,0.27027027027027017,0.14972678078374299,23151.574000000015,32,MARKET_MA20_X2,0.72433774834437092,0.27849185946872312,0.1739502999143101,0.039408866995073899,2.1210681577966595,0.014845148720687762,0.32901290647068132,0.73515981735159819,0.18277809439358528,-0.094043798620155439,-0.076769406924028866,-0.020416969656196216,0.087464246392056175,-0.082980174273598273,-0.080965534761943153,-0.042609008065545961,-0.010563478509569036,0.13529703127380477,-0.025925164242942778
