baseline_block,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,canonical_exit_reason,round_trip_return,realized_pnl,capital,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,giveback_from_peak,return_5d,return_10d,return_20d,entry_rs_score,entry_mom20,entry_mom60,entry_mom120,entry_box_width,entry_vol_ratio,entry_minvol_location,entry_minimum_volume_ratio,entry_breakout_volume_ratio,pnl_bucket
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300183.SZ-001,300183.SZ,2023-04-19,2023-04-20,2023-04-21,2023-04-24,MARKET_MA20_X2,-0.08167472241167223,-7188.8399999999965,88017.93,2,0.007676560900716556,-0.07983623336745127,0,2,0.08628065895210207,,,,0.849896480331263,0.20886460230722537,0.5268404907975461,0.5140684410646388,0.12306740878169431,0.8097159360406446,0.2010050251256276,0.5767206673656433,3.9573777898495437,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300226.SZ-001,300226.SZ,2023-03-22,2023-03-23,2023-04-21,2023-04-24,MARKET_MA20_X2,0.35007052026407787,29111.54099999999,83159.076,21,0.5503875968992249,0.0,12,0,0.1305496347746818,0.13233665559246965,0.1771871539313401,0.4593023255813955,0.8367483296213808,0.0783615316117543,0.4081395348837209,0.9723127035830617,0.18868552412645578,0.8335430783060325,0.27850877192982454,0.5603802937477461,1.715727904748188,TOP_WINNER_20_TO_50
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300809.SZ-001,300809.SZ,2023-03-24,2023-03-27,2023-04-21,2023-04-24,MARKET_MA20_X2,-0.025950953835024864,-2294.5399999999936,88418.32999999999,19,0.05439330543933063,-0.06861924686192455,14,7,0.056913296931259336,-0.05523012552301254,0.019665271966527342,,0.43078602620087336,0.0907852927825692,0.18666666666666676,0.1265822784810129,0.12254443405051463,0.6476910870698237,0.10687022900763399,0.28180987288260473,1.5870856140399634,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300857.SZ-001,300857.SZ,2023-03-30,2023-03-31,2023-04-21,2023-04-24,MARKET_MA20_X2,-0.0431356686191473,-3907.2499999999854,90580.48999999999,15,0.14711729622266412,-0.053280318091451284,2,14,0.1656008773666624,0.05049701789264427,0.03379721669980129,,0.8410869565217391,0.13602126716880814,0.44858757062146903,0.5548817465130385,0.17568897637795278,0.8211502796654244,0.17927170868347353,0.36906941659814446,3.5694870666787897,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300925.SZ-001,300925.SZ,2023-03-22,2023-03-23,2023-04-21,2023-04-24,MARKET_MA20_X2,-0.012341766271342862,-1079.9220000000082,87501.414,21,0.21666666666666679,-0.013461538461538414,16,0,0.14695715088672745,0.08910256410256401,0.049358974358974406,0.09294871794871806,0.7405345211581291,0.08563535911602216,0.30024813895781644,0.5173745173745175,0.1415929203539823,0.8101922251577106,0.16571428571428523,0.35347830847514505,1.430756250755089,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300939.SZ-001,300939.SZ,2023-04-19,2023-04-20,2023-04-21,2023-04-24,MARKET_MA20_X2,0.0031097705251813537,273.6999999999971,88012.925,2,0.05487631504122836,-0.020471993176002234,1,0,0.004282893677263756,,,,0.494824016563147,0.09481161210623834,0.17112652791542793,0.08909370199692801,0.13767168083714854,0.7917238215055084,0.09501187648456105,0.5301283133853362,3.915009134534153,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300316.SZ-001,300316.SZ,2023-05-19,2023-05-22,2023-05-24,2023-05-25,MARKET_MA20_X2,-0.009729194426122892,-788.2489999999962,81018.938,3,0.014949714596357744,-0.04185920086980155,0,1,0.0030697761059272164,,,,0.5397463002114165,0.027348731755703737,0.06774668630338754,0.08289768483943227,0.17094155844155856,0.4968075464900704,0.4231738035264484,0.5700146329540321,0.7432666116634044,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300424.SZ-001,300424.SZ,2023-05-31,2023-06-01,2023-06-07,2023-06-08,MARKET_MA20_X2,-0.05186440838027612,-4536.392000000007,87466.379,5,0.019581363943281582,-0.06887238352464564,0,4,0.05118918893395613,-0.046590141796083784,,,0.6660130718954248,0.14349442379182165,0.13088235294117645,0.2848788638262323,0.1411578112609042,0.6954423261190092,0.32584269662921334,0.37747180078001275,5.024906438687258,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300275.SZ-001,300275.SZ,2023-06-19,2023-06-20,2023-06-27,2023-06-28,MARKET_MA20_X2,-0.09327134958903915,-8068.944000000003,86510.424,4,0.0036101083032489267,-0.10950661853188925,0,3,0.06920396090071168,,,,0.8849794238683127,0.19766502020655619,0.50945104697227,1.387824529991048,0.17255474452554775,0.6179257774659922,0.4117315284827969,0.4228795206285667,2.6047967217872525,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300303.SZ-001,300303.SZ,2023-06-14,2023-06-15,2023-06-27,2023-06-28,MARKET_MA20_X2,0.03377439140741326,2941.2090000000017,87083.997,7,0.16045380875202597,-0.03889789303079416,1,1,0.08616077877086878,0.03241491085899506,,,0.7262054507337525,0.03316749585406309,0.40315315315315314,0.4693396226415094,0.16988416988416977,0.8221334563790398,0.282352941176471,0.5075250915487299,2.071699546940872,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300811.SZ-001,300811.SZ,2023-06-19,2023-06-20,2023-06-27,2023-06-28,MARKET_MA20_X2,-0.023262703333193607,-2034.9140000000043,87475.388,4,0.11694969561038127,-0.03492470362063438,1,3,0.11009384719733964,,,,0.7325102880658436,0.1804607329842931,0.3091859249796771,0.3849385749385752,0.18093101514301746,0.4866776944874614,0.20485175202156428,0.4887855880319934,2.6104452575679877,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300034.SZ-001,300034.SZ,2023-07-03,2023-07-04,2023-07-07,2023-07-10,MARKET_MA20_X2,-0.03306421205253885,-2806.979999999996,84894.81,4,0.021789883268482635,-0.03852140077821009,0,3,0.02878405641051552,,,,0.481764705882353,0.05319148936170226,0.07837407013815101,-0.11006358254768678,0.0962983579181742,0.5971831287230049,0.33139534883720967,0.6000357096989423,2.689559058532551,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300395.SZ-001,300395.SZ,2023-06-30,2023-07-03,2023-07-07,2023-07-10,MARKET_MA20_X2,-0.0852100099791572,-7537.368000000002,88456.368,5,0.006704591629418832,-0.08634701340918327,0,4,0.05920432123474431,-0.08228362454286875,,,0.5167322834645669,0.025427261358899722,0.15438761145002333,-0.06357061286638743,0.12413634269921703,0.645453163295012,0.3024118738404444,0.5861268119207511,2.853098936105203,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300456.SZ-001,300456.SZ,2023-06-30,2023-07-03,2023-07-07,2023-07-10,MARKET_MA20_X2,-0.08619117075520065,-7676.4419999999955,89062.974,5,0.014129995962858244,-0.08639483245861934,1,5,0.05873860717021882,-0.08114654824384326,,,0.8706692913385827,0.1854721549636804,0.4060884549109707,0.6451612903225805,0.18993839835728954,0.594042551253654,0.27485380116959013,0.5979033234252977,1.6282100530673564,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300629.SZ-001,300629.SZ,2023-07-05,2023-07-06,2023-07-07,2023-07-10,MARKET_MA20_X2,-0.04791546481687322,-4086.479999999996,85285.2,2,0.00892018779342707,-0.04600938967136148,0,1,0.03289199063846945,,,,0.6509505703422053,0.13922448979591828,0.19277777777777771,0.04928571428571438,0.1829331046312177,0.8267048070855127,0.05319148936170288,0.38426723870007434,1.509982919821207,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:301039.SZ-001,301039.SZ,2023-07-03,2023-07-04,2023-07-07,2023-07-10,MARKET_MA20_X2,-0.037295106482872105,-3232.0899999999965,86662.576,4,0.022906227630636877,-0.038654259126700174,3,2,0.03228436918867023,,,,0.8825490196078432,0.1687552213868002,0.32481060606060597,0.8005148005148006,0.17021276595744683,0.6542032910643422,0.15540540540540565,0.45817163811694145,3.213594668901017,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300062.SZ-001,300062.SZ,2023-07-13,2023-07-14,2023-07-18,2023-07-19,MARKET_MA20_X2,-0.024522592925033525,-2124.11099999999,86618.53199999999,3,0.0,-0.04189944134078205,0,1,0.0035728722546423883,,,,0.6582692307692308,0.059171597633136175,0.17184942716857599,0.19732441471571893,0.11792452830188682,0.6769900016512737,0.13888888888888845,0.45332355484487596,1.9727221038263736,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300423.SZ-001,300423.SZ,2023-07-14,2023-07-17,2023-07-18,2023-07-19,MARKET_MA20_X2,0.011101285916708357,921.127999999997,82974.892,2,0.02378999179655472,-0.048400328137817916,1,1,0.002024226798632102,,,,0.7058139534883722,0.18918918918918926,0.13569321533923295,0.24343964473153012,0.1982421875,0.6419731999148782,0.07881773399014788,0.2996941928267682,1.2446360131432226,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:301091.SZ-001,301091.SZ,2023-07-31,2023-08-01,2023-08-02,2023-08-03,MARKET_MA20_X2,-0.019044619976297084,-1583.7330000000075,83159.076,2,0.010351966873705987,-0.02432712215320909,0,1,0.010245448133646862,,,,0.7625258799171843,0.06782419967444375,0.17049960348929405,0.17375745526838937,0.1102814474439977,0.6530168327030413,0.0752688172043014,0.3413719554004325,2.2943120132380797,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:301327.SZ-001,301327.SZ,2023-07-31,2023-08-01,2023-08-02,2023-08-03,MARKET_MA20_X2,-0.01597629610186976,-1324.4800000000105,82902.82,2,0.01122917169765758,-0.014127022458343297,1,0,0.006679024911336175,,,,0.4200828157349897,0.05009463722397478,0.03968017528854384,-0.42996095622987884,0.10234427327528461,0.8411083430342747,0.45586297760210787,0.5233037286183773,2.3615760842955718,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300012.SZ-003,300012.SZ,2023-08-07,2023-08-08,2023-08-09,2023-08-10,MARKET_MA20_X2,-0.007368854237738799,-603.0800000000017,81841.76,2,0.03228962818003911,-0.021526418786692814,0,1,0.023024431537151713,,,,0.6457317073170732,0.09615384615384626,0.1698973774230328,-0.09483899426554931,0.13130193905817178,0.7736559950867891,0.08791208791208797,0.44037284518225395,1.3562612742958882,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300598.SZ-002,300598.SZ,2023-08-07,2023-08-08,2023-08-09,2023-08-10,MARKET_MA20_X2,-0.023653801145526163,-1931.37000000001,81651.57,2,0.028135343876425134,-0.03273262228760576,0,1,0.00747138113817046,,,,0.7489837398373984,0.09758032526775096,0.3082742316784872,0.004902850917014812,0.17750054716568187,0.8479737290267452,0.37977805178791685,0.4237109702972183,2.2215566559171824,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300750.SZ-001,300750.SZ,2023-08-04,2023-08-07,2023-08-09,2023-08-10,MARKET_MA20_X2,0.011880144395481802,872.2799999999988,73423.35,3,0.019754601226994017,-0.005562372188139153,1,2,0.0020257860748659137,,,,0.561795407098121,0.10465691788526432,0.05586616205057626,-0.018984616067662774,0.15359382537385424,0.761284507599721,0.12946428571428642,0.5741517184028042,2.087596262397152,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300177.SZ-001,300177.SZ,2023-10-13,2023-10-16,2023-10-17,2023-10-18,MARKET_MA20_X2,-0.013754570037292507,-1146.5709999999963,83359.276,2,0.002617801047120505,-0.030104712041884807,0,1,0.0019744653252506787,,,,0.5768181818181818,0.058011049723756924,0.005249343832020914,0.021333333333333426,0.1971608832807572,0.7943448872015776,0.16000000000000014,0.48666777439957093,1.0484831614834238,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300510.SZ-001,300510.SZ,2023-10-11,2023-10-12,2023-10-17,2023-10-18,MARKET_MA20_X2,-0.020964993123327523,-1733.6500000000049,82692.61,4,0.06391478029294273,-0.03728362183754985,1,3,0.06623796249749533,,,,0.8146788990825689,0.07433380084151486,0.11499272197962163,0.49317738791423005,0.14263322884012553,0.7778442458396916,0.13095238095238135,0.4395227898543612,3.273836862787841,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300782.SZ-002,300782.SZ,2023-10-13,2023-10-16,2023-10-17,2023-10-18,MARKET_MA20_X2,0.0045513861138860275,349.89599999999336,76876.8,2,0.012499999999999956,-0.015625,1,0,0.002479863886114017,,,,0.6595454545454545,0.021019108280254883,0.11980440097799527,0.012554283458349857,0.17216117216117222,0.6258323268431896,0.38989361702127656,0.5007215721954819,1.2957427479828223,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300355.SZ-001,300355.SZ,2023-11-07,2023-11-08,2023-11-22,2023-11-23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.06725131937294815,-5877.921000000017,87402.315,11,0.0045977011494253706,-0.07356321839080449,0,10,0.03966511247639659,-0.045977011494252706,-0.05747126436781613,,0.7252525252525253,0.08333333333333326,0.20168067226890773,0.15883306320907598,0.1567567567567567,0.6558313277281604,0.0,0.506986303395253,0.8340444170380957,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300661.SZ-001,300661.SZ,2023-10-30,2023-10-31,2023-11-23,2023-11-24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.06366193259449843,-5281.640999999989,82963.881,18,0.06732544250190031,-0.0769899011836247,4,14,0.09417556056713389,0.03051362797263546,-0.036268867412314054,,0.6308695652173912,0.18337188383449,0.07331002331002345,-0.032980613893376365,0.19804741980474194,0.6898851448961885,0.01982378854625623,0.544775642519241,3.741368308387038,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300096.SZ-001,300096.SZ,2023-11-06,2023-11-07,2023-11-27,2023-11-28,MARKET_MA20_X2,0.06687638653096838,5628.054000000005,84156.072,15,0.1784660766961652,-0.007374631268436516,8,0,0.05849234503245339,0.06194690265486735,0.10766961651917395,,0.5794715447154472,0.12006578947368407,0.05745341614906829,0.03495440729483268,0.16435986159169547,0.8257193715797007,0.042105263157894764,0.5085206491142713,1.0131688308005788,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300131.SZ-002,300131.SZ,2023-11-07,2023-11-08,2023-11-27,2023-11-28,MARKET_MA20_X2,0.2705236384856572,23100.096000000005,85390.305,14,0.29026548672566355,-0.03362831858407089,14,2,0.019741848240006354,0.06725663716814156,0.051327433628318486,,0.5096969696969698,0.0405156537753224,0.044362292051756125,0.08653846153846168,0.10821643286573157,0.7568038246464784,0.16666666666666638,0.5685363166550339,1.559915997122624,TOP_WINNER_20_TO_50
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300157.SZ-001,300157.SZ,2023-11-08,2023-11-09,2023-11-27,2023-11-28,MARKET_MA20_X2,-0.035265509918546434,-3031.9130000000005,85973.888,13,0.005235602094240788,-0.060209424083769614,0,11,0.030029907824305646,-0.020942408376963262,-0.04450261780104714,,0.6182902584493042,0.07605633802816891,0.1072463768115941,0.14029850746268657,0.14634146341463405,0.7931277932897352,0.041666666666666706,0.19909240517328947,1.2860473376640569,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300352.SZ-001,300352.SZ,2023-11-22,2023-11-23,2023-11-27,2023-11-28,MARKET_MA20_X2,-0.04510896450449094,-3758.8959999999934,83329.246,3,0.0018018018018017834,-0.052252252252252274,1,2,0.03790175729728369,,,,0.6250915750915751,0.09161793372319682,0.1382113821138211,0.1618257261410787,0.1763440860215053,0.7806390574780717,0.18367346938775506,0.5465862540396685,2.1327772305325357,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300473.SZ-001,300473.SZ,2023-11-07,2023-11-08,2023-11-27,2023-11-28,MARKET_MA20_X2,0.021377972752155566,1839.1030000000192,86027.942,14,0.14892528147389972,-0.050665301944728736,9,2,0.05999357279543917,-0.033265097236438,0.08137154554759474,,0.6925252525252525,0.06013001083423619,0.15049970605526153,0.2238899312070044,0.11716937354988421,0.7262248027818425,0.2216494845360822,0.5293768093942351,1.4989133875654357,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300507.SZ-001,300507.SZ,2023-11-07,2023-11-08,2023-11-27,2023-11-28,MARKET_MA20_X2,-0.005504406101025334,-498.7020000000068,90600.51000000001,14,0.125810635538262,-0.07133592736705574,0,11,0.10667172127612269,0.014267185473411104,-0.03891050583657585,,0.8810101010101009,0.30313014827018114,0.29037520391517124,0.390158172231986,0.16225749559082892,0.8396067868463607,0.1847826086956521,0.33884856125112545,6.382177283828576,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300601.SZ-001,300601.SZ,2023-10-30,2023-10-31,2023-11-27,2023-11-28,MARKET_MA20_X2,-0.019506808980493118,-1592.702999999994,81648.567,20,0.04865938430983108,-0.02615028136378683,6,19,0.050291317421406634,0.009599470374048291,0.00033101621979469975,-0.018867924528301883,0.5208695652173914,0.06692497358224725,0.010340226817878495,0.005310321938267526,0.12750662126371548,0.6689132393862591,0.0,0.41866459199805506,2.225257326450568,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300611.SZ-001,300611.SZ,2023-11-23,2023-11-24,2023-11-27,2023-11-28,MARKET_MA20_X2,0.0012848993112150881,106.35199999999895,82770.688,2,0.01069078947368407,-0.030427631578947456,0,0,0.0020045743729953094,,,,0.6765137614678899,0.09237668161434964,0.1700288184438039,0.4000108299688341,0.18413320274240919,0.7827630215828513,0.010638297872340205,0.6121047243199838,1.5269497138563046,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:301160.SZ-001,301160.SZ,2023-11-08,2023-11-09,2023-11-27,2023-11-28,MARKET_MA20_X2,0.029680820372944366,2489.7399999999907,83883.8,13,0.1088305489260144,-0.03221957040572798,8,1,0.008028010175981565,0.015274463007159955,0.0042959427207636125,,0.774155069582505,0.15966850828729262,0.19261363636363615,0.272121212121212,0.17708333333333326,0.7867701133349783,0.16339869281045757,0.28260013874414686,1.2620642552629517,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:301321.SZ-001,301321.SZ,2023-11-03,2023-11-06,2023-11-27,2023-11-28,MARKET_MA20_X2,0.009481682178534834,816.8760000000175,86153.067,16,0.24494259158009846,-0.018589393110989616,1,0,0.16110333695760515,0.06014215418261348,0.01968288682340069,,0.8648148148148148,0.07224334600760463,0.2857142857142858,0.3579454253611558,0.16830294530154277,0.6609847055111693,0.13004484304932784,0.4606624916230387,2.3029865811809076,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300760.SZ-001,300760.SZ,2024-03-11,2024-03-12,2024-03-21,2024-03-22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.05017221408243291,-4591.431000000026,91513.422,8,0.007350528319223004,-0.0512239942245849,2,4,0.05240362446505422,-0.03829493994880884,,,0.7348623853211009,0.13895224918670301,0.07628975265017668,0.16835443037974684,0.12683692928990764,0.6166002635032105,0.010023584905659636,0.6628737203588791,1.2429586723961021,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300919.SZ-001,300919.SZ,2024-03-11,2024-03-12,2024-03-27,2024-03-28,MARKET_MA20_X2,-0.01649727630859696,-1575.4139999999898,95495.4,12,0.060377358490566024,-0.025471698113207597,5,9,0.0697048234784082,0.052641509433962286,-0.012830188679245236,,0.7733944954128441,0.2647691939727337,0.0943708609271523,-0.04583182966438104,0.17964793826862802,0.7622935731181788,0.22270114942528793,0.5925235788794961,2.940767610303179,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300796.SZ-001,300796.SZ,2024-04-26,2024-04-29,2024-05-09,2024-05-10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.1161753493951451,-13349.453000000009,114907.793,6,0.00994152046783614,-0.13450292397660824,0,4,0.09921628506765959,-0.12046783625731006,,,0.7925155925155924,0.19661733615221988,0.13200000000000012,0.13730743469524453,0.17771509167842026,0.7467094087980282,0.1626984126984128,0.5401318275893257,2.1707679589620534,SEVERE_LOSS_NEG10_TO_NEG20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300770.SZ-001,300770.SZ,2024-05-13,2024-05-14,2024-05-20,2024-05-21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.10536249464820896,-10631.160000000003,100900.8,5,0.014047619047619087,-0.10690476190476195,0,4,0.0772672565529709,-0.09738095238095246,,,0.7829787234042553,0.1414790996784565,0.3566878980891721,0.07657316148597415,0.15077424612876933,0.6711918692246639,0.07677902621722787,0.4458487841695787,2.306005255763181,SEVERE_LOSS_NEG10_TO_NEG20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300003.SZ-001,300003.SZ,2024-05-09,2024-05-10,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.0015255864263254118,-158.07899999999609,103618.515,11,0.07637540453074432,-0.008414239482200547,1,10,0.06754500390205345,0.03883495145631066,0.0025889967637540146,,0.5242125984251969,0.12445414847161573,0.17938931297709915,-0.11155836687751586,0.14650638617580758,0.7049561481813235,0.20370370370370386,0.4697263507931534,1.881591992935064,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300054.SZ-001,300054.SZ,2024-04-26,2024-04-29,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.012575144328340565,-1266.0979999999836,100682.58199999998,17,0.08598298253470671,-0.012987012987012991,3,16,0.07974934943358009,0.042991491267353465,0.021047917599641863,,0.7397089397089398,0.06602870813397144,0.19399785637727773,-0.058724123362906666,0.11895161290322576,0.4700101131830669,0.14903846153846104,0.5580598512617199,2.5148351170801337,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300119.SZ-001,300119.SZ,2024-04-30,2024-05-06,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.01074995073617439,-1124.7730000000138,104630.52600000001,15,0.12409638554216862,-0.03554216867469884,2,0,0.09448489049521029,0.03734939759036138,0.033734939759036076,,0.7373716632443531,0.1358281358281359,0.11345108695652173,-0.04819976771196277,0.19517543859649145,0.5980392318627316,0.1943319838056674,0.5430290144293847,1.9108084574259994,SMALL_LOSS_0_TO_NEG10
