scale,period,reason,average_cash_NAV_share,share_of_unused_cash_NAV_days,cash_currency_days,negative_interaction_days,decision_waterfall_sum,decision_count_positive,method
X2,DISCOVERY,SOFT_RISK_BUDGET,0.14024689522078782,0.18311720810783227,997191155.3399001,0,282281192.86973196,235,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,DISCOVERY,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,NO_QUALIFYING_OPPORTUNITY,0.08916017773863398,0.1155341256473383,504494390.29887915,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,SINGLE_SECURITY_CAP,0.48779476421766393,0.6320864651531232,2724712913.6392374,0,517008959.7634567,87,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,LIQUIDITY_CAP,0.0686930813285374,0.08901277779614776,379417162.42583555,0,105984780.45484546,79,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,SOFT_RISK_BUDGET,0.1260735545526137,0.16336663140339083,685621180.7449528,0,184913702.1304506,110,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,VALIDATION,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,NO_QUALIFYING_OPPORTUNITY,0.14109687673831367,0.18576931806792316,519468772.69781953,0,10799145.195910774,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,SINGLE_SECURITY_CAP,0.452360041482905,0.5955809821595988,1530588882.965975,0,272731279.6287483,35,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,LIQUIDITY_CAP,0.07336807511205706,0.09659701615366813,257795312.9732625,0,78696897.86550517,43,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,SOFT_RISK_BUDGET,0.09270235061016378,0.12205268361881011,321537797.28678083,0,109998772.29395442,49,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024_POST_HOC,FAMILY_RISK_BUDGET,3.0885679975692885e-18,4.066434239922886e-18,1.1175870895385739e-08,0,5.587935447692871e-09,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,NO_QUALIFYING_OPPORTUNITY,0.06202918109194155,0.09390513283359787,267492845.19784322,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,SINGLE_SECURITY_CAP,0.33669134309152077,0.5097124408279384,1473360856.6458426,0,442274127.0513775,56,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,LIQUIDITY_CAP,0.14099078193715933,0.21344402542566868,617059545.1860533,0,136293383.35396323,54,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,SOFT_RISK_BUDGET,0.1208402443665998,0.18293840091279523,521020238.3056209,0,203389183.44011632,70,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025_POST_HOC,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,NO_QUALIFYING_OPPORTUNITY,0.09854291733333263,0.13620657163922473,329810528.880108,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,SINGLE_SECURITY_CAP,0.4269135184459658,0.5900822535755691,1432437952.7546015,0,511391485.10102737,44,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,LIQUIDITY_CAP,0.0560558694601559,0.07748073637394857,185967588.14769238,0,58585100.06483664,27,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,SOFT_RISK_BUDGET,0.14196906682199684,0.19623043841125776,476564038.96548134,0,186865547.67062545,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026_YTD_POST_HOC,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,NO_QUALIFYING_OPPORTUNITY,0.11132566463363473,0.1482286182854439,2535476639.8800774,0,11005489.571907768,2,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,SINGLE_SECURITY_CAP,0.43558957236067325,0.5799816301394213,10245892744.19031,0,2520426149.6536174,407,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,LIQUIDITY_CAP,0.0747039218460664,0.09946726257765952,1921869292.6248758,30,517799955.39642656,373,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,SOFT_RISK_BUDGET,0.12942113230809232,0.17232248899747532,3001934410.6427355,0,967448398.4048787,517,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,FULL,FAMILY_RISK_BUDGET,3.549066739846951e-19,4.725534410969925e-19,1.1175870895385739e-08,0,5.587935447692871e-09,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,NO_QUALIFYING_OPPORTUNITY,0.10999296494767874,0.15499968108964385,146301494.56065345,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,SINGLE_SECURITY_CAP,0.395712388418737,0.5576292450821866,519322982.9783484,0,110225600.34705767,36,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,LIQUIDITY_CAP,0.05124778196793815,0.07221725376127928,68780304.93942851,0,18243899.329704434,40,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,SOFT_RISK_BUDGET,0.1526803566472487,0.21515382006689018,203647958.1263221,0,42807717.12457082,60,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2018,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,NO_QUALIFYING_OPPORTUNITY,0.20196891751034737,0.2544669319955295,343982544.9178226,0,206344.3759969934,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,SINGLE_SECURITY_CAP,0.43509947475133504,0.5481953848030413,722210041.8097736,0,166466155.26866043,45,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,LIQUIDITY_CAP,0.04401986965651688,0.0554620053244731,73700927.2582612,30,25701841.72680908,39,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,SOFT_RISK_BUDGET,0.11260589679431886,0.14187567787695607,188344818.42124718,0,72853539.39883943,52,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2019,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,NO_QUALIFYING_OPPORTUNITY,0.10354294981705124,0.1382858177207275,198066237.4372968,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,SINGLE_SECURITY_CAP,0.424284362843397,0.5666490105370259,821641490.3213384,0,189052874.15166283,46,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,LIQUIDITY_CAP,0.07519503738486989,0.10042602853869072,144435152.62538967,0,40161718.27509534,42,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,SOFT_RISK_BUDGET,0.1457380906396366,0.19463914320355602,271379612.23271286,0,78450306.35647051,57,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2020,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,NO_QUALIFYING_OPPORTUNITY,0.10184817660041773,0.12553063028113218,225859825.88965437,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,SINGLE_SECURITY_CAP,0.47133558715622775,0.5809338498202049,1021617623.0751926,0,311275668.34162664,58,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,LIQUIDITY_CAP,0.08808048545912837,0.10856157885409932,194713299.06895298,0,54132334.32566717,49,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,SOFT_RISK_BUDGET,0.1500769857666651,0.1849739410445636,333818766.55961806,0,88169629.98985122,66,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,NO_QUALIFYING_OPPORTUNITY,0.0668957581200818,0.09117443959343792,173677677.76223493,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,SINGLE_SECURITY_CAP,0.44976902015948583,0.6130050620836086,1172366471.0824227,0,275154366.1160783,55,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,LIQUIDITY_CAP,0.06034351615302481,0.08224417247015241,153516273.27098775,0,54982294.37402916,50,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,SOFT_RISK_BUDGET,0.156703460949521,0.2135763258528012,404309674.42511714,0,97247405.63973832,68,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2022,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,NO_QUALIFYING_OPPORTUNITY,0.11142459735718618,0.13760686237053055,330816712.5366442,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,SINGLE_SECURITY_CAP,0.5258205082758419,0.6493764575335902,1552346442.5568142,0,241854593.64737836,32,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,LIQUIDITY_CAP,0.07704264650404997,0.09514592922565768,225900889.1548478,0,51002486.08081629,29,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,SOFT_RISK_BUDGET,0.09544364815570643,0.11787075087022152,281311506.3198357,0,87666296.49071226,42,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,NO_QUALIFYING_OPPORTUNITY,0.14109687673831367,0.18576931806792316,519468772.69781953,0,10799145.195910774,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,SINGLE_SECURITY_CAP,0.452360041482905,0.5955809821595988,1530588882.965975,0,272731279.6287483,35,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,LIQUIDITY_CAP,0.07336807511205706,0.09659701615366813,257795312.9732625,0,78696897.86550517,43,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,SOFT_RISK_BUDGET,0.09270235061016378,0.12205268361881011,321537797.28678083,0,109998772.29395442,49,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2024,FAMILY_RISK_BUDGET,3.0885679975692885e-18,4.066434239922886e-18,1.1175870895385739e-08,0,5.587935447692871e-09,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,NO_QUALIFYING_OPPORTUNITY,0.06202918109194155,0.09390513283359787,267492845.19784322,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,SINGLE_SECURITY_CAP,0.33669134309152077,0.5097124408279384,1473360856.6458426,0,442274127.0513775,56,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,LIQUIDITY_CAP,0.14099078193715933,0.21344402542566868,617059545.1860533,0,136293383.35396323,54,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,SOFT_RISK_BUDGET,0.1208402443665998,0.18293840091279523,521020238.3056209,0,203389183.44011632,70,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,NO_QUALIFYING_OPPORTUNITY,0.09854291733333263,0.13620657163922473,329810528.880108,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,SINGLE_SECURITY_CAP,0.4269135184459658,0.5900822535755691,1432437952.7546015,0,511391485.10102737,44,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,LIQUIDITY_CAP,0.0560558694601559,0.07748073637394857,185967588.14769238,0,58585100.06483664,27,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,SOFT_RISK_BUDGET,0.14196906682199684,0.19623043841125776,476564038.96548134,0,186865547.67062545,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,2026,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,NO_QUALIFYING_OPPORTUNITY,0.16298565783979538,0.23451379140057507,1241647039.4350653,0,326457.77958296123,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,SINGLE_SECURITY_CAP,0.37772970765322916,0.5435007413564016,2921140568.7253585,0,735264643.6919835,160,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,LIQUIDITY_CAP,0.05812266688196558,0.08363046882444329,471952357.2836704,0,137793690.5172649,154,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,SOFT_RISK_BUDGET,0.09615588191211526,0.1383549984185801,735512876.0397211,0,191655522.9946383,206,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,DISCOVERY,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,VALIDATION,NO_QUALIFYING_OPPORTUNITY,0.1151855847715851,0.162341798973492,766828109.8057971,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X3,VALIDATION,SINGLE_SECURITY_CAP,0.43175040027056444,0.6085061496752441,2851632633.22252,0,528211519.45602715,78,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
