symbol,trade_date,max_abs_ohlc_error,volume_relative_error,amount_relative_error
600084.SH,2026-09-16,0.0,0.0,0.0
600085.SH,2026-09-07,0.0,1.1203571698657532e-05,1.9346009641543447e-09
600085.SH,2026-09-08,0.0,0.0,8.668022942671536e-09
600085.SH,2026-09-09,0.0,0.0,0.0
600085.SH,2026-09-10,0.0,2.460542829817312e-06,3.1886113127178608e-09
600085.SH,2026-09-11,0.0,7.708037170357532e-06,1.8038169832204874e-09
600085.SH,2026-09-14,0.0,7.307591125661337e-06,6.216305116463656e-09
600085.SH,2026-09-15,0.0,0.0,1.8867749306613665e-08
600085.SH,2026-09-16,0.0,1.7091133640032488e-05,5.141152572071318e-09
600088.SH,2026-09-07,0.0,2.371224713852458e-06,1.3801120789293519e-09
600088.SH,2026-09-08,0.0,5.038239989609134e-08,1.0067097174278094e-09
600088.SH,2026-09-09,0.0,0.0,9.754261813136066e-10
600088.SH,2026-09-10,0.0,0.0,0.0
600088.SH,2026-09-11,0.0,1.9576869660601993e-06,6.36948439201045e-10
600088.SH,2026-09-14,0.0,2.3318932338019118e-07,4.623060537271977e-10
600088.SH,2026-09-15,0.0,6.893979556593023e-07,5.139899542010856e-10
600088.SH,2026-09-16,0.0,2.5466034803411126e-07,2.117402574688445e-10
600089.SH,2026-09-07,0.0,9.620483230180142e-07,4.2033686195996077e-10
600089.SH,2026-09-08,0.0,5.377599823041115e-07,2.9311780624600057e-10
600089.SH,2026-09-09,0.0,5.046628322384673e-07,3.0141506286534144e-10
600089.SH,2026-09-10,0.0,2.1226510663700135e-08,2.6764462746456385e-10
600089.SH,2026-09-11,0.0,2.8652514368448012e-08,1.6142832936036836e-10
600089.SH,2026-09-14,0.0,3.077111490826669e-07,1.4026918797466738e-10
600089.SH,2026-09-15,0.0,6.54286339851433e-07,6.528387672892317e-11
600089.SH,2026-09-16,0.0,3.452317594616805e-07,3.377946829061178e-10
600094.SH,2026-09-07,0.0,0.0,1.293101700677195e-08
600094.SH,2026-09-08,0.0,0.0,0.0
600094.SH,2026-09-09,0.0,0.0,1.0698894749636892e-08
600094.SH,2026-09-10,0.0,4.850316798441691e-07,3.6331213850354573e-09
600094.SH,2026-09-11,0.0,1.875129305791712e-06,1.0711929457340135e-09
600094.SH,2026-09-14,0.0,3.8482062933235877e-07,5.537264791467697e-09
600094.SH,2026-09-15,0.0,4.278131603028746e-07,1.060196185116729e-09
600094.SH,2026-09-16,0.0,8.404750262529683e-07,8.113577340320634e-10
600095.SH,2026-09-07,0.0,8.44129759998124e-09,2.0819222650543403e-16
600095.SH,2026-09-08,0.0,8.872995579207412e-08,4.5137248972958627e-10
600095.SH,2026-09-09,0.0,2.8691200106825775e-07,4.757446522295587e-10
600095.SH,2026-09-10,0.0,5.007463982742276e-07,7.038493796216708e-10
600095.SH,2026-09-11,0.0,6.453727597766982e-07,7.124173970637207e-10
600095.SH,2026-09-14,0.0,7.582954754317224e-07,1.032298343591414e-09
600095.SH,2026-09-15,0.0,8.751119049348436e-07,1.0438590065360218e-09
600095.SH,2026-09-16,0.0,3.429658896415139e-07,5.816086296307442e-10
600097.SH,2026-09-07,0.0,1.4962889788890085e-07,7.52861875423543e-09
600097.SH,2026-09-08,0.0,2.156670618166499e-06,3.455595877010948e-09
600097.SH,2026-09-09,0.0,0.0,3.319882673799016e-09
600097.SH,2026-09-10,0.0,0.0,0.0
600097.SH,2026-09-11,0.0,0.0,0.0
600097.SH,2026-09-14,0.0,0.0,0.0
600097.SH,2026-09-15,0.0,2.0809060431384307e-07,9.11719002508255e-10
600097.SH,2026-09-16,0.0,0.0,1.9946021963286352e-16
600099.SH,2026-09-07,0.0,1.6344115546359267e-06,1.7409284279963725e-09
600099.SH,2026-09-08,0.0,0.0,0.0
600099.SH,2026-09-09,0.0,6.416946338577923e-06,1.3520808278063972e-08
600099.SH,2026-09-10,0.0,0.0,7.622952435478089e-09
600099.SH,2026-09-11,0.0,0.0,0.0
600099.SH,2026-09-14,0.0,0.0,0.0
600099.SH,2026-09-15,0.0,0.0,0.0
600099.SH,2026-09-16,0.0,0.0,1.4961613293126267e-16
600100.SH,2026-09-07,0.0,7.210547011324405e-07,3.5188031515468903e-09
600100.SH,2026-09-08,0.0,1.4926836112793145e-06,1.9656278633487397e-09
600100.SH,2026-09-09,0.0,3.7158124501379475e-06,5.323658362188201e-09
600100.SH,2026-09-10,0.0,3.428167884237627e-06,5.028579807622125e-09
600100.SH,2026-09-11,0.0,9.343880365712682e-07,1.156541550562803e-09
600100.SH,2026-09-14,0.0,0.0,4.949740337136122e-09
600100.SH,2026-09-15,0.0,5.51879394926054e-08,1.9450399224103425e-09
600100.SH,2026-09-16,0.0,1.2336342989811414e-06,1.8311868304749474e-09
600103.SH,2026-09-07,0.0,2.8412111194920978e-08,2.666010459529743e-10
600103.SH,2026-09-08,0.0,3.1982090131868843e-09,1.430191829047645e-10
600103.SH,2026-09-09,0.0,1.2246241965112562e-07,2.518648063321708e-11
600103.SH,2026-09-10,0.0,7.915513607203244e-08,4.6140347042905184e-10
600103.SH,2026-09-11,0.0,4.874603505844089e-08,5.348640593759962e-10
600103.SH,2026-09-14,0.0,1.9538369547809838e-07,5.732118043044133e-10
600103.SH,2026-09-15,0.0,8.178659976335866e-08,5.038998259343696e-10
600103.SH,2026-09-16,0.0,1.1412125056485739e-08,7.538351892213415e-11
600104.SH,2026-09-07,0.0,1.7004368154967511e-07,7.623751813873345e-10
600104.SH,2026-09-08,0.0,8.707999200147357e-07,8.388290660540933e-10
600104.SH,2026-09-09,0.0,3.449901143082745e-07,1.2414731169925538e-10
600104.SH,2026-09-10,0.0,1.052648210789099e-08,2.6557116968531365e-10
600104.SH,2026-09-11,0.0,6.729249132212855e-08,1.7834436278814963e-10
600104.SH,2026-09-14,0.0,2.3306608106195403e-07,1.6141580212067933e-10
600104.SH,2026-09-15,0.0,3.687193031691012e-07,1.8889873550221366e-11
600104.SH,2026-09-16,0.0,3.1743502343146626e-07,6.440377640026211e-11
600105.SH,2026-09-07,0.0,1.5727904731677227e-07,5.1131290680444e-12
600105.SH,2026-09-08,0.0,3.870034724715861e-07,3.9607608374836e-11
600105.SH,2026-09-09,0.0,1.7300695839753574e-07,1.8152936502204338e-11
600105.SH,2026-09-10,0.0,2.3542254154662803e-07,3.026708899917677e-11
600105.SH,2026-09-11,0.0,2.2263462974994734e-07,3.582098100806243e-11
600105.SH,2026-09-14,0.0,6.732035177038051e-08,2.8096612106731002e-11
600105.SH,2026-09-15,0.0,1.8638406038545342e-07,3.158514807741113e-10
600105.SH,2026-09-16,0.0,9.370357866148373e-08,4.388948766932639e-11
600106.SH,2026-09-07,0.0,8.751551334023279e-07,7.405402942297414e-09
600106.SH,2026-09-08,0.0,8.974309082221069e-07,5.139052401557252e-09
600106.SH,2026-09-09,0.0,1.2534596911862754e-06,4.4417685380477844e-09
600106.SH,2026-09-10,0.0,1.734022285158974e-06,6.417782893279249e-09
600106.SH,2026-09-11,0.0,1.6750031158159812e-06,5.333146810070886e-09
600106.SH,2026-09-14,0.0,1.2519876869514963e-07,0.0
600106.SH,2026-09-15,0.0,9.275234132416396e-08,2.745297107885129e-09
600106.SH,2026-09-16,0.0,3.4754716708198554e-06,6.651473652121639e-09
600107.SH,2026-09-07,0.0,0.0,6.434358491990228e-09
600107.SH,2026-09-08,0.0,1.455818104262781e-06,1.5362493519448295e-07
600107.SH,2026-09-09,0.0,0.0,1.6781497061651065e-16
600107.SH,2026-09-10,0.0,0.0,0.0
600107.SH,2026-09-11,0.0,0.0,0.0
600107.SH,2026-09-14,0.0,0.0,1.2017239147397724e-16
600107.SH,2026-09-15,0.0,0.0,1.2927356549664575e-16
600107.SH,2026-09-16,0.0,0.0,0.0
600108.SH,2026-09-07,0.0,1.0862595394250108e-06,3.935723027578041e-09
600108.SH,2026-09-08,0.0,2.374287416988976e-06,2.248378269288462e-09
600108.SH,2026-09-09,0.0,7.59994299333427e-09,7.071795971410128e-11
600108.SH,2026-09-10,0.0,3.7035735538073034e-08,1.2011158135148614e-10
600108.SH,2026-09-11,0.0,8.813811875898298e-08,2.2045157757755642e-10
600108.SH,2026-09-14,0.0,7.485961365354255e-08,6.399548027377358e-10
600108.SH,2026-09-15,0.0,9.698188494767439e-08,1.6253538796424446e-10
600108.SH,2026-09-16,0.0,1.4238817612895555e-07,8.383123583195851e-10
600109.SH,2026-09-07,0.0,7.319541667031191e-07,1.205309659959185e-09
600109.SH,2026-09-08,0.0,1.1851099765897686e-06,8.747671616223777e-10
600109.SH,2026-09-09,0.0,2.0774820135884434e-06,6.413570118579482e-10
600109.SH,2026-09-10,0.0,1.3308791921030953e-06,1.5506414717675351e-09
600109.SH,2026-09-11,0.0,1.2235687211786392e-06,6.386437441083505e-11
600109.SH,2026-09-14,0.0,1.1862819775652725e-07,2.5184122193663413e-09
600109.SH,2026-09-15,0.0,0.0,0.0
600109.SH,2026-09-16,0.0,0.0,0.0
600110.SH,2026-09-07,0.0,2.3266641057850408e-07,3.3668379605310124e-10
600110.SH,2026-09-08,0.0,2.8809753327225316e-07,1.500829120102896e-10
600110.SH,2026-09-09,0.0,0.0,1.1647151607371933e-10
600110.SH,2026-09-10,0.0,3.83878976778265e-07,3.728925252361978e-10
600110.SH,2026-09-11,0.0,3.650222831908577e-07,1.81366905555247e-10
600110.SH,2026-09-14,0.0,2.0163068264688809e-07,8.373270505543256e-12
600110.SH,2026-09-15,0.0,1.9055225147965497e-07,1.3406642703754564e-10
600110.SH,2026-09-16,0.0,3.5276118650787657e-09,7.601745698116064e-11
600113.SH,2026-09-07,0.0,5.195180414370941e-06,2.23471832515941e-09
600113.SH,2026-09-08,0.0,4.873450303721546e-07,3.33998508607446e-10
600113.SH,2026-09-09,0.0,4.47182993094153e-07,7.806824782147061e-10
600113.SH,2026-09-10,0.0,6.379363298431364e-07,7.162029832347765e-10
600113.SH,2026-09-11,0.0,3.0202983592850988e-06,8.280591250458429e-10
600113.SH,2026-09-14,0.0,2.7004231563085937e-06,1.4735755565102132e-09
600113.SH,2026-09-15,0.0,7.131388956035971e-06,3.4434621895025857e-09
600113.SH,2026-09-16,0.0,0.0,0.0
600114.SH,2026-09-07,0.0,1.3048848022166248e-06,3.635955745202696e-10
600114.SH,2026-09-08,0.0,1.5324884108206153e-06,4.33149722329741e-10
600114.SH,2026-09-09,0.0,4.561193556157892e-06,0.0
600114.SH,2026-09-10,0.0,1.819512129663893e-06,8.002176846751624e-10
600114.SH,2026-09-11,0.0,1.8662514235798037e-06,8.896103393222576e-10
600114.SH,2026-09-14,0.0,4.9278555291271555e-06,1.3737980484268002e-09
600114.SH,2026-09-15,0.0,3.122397267841957e-06,6.71940817689201e-10
600114.SH,2026-09-16,0.0,2.2242592042935124e-06,1.1672610092199314e-09
600115.SH,2026-09-07,0.0,3.1292808282330153e-07,0.0
600115.SH,2026-09-08,0.0,1.0835509580935583e-07,3.0925877125875985e-10
600115.SH,2026-09-09,0.0,3.331483120579785e-07,1.5543942850459585e-10
600115.SH,2026-09-10,0.0,1.5352390847443615e-07,1.126923600639034e-09
600115.SH,2026-09-11,0.0,1.4241024004527652e-07,3.7819029661457367e-10
600115.SH,2026-09-14,0.0,1.341378627765403e-07,4.204427376701684e-10
600115.SH,2026-09-15,0.0,4.710655077827088e-07,1.3980054630894005e-09
600115.SH,2026-09-16,0.0,2.674171461456097e-07,8.793183830019981e-10
600118.SH,2026-09-07,0.0,2.0284764906028983e-06,2.8848931924199337e-10
600118.SH,2026-09-08,0.0,2.1121723082006733e-06,1.5129606645834745e-10
600118.SH,2026-09-09,0.0,1.9321624937873113e-06,2.550409625250453e-10
600118.SH,2026-09-10,0.0,2.033458526596621e-06,1.6625825748300808e-10
600118.SH,2026-09-11,0.0,8.894603648202161e-07,3.6795898264458745e-10
600118.SH,2026-09-14,0.0,7.483124991908871e-08,1.3016130499009291e-11
600118.SH,2026-09-15,0.0,2.8451669623005892e-06,1.911544253655985e-09
600118.SH,2026-09-16,0.0,3.206274330755504e-07,2.83622030192506e-10
600119.SH,2026-09-07,0.0,0.0,0.0
600119.SH,2026-09-08,0.0,0.0,0.0
600119.SH,2026-09-09,0.0,0.0,0.0
600119.SH,2026-09-10,0.0,0.0,1.3396701922343138e-16
600119.SH,2026-09-11,0.0,0.0,0.0
600119.SH,2026-09-14,0.0,0.0,0.0
600119.SH,2026-09-15,0.0,0.0,1.4629740878044022e-16
600119.SH,2026-09-16,0.0,0.0,1.3563501544523645e-16
600120.SH,2026-09-07,0.0,6.643904228943118e-07,1.3478386479295561e-09
600120.SH,2026-09-08,0.0,8.09505647043935e-07,6.834910316141716e-10
600120.SH,2026-09-09,0.0,1.936227507248429e-07,3.92762127179043e-10
600120.SH,2026-09-10,0.0,9.203874094683934e-07,1.2974472156920346e-09
600120.SH,2026-09-11,0.0,3.720389922097785e-07,6.765017303377851e-11
600120.SH,2026-09-14,0.0,2.7459123966686467e-07,5.85956723809039e-09
600120.SH,2026-09-15,0.0,1.834765068786836e-06,2.180952944259315e-09
600120.SH,2026-09-16,0.0,7.200073637805753e-07,1.047149834997839e-09
600125.SH,2026-09-07,0.0,1.1689904247994305e-06,2.1621556239567455e-09
600125.SH,2026-09-08,0.0,3.2186147511259786e-06,3.443144053719891e-09
600125.SH,2026-09-09,0.0,1.0824096524963171e-06,5.031167901597361e-09
600125.SH,2026-09-10,0.0,3.354670051427092e-06,3.3478447597663157e-09
600125.SH,2026-09-11,0.0,8.397274813026602e-07,8.398016813674615e-10
600125.SH,2026-09-14,0.0,1.4220051505026551e-06,1.3769314511075667e-08
600125.SH,2026-09-15,0.0,0.0,1.5701690862190694e-16
600125.SH,2026-09-16,0.0,5.44735918511657e-06,8.822533108279701e-09
600127.SH,2026-09-07,0.0,1.4497806634083232e-08,5.998341717721048e-11
600127.SH,2026-09-08,0.0,1.3702436465988035e-07,3.9100138523009824e-11
600127.SH,2026-09-09,0.0,1.761271327915001e-07,3.87348824040931e-11
600127.SH,2026-09-10,0.0,7.257490413520433e-08,1.393676156918648e-10
600127.SH,2026-09-11,0.0,8.177701519439022e-09,2.9377536613809375e-12
600127.SH,2026-09-14,0.0,1.9224427810309935e-07,2.6011753081434083e-11
600127.SH,2026-09-15,0.0,2.3139334608893438e-07,5.294086545057825e-11
600127.SH,2026-09-16,0.0,1.1260825735581222e-07,1.0204617988700634e-10
600128.SH,2026-09-07,0.0,0.0,0.0
600128.SH,2026-09-08,0.0,0.0,0.0
600128.SH,2026-09-09,0.0,7.949296443102028e-06,1.6127182584409596e-08
600128.SH,2026-09-10,0.0,0.0,4.190862627568979e-08
600128.SH,2026-09-11,0.0,1.1630845425006952e-05,6.247276320423139e-09
600128.SH,2026-09-14,0.0,0.0,0.0
600128.SH,2026-09-15,0.0,0.0,0.0
600128.SH,2026-09-16,0.0,0.0,0.0
600129.SH,2026-09-07,0.0,0.0,0.0
600129.SH,2026-09-08,0.0,3.92868446975656e-06,7.873699598911325e-10
600129.SH,2026-09-09,0.0,1.7184491159528967e-06,2.9981976121899856e-09
600129.SH,2026-09-10,0.0,7.569525824356506e-07,5.593220492436544e-10
600129.SH,2026-09-11,0.0,1.086091976785146e-06,1.3474015586474211e-08
600129.SH,2026-09-14,0.0,3.4237791585035583e-06,7.689596190988394e-10
600129.SH,2026-09-15,0.0,5.987688898680252e-06,3.9815782308406235e-09
600129.SH,2026-09-16,0.0,3.7021816956732604e-06,2.496301752711962e-09
600130.SH,2026-09-07,0.0,0.0,1.3731914490943094e-16
600130.SH,2026-09-08,0.0,0.0,1.2968611290544983e-16
600130.SH,2026-09-09,0.0,7.771505664764766e-07,3.898270912693882e-09
600130.SH,2026-09-10,0.0,1.5252947250732523e-06,3.3861421961316203e-09
600130.SH,2026-09-11,0.0,0.0,0.0
600130.SH,2026-09-14,0.0,0.0,1.745661407275024e-08
600130.SH,2026-09-15,0.0,5.467707419257954e-08,3.043496163364111e-09
600130.SH,2026-09-16,0.0,0.0,0.0
600131.SH,2026-09-07,0.0,0.0,2.0699166246300182e-09
600131.SH,2026-09-08,0.0,0.0,0.0
600131.SH,2026-09-09,0.0,2.599041343600413e-06,3.443602024692475e-09
600131.SH,2026-09-10,0.0,0.0,0.0
600131.SH,2026-09-11,0.0,1.3499766638124888e-06,2.5575139846922525e-10
600131.SH,2026-09-14,0.0,6.8919567178707e-06,5.5293245321305375e-09
600131.SH,2026-09-15,0.0,1.0390150137669489e-05,7.218509963113775e-09
600131.SH,2026-09-16,0.0,6.754344992198731e-06,9.083375602380753e-09
600132.SH,2026-09-07,0.0,0.0,0.0
600132.SH,2026-09-08,0.0,1.032768857798056e-05,3.4720828833113747e-09
600132.SH,2026-09-09,0.0,8.324923618825797e-06,4.418054310612951e-09
600132.SH,2026-09-10,0.0,0.0,7.966366502222498e-09
600132.SH,2026-09-11,0.0,1.0096579391086515e-05,4.083538655955236e-09
600132.SH,2026-09-14,0.0,0.0,0.0
600132.SH,2026-09-15,0.0,1.0676442541914871e-05,6.2584962336473985e-09
600132.SH,2026-09-16,0.0,0.0,1.450843671432779e-09
600133.SH,2026-09-07,0.0,0.0,9.883264918038819e-10
600133.SH,2026-09-08,0.0,2.389328847766643e-06,5.168599333314556e-09
600133.SH,2026-09-09,0.0,0.0,0.0
600133.SH,2026-09-10,0.0,0.0,0.0
600133.SH,2026-09-11,0.0,2.689058432004214e-06,2.8180497837376913e-09
600133.SH,2026-09-14,0.0,4.427862792112637e-06,1.0779745973080067e-08
600133.SH,2026-09-15,0.0,2.3034049623174465e-07,4.405665555843697e-09
600133.SH,2026-09-16,0.0,3.882735918444916e-06,1.6048922546016146e-09
600135.SH,2026-09-07,0.0,0.0,0.0
600135.SH,2026-09-08,0.0,5.280042916188823e-07,7.950657735461797e-09
600135.SH,2026-09-09,0.0,1.7406410084577747e-06,4.527238466660578e-09
600135.SH,2026-09-10,0.0,0.0,0.0
600135.SH,2026-09-11,0.0,5.22321257783469e-06,9.300803856670024e-10
600135.SH,2026-09-14,0.0,2.2933640746046624e-06,7.09328627054343e-09
600135.SH,2026-09-15,0.0,2.1650832691025295e-06,7.776796295002996e-09
600135.SH,2026-09-16,0.0,0.0,0.0
600136.SH,2026-09-07,0.0,0.0,6.254645649697845e-08
600136.SH,2026-09-08,0.0,0.0,0.0
600136.SH,2026-09-09,0.0,0.0,6.993042215755528e-08
600136.SH,2026-09-10,0.0,0.0,0.0
600136.SH,2026-09-11,0.0,0.0,0.0
600136.SH,2026-09-14,0.0,0.0,1.1530614090094974e-07
600136.SH,2026-09-15,0.0,0.0,0.0
600136.SH,2026-09-16,0.0,0.0,1.1277205154373707e-16
600137.SH,2026-09-07,0.0,1.3189114759806437e-06,9.11190748170067e-09
600137.SH,2026-09-08,0.0,0.0,0.0
600137.SH,2026-09-09,0.0,2.157823187967978e-05,1.890909684539716e-09
600137.SH,2026-09-10,0.0,0.0,0.0
600137.SH,2026-09-11,0.0,1.4004092848353331e-05,6.306690749586726e-09
600137.SH,2026-09-14,0.0,0.0,0.0
600137.SH,2026-09-15,0.0,2.5759254012003812e-05,1.7042539005009809e-09
600137.SH,2026-09-16,0.0,0.0,1.3902060686337764e-16
600138.SH,2026-09-07,0.0,1.1676447053325983e-07,3.1459506870417575e-09
600138.SH,2026-09-08,0.0,1.3288598426845095e-06,8.382558019577039e-11
600138.SH,2026-09-09,0.0,3.220030111881589e-06,3.5052878919846577e-09
600138.SH,2026-09-10,0.0,1.0781556078269354e-07,1.2181801410530003e-09
600138.SH,2026-09-11,0.0,0.0,1.3167782253672576e-16
600138.SH,2026-09-14,0.0,1.4058538347826514e-06,1.9207975241042977e-09
600138.SH,2026-09-15,0.0,1.98167348362345e-06,4.08472573327566e-09
600138.SH,2026-09-16,0.0,0.0,0.0
600143.SH,2026-09-07,0.0,2.344108680022356e-06,7.286434601710474e-10
600143.SH,2026-09-08,0.0,2.694974680712875e-06,1.3932689148248173e-09
600143.SH,2026-09-09,0.0,1.8745194870136413e-06,9.844355239435398e-10
600143.SH,2026-09-10,0.0,2.4662605036380652e-06,4.4679283276794734e-10
600143.SH,2026-09-11,0.0,4.3931837118799956e-07,1.3026521191227652e-09
600143.SH,2026-09-14,0.0,5.285554737469139e-07,4.514285252813645e-10
600143.SH,2026-09-15,0.0,2.3651781761688372e-06,1.8524010307852324e-09
600143.SH,2026-09-16,0.0,8.65444804217634e-07,8.923711995568306e-10
600148.SH,2026-09-07,0.0,5.466276415021571e-06,1.8595912907544565e-10
600148.SH,2026-09-08,0.0,2.5250722457602317e-06,4.082680837030273e-09
600148.SH,2026-09-09,0.0,7.28061681385647e-06,1.183365295723116e-09
600148.SH,2026-09-10,0.0,8.240532511058992e-06,4.817367088391956e-09
600148.SH,2026-09-11,0.0,9.184057700373178e-06,7.693931133736952e-09
600148.SH,2026-09-14,0.0,9.055318943425385e-06,1.2575717988362873e-08
600148.SH,2026-09-15,0.0,1.999713510431771e-05,2.611018378070764e-09
600148.SH,2026-09-16,0.0,0.0,0.0
600150.SH,2026-09-07,0.0,1.9831470952710849e-07,4.747313940239379e-11
600150.SH,2026-09-08,0.0,2.539114694363223e-07,3.2490166452284815e-11
600150.SH,2026-09-09,0.0,2.0108211670832865e-07,7.67837981083185e-11
600150.SH,2026-09-10,0.0,1.194945578223667e-07,3.3591833648924537e-11
600150.SH,2026-09-11,0.0,2.01881576670888e-07,4.5531083764672365e-11
600150.SH,2026-09-14,0.0,1.6394862167164147e-07,7.5805529491379e-11
600150.SH,2026-09-15,0.0,1.3955876755258327e-07,5.768568425102481e-11
600150.SH,2026-09-16,0.0,3.0024562427309286e-07,2.975743996706048e-10
600151.SH,2026-09-07,0.0,0.0,5.170722835281081e-10
600151.SH,2026-09-08,0.0,0.0,0.0
600151.SH,2026-09-09,0.0,3.92530906215299e-08,1.901136845696749e-09
600151.SH,2026-09-10,0.0,1.415248929819086e-06,0.0
600151.SH,2026-09-11,0.0,0.0,1.234556677352675e-16
600151.SH,2026-09-14,0.0,0.0,0.0
600151.SH,2026-09-15,0.0,3.2261353997805947e-06,5.8711846207318e-10
600151.SH,2026-09-16,0.0,0.0,4.537925952360639e-09
600152.SH,2026-09-07,0.0,0.0,1.9833627722865227e-16
600152.SH,2026-09-08,0.0,0.0,1.4404779548933392e-16
600152.SH,2026-09-09,0.0,1.1898811082695428e-07,3.354230704519894e-09
600152.SH,2026-09-10,0.0,9.317926824643419e-08,1.6031524615690874e-09
600152.SH,2026-09-11,0.0,0.0,9.759448257567771e-09
600152.SH,2026-09-14,0.0,0.0,0.0
600152.SH,2026-09-15,0.0,8.357709288950331e-08,1.349704674287717e-09
600152.SH,2026-09-16,0.0,0.0,0.0
600153.SH,2026-09-07,0.0,8.432804588052858e-08,1.2063575262723918e-09
600153.SH,2026-09-08,0.0,7.341442641932661e-08,3.3151163670585207e-09
600153.SH,2026-09-09,0.0,0.0,0.0
600153.SH,2026-09-10,0.0,6.081306032510569e-07,2.5500902832708515e-09
600153.SH,2026-09-11,0.0,5.060985123790937e-08,2.9307517507947305e-09
600153.SH,2026-09-14,0.0,3.793641098790208e-06,2.3482001502621015e-09
600153.SH,2026-09-15,0.0,1.6944075701611814e-06,3.382926678307382e-09
600153.SH,2026-09-16,0.0,6.808583263186013e-07,0.0
600155.SH,2026-09-07,0.0,0.0,0.0
600155.SH,2026-09-08,0.0,2.762989897680037e-07,8.456324057143968e-09
600155.SH,2026-09-09,0.0,1.2510607593188173e-06,3.3817709636650674e-09
600155.SH,2026-09-10,0.0,5.013905649493399e-07,1.3369685268511155e-10
600155.SH,2026-09-11,0.0,2.465185013778741e-07,1.0970501462506675e-09
600155.SH,2026-09-14,0.0,1.0991323710760909e-06,2.8253713560091567e-09
600155.SH,2026-09-15,0.0,0.0,1.9151128988479125e-16
600155.SH,2026-09-16,0.0,7.003673750128423e-07,1.7252694768112185e-09
600156.SH,2026-09-07,0.0,2.0272009827870366e-06,1.6960382893483363e-09
600156.SH,2026-09-08,0.0,2.6801983499933185e-06,3.470488575317099e-09
600156.SH,2026-09-09,0.0,1.6306146819458886e-06,4.989027170728802e-09
600156.SH,2026-09-10,0.0,0.0,0.0
600156.SH,2026-09-11,0.0,0.0,0.0
600156.SH,2026-09-14,0.0,0.0,0.0
600156.SH,2026-09-15,0.0,0.0,0.0
600156.SH,2026-09-16,0.0,0.0,0.0
600158.SH,2026-09-07,0.0,6.069315221417723e-07,4.4044973868511007e-10
600158.SH,2026-09-08,0.0,2.3892489531306607e-07,2.670932901494053e-09
600158.SH,2026-09-09,0.0,0.0,0.0
600158.SH,2026-09-10,0.0,2.583044226108326e-07,9.943761446434799e-09
600158.SH,2026-09-11,0.0,1.922448060740131e-07,2.4249938708761604e-09
600158.SH,2026-09-14,0.0,1.3391814323642274e-06,2.767012056651698e-09
600158.SH,2026-09-15,0.0,2.161899729237501e-06,3.088302022164511e-09
600158.SH,2026-09-16,0.0,1.2431610602174787e-06,7.740665282858436e-11
600159.SH,2026-09-07,0.0,0.0,0.0
600159.SH,2026-09-08,0.0,0.0,0.0
600159.SH,2026-09-09,0.0,2.272666499778802e-06,1.5016767372281856e-08
600159.SH,2026-09-10,0.0,0.0,1.7356837047338278e-16
600159.SH,2026-09-11,0.0,0.0,0.0
600159.SH,2026-09-14,0.0,6.696623341522634e-08,7.438083957184271e-09
600159.SH,2026-09-15,0.0,0.0,0.0
600159.SH,2026-09-16,0.0,6.27919787768135e-08,8.062889548841525e-09
600161.SH,2026-09-07,0.0,0.0,6.660150692720784e-10
600161.SH,2026-09-08,0.0,8.217359006554165e-07,9.462262616265554e-10
600161.SH,2026-09-09,0.0,4.083899634082593e-06,1.617376995478927e-09
600161.SH,2026-09-10,0.0,2.557115301181302e-06,0.0
600161.SH,2026-09-11,0.0,2.2865905943382493e-06,2.092679119308732e-10
600161.SH,2026-09-14,0.0,3.386738010602497e-06,8.20623338705823e-10
