strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181024|002817.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181024|002817.SZ,002817.SZ,2018-10-24 15:00:00,2018-10-25 09:30:00,[0],20459.947874697387,0.8314699909760258,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,312882.6129408502,17045.856340094084
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181029|002287.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181029|002287.SZ,002287.SZ,2018-10-29 15:00:00,2018-10-30 09:30:00,[0],9512.60273847717,1.8074738310079226,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,333495.1465171976,17228.16807560093
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002005.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002005.SZ,002005.SZ,2018-10-30 15:00:00,2018-10-31 09:30:00,[0],52315.03492440537,0.3303332483751753,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,330532.78515000455,17315.958216290448
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002101.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002101.SZ,002101.SZ,2018-10-30 15:00:00,2018-10-31 09:30:00,[1],10032.07847432039,1.7226136607359699,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,313216.8269337141,17315.958216290448
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300092.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300092.SZ,300092.SZ,2018-10-31 15:00:00,2018-11-01 09:30:00,[0],12289.906235993629,1.4814491913489967,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,455073.25477495696,18243.285398377888
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300480.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300480.SZ,300480.SZ,2018-10-31 15:00:00,2018-11-01 09:30:00,[1],9606.65675221073,1.8952349526673675,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,436829.9693765789,18243.285398377884
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300206.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300206.SZ,300206.SZ,2018-10-31 15:00:00,2018-11-01 09:30:00,[2],9727.883256572042,1.871616997743821,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,418586.6839782009,18243.285398377884
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300147.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300147.SZ,300147.SZ,2018-10-31 15:00:00,2018-11-01 09:30:00,[3],14326.358659706773,1.2708652692239943,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,400343.39857982285,18243.285398377888
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600323.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600323.SH,600323.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[0],8491.19598745699,2.0527566540679665,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,314883.6687235306,17465.21978237605
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600620.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600620.SH,600620.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[1],7823.874106243335,2.227842476445063,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,297418.4489411544,17465.21978237605
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600551.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600551.SH,600551.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[2],20439.2350108874,0.8527892093301386,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,279953.2291587782,17465.21978237605
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603277.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603277.SH,603277.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[3],33770.20415988858,0.5161460967698532,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,262488.009376402,17465.219782376043
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603017.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603017.SH,603017.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[4],21362.293367863298,0.8159404406677228,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,245022.78959402582,17465.219782376043
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600292.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600292.SH,600292.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[5],37783.530889599446,0.46132160372141273,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,227557.56981164962,17465.21978237605
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|002191.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|002191.SZ,002191.SZ,2018-10-31 15:00:00,2018-11-01 09:30:00,[6],9817.832384944086,1.775377535572667,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,210092.35002927342,17465.219782376043
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600388.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600388.SH,600388.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[7],7563.319090628997,2.3045912588619832,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,192627.13024689723,17465.219782376043
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603199.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603199.SH,603199.SH,2018-10-31 15:00:00,2018-11-01 09:30:00,[8],15416.713966878644,1.130614416385686,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,175161.91046452103,17465.219782376043
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|000428.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|000428.SZ,000428.SZ,2018-10-31 15:00:00,2018-11-01 09:30:00,[9],27551.866681769476,0.6326380446585449,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,157696.69068214484,17465.21978237605
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|300115.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|300115.SZ,300115.SZ,2018-11-01 15:00:00,2018-11-02 09:30:00,[0],15529.37582623335,1.175854731082083,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,382100.1131814448,18296.810616100276
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|300228.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|300228.SZ,300228.SZ,2018-11-01 15:00:00,2018-11-02 09:30:00,[1],39897.8783300142,0.4576757161117373,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,363803.3025653446,18296.810616100272
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|000524.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|000524.SZ,000524.SZ,2018-11-01 15:00:00,2018-11-02 09:30:00,[0],15224.792520369427,1.1532962984175776,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,140231.47089976864,17593.814251633517
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|600499.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|600499.SH,600499.SH,2018-11-01 15:00:00,2018-11-02 09:30:00,[1],15570.463407307796,1.127692631786202,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,122637.65664813528,17593.814251633517
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|600283.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|600283.SH,600283.SH,2018-11-01 15:00:00,2018-11-02 09:30:00,[2],15535.804598323599,1.1302084000086075,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,105043.84239650192,17593.814251633517
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300243.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300243.SZ,300243.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[0],9611.300986029517,1.9057661099840584,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,345506.4919492444,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300456.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300456.SZ,300456.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[1],5543.712656516826,3.3040838923170517,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,327152.966473829,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300484.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300484.SZ,300484.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[2],11830.6107413471,1.5482625616288137,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,308799.4409984136,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300407.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300407.SZ,300407.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[3],22535.082431852446,0.8128167157774057,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,290445.9155229982,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300352.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300352.SZ,300352.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[4],9081.788622832524,2.016881525515901,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,272092.3900475828,18353.525475415478
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300017.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300017.SZ,300017.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[5],2650.525563250931,6.910664038103192,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,253738.8645721674,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300447.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300447.SZ,300447.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[6],9911.472334939055,1.8480495200962541,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,235385.339096752,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300157.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300157.SZ,300157.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[7],25263.175575962283,0.725043122031729,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,217031.8136213366,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300268.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300268.SZ,300268.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[8],13189.6868375502,1.388728323699422,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,198678.2881459212,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300319.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300319.SZ,300319.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[9],8839.878223501342,2.0720751156203567,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,180324.7626705058,18353.52547541548
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603177.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603177.SH,603177.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[0],9384.233623411146,1.8957274861161477,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,106314.81949375896,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603897.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603897.SH,603897.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[1],19391.273842082803,0.917420369642154,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,88489.28997849114,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002042.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002042.SZ,002042.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[2],9025.495705631527,1.9710772899637703,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,70663.76046322333,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002293.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002293.SZ,002293.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[3],14954.006979797394,1.1896443301163195,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,52838.23094795551,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000793.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000793.SZ,000793.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[4],40476.981962360536,0.43950780798278577,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,35012.701432687696,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600071.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600071.SH,600071.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[5],14263.606363047831,1.247226624405702,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600603.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600603.SH,600603.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[6],7506.677576418777,2.36988327191787,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002043.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002043.SZ,002043.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[7],8046.303884085522,2.210946774111018,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603421.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603421.SH,603421.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[8],22309.701165248076,0.7974086915941001,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002129.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002129.SZ,002129.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[9],16818.754833804218,1.0577447493484835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002920.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002920.SZ,002920.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[10],28496.72566323931,0.6242804814233384,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600110.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600110.SH,600110.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[11],15701.759410594454,1.13299084203471,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002826.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002826.SZ,002826.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[12],14101.981879697318,1.2615212363623942,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002581.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002581.SZ,002581.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[13],15058.968144906567,1.1813524967215618,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002268.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002268.SZ,002268.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[14],2759.6956654863143,6.446344732327899,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600171.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600171.SH,600171.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[15],9838.134704770626,1.8082644881259133,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002185.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002185.SZ,002185.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[16],7402.5616280528275,2.4032153340836575,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002222.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002222.SZ,002222.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[17],6459.464575547716,2.754090437058768,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603569.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603569.SH,603569.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[18],24270.577468896405,0.7329841920256855,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000066.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000066.SZ,000066.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[19],11126.429133122232,1.5988911988912051,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002573.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002573.SZ,002573.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[20],10352.349977813174,1.7184455369227944,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002077.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002077.SZ,002077.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[21],26747.710186511078,0.6651017785069072,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600884.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600884.SH,600884.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[22],5965.4453987787965,2.9821661966225808,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.52951526791
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603026.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603026.SH,603026.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[23],9000.290748612706,1.976597213682009,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000020.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000020.SZ,000020.SZ,2018-11-02 15:00:00,2018-11-05 09:30:00,[24],10446.719698263174,1.7029220779220788,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600584.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600584.SH,600584.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[25],6958.799222204483,2.556468299770854,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.529515267906
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600435.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600435.SH,600435.SH,2018-11-02 15:00:00,2018-11-05 09:30:00,[26],10018.226918504739,1.7757583014191756,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,17187.17191741988,17825.529515267906
