target,feature,family,direction_fit_discovery,requested_discovery_coverage,threshold_fit_discovery,evaluation_split,winner_total,winner_available,winner_pass,winner_recall_missing_as_fail,winner_recall_ci_low,winner_recall_ci_high,winner_recall_available,nonwinner_total,nonwinner_pass,nonwinner_pass_rate,precision_in_event_sample,event_sample_base_rate,lift_in_event_sample
any_upside,concentration_20,scalar_chip,lower,0.9,0.8385426043,validation,541,541,479,0.8853974122,0.8557951946,0.9095650643,0.8853974122,169,152,0.899408284,0.7591125198,0.761971831,0.9962474844
any_upside,concentration_20,scalar_chip,lower,0.9,0.8385426043,holdout,415,415,370,0.8915662651,0.8579820877,0.9179678408,0.8915662651,342,278,0.8128654971,0.5709876543,0.5482166446,1.041536516
any_upside,concentration_20,scalar_chip,lower,0.95,0.8811042489,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,133,0.9568345324,0.8212365591,0.8222506394,0.9987667018
any_upside,concentration_20,scalar_chip,lower,0.95,0.8811042489,validation,541,541,506,0.9353049908,0.9113540566,0.9531176028,0.9353049908,169,159,0.9408284024,0.7609022556,0.761971831,0.9985963059
any_upside,concentration_20,scalar_chip,lower,0.95,0.8811042489,holdout,415,415,394,0.9493975904,0.9238840579,0.9666677061,0.9493975904,342,308,0.9005847953,0.5612535613,0.5482166446,1.023780592
any_upside,profit_ratio,scalar_chip,lower,0.8,0.2737248858,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,117,0.8417266187,0.8148734177,0.8222506394,0.9910280135
any_upside,profit_ratio,scalar_chip,lower,0.8,0.2737248858,validation,541,541,365,0.674676525,0.6340871116,0.71280279,0.674676525,169,54,0.3195266272,0.8711217184,0.761971831,1.143246617
any_upside,profit_ratio,scalar_chip,lower,0.8,0.2737248858,holdout,415,415,295,0.7108433735,0.6654478565,0.7523713357,0.7108433735,342,216,0.6315789474,0.5772994129,0.5482166446,1.053049772
any_upside,profit_ratio,scalar_chip,lower,0.9,0.4322882967,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,125,0.8992805755,0.8224431818,0.8222506394,1.000234165
any_upside,profit_ratio,scalar_chip,lower,0.9,0.4322882967,validation,541,541,441,0.8151571165,0.7802656111,0.8456045287,0.8151571165,169,90,0.5325443787,0.8305084746,0.761971831,1.089946427
any_upside,profit_ratio,scalar_chip,lower,0.9,0.4322882967,holdout,415,415,347,0.8361445783,0.7974795568,0.8686436126,0.8361445783,342,268,0.783625731,0.5642276423,0.5482166446,1.029205603
any_upside,profit_ratio,scalar_chip,lower,0.95,0.6041774117,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,132,0.9496402878,0.8223418573,0.8222506394,1.000110937
any_upside,profit_ratio,scalar_chip,lower,0.95,0.6041774117,validation,541,541,498,0.9205175601,0.8946474719,0.9404578466,0.9205175601,169,116,0.6863905325,0.8110749186,0.761971831,1.06444213
any_upside,profit_ratio,scalar_chip,lower,0.95,0.6041774117,holdout,415,415,384,0.9253012048,0.8959221101,0.9468788891,0.9253012048,342,299,0.8742690058,0.5622254758,0.5482166446,1.025553458
any_upside,asr,scalar_chip,lower,0.8,0.528896434,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,113,0.8129496403,0.8200636943,0.8222506394,0.9973402938
any_upside,asr,scalar_chip,lower,0.8,0.528896434,validation,541,541,320,0.5914972274,0.5495720953,0.6321321388,0.5914972274,169,85,0.5029585799,0.7901234568,0.761971831,1.036945757
any_upside,asr,scalar_chip,lower,0.8,0.528896434,holdout,415,415,298,0.7180722892,0.6729358443,0.7592085774,0.7180722892,342,177,0.5175438596,0.6273684211,0.5482166446,1.144380469
any_upside,asr,scalar_chip,lower,0.9,0.6615999424,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,122,0.8776978417,0.8259629101,0.8222506394,1.004514768
any_upside,asr,scalar_chip,lower,0.9,0.6615999424,validation,541,541,421,0.7781885397,0.7412863505,0.8111679371,0.7781885397,169,127,0.7514792899,0.7682481752,0.761971831,1.008236977
any_upside,asr,scalar_chip,lower,0.9,0.6615999424,holdout,415,415,358,0.8626506024,0.8261920549,0.8924569557,0.8626506024,342,246,0.7192982456,0.5927152318,0.5482166446,1.081169712
any_upside,asr,scalar_chip,lower,0.95,0.7403836811,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,128,0.9208633094,0.8267929635,0.8222506394,1.005524257
any_upside,asr,scalar_chip,lower,0.95,0.7403836811,validation,541,541,471,0.8706099815,0.8396938585,0.8963000596,0.8706099815,169,145,0.8579881657,0.7646103896,0.761971831,1.003462803
any_upside,asr,scalar_chip,lower,0.95,0.7403836811,holdout,415,415,390,0.9397590361,0.9125850336,0.9588664245,0.9397590361,342,287,0.8391812865,0.576070901,0.5482166446,1.050808848
any_upside,cbw,scalar_chip,higher,0.8,53.64328435,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,100,0.7194244604,0.837398374,0.8222506394,1.018422284
any_upside,cbw,scalar_chip,higher,0.8,53.64328435,validation,541,541,415,0.7670979667,0.7296732806,0.8007562514,0.7670979667,169,126,0.7455621302,0.7670979667,0.761971831,1.006727461
any_upside,cbw,scalar_chip,higher,0.8,53.64328435,holdout,415,415,333,0.8024096386,0.7614020313,0.8378700673,0.8024096386,342,211,0.6169590643,0.6121323529,0.5482166446,1.116588412
any_upside,cbw,scalar_chip,higher,0.9,44.34576614,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,115,0.8273381295,0.8342939481,0.8222506394,1.014646761
any_upside,cbw,scalar_chip,higher,0.9,44.34576614,validation,541,541,475,0.8780036969,0.8477284858,0.9029486027,0.8780036969,169,143,0.8461538462,0.7686084142,0.761971831,1.008709749
any_upside,cbw,scalar_chip,higher,0.9,44.34576614,holdout,415,415,382,0.9204819277,0.8904302022,0.9428206441,0.9204819277,342,267,0.7807017544,0.5885978428,0.5482166446,1.073659198
any_upside,cbw,scalar_chip,higher,0.95,38.00193842,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,127,0.9136690647,0.8279132791,0.8222506394,1.006886756
any_upside,cbw,scalar_chip,higher,0.95,38.00193842,validation,541,541,504,0.9316081331,0.9071527678,0.9499773064,0.9316081331,169,151,0.8934911243,0.7694656489,0.761971831,1.00983477
any_upside,cbw,scalar_chip,higher,0.95,38.00193842,holdout,415,415,394,0.9493975904,0.9238840579,0.9666677061,0.9493975904,342,291,0.850877193,0.5751824818,0.5482166446,1.049188286
any_upside,average_cost_rel_price,cost_anchors,higher,0.8,0.07205734243,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,114,0.8201438849,0.8187599364,0.8222506394,0.9957546972
any_upside,average_cost_rel_price,cost_anchors,higher,0.8,0.07205734243,validation,541,541,344,0.6358595194,0.5944859288,0.6753173279,0.6358595194,169,60,0.3550295858,0.8514851485,0.761971831,1.117475888
any_upside,average_cost_rel_price,cost_anchors,higher,0.8,0.07205734243,holdout,415,415,274,0.6602409639,0.6133888523,0.7041537338,0.6602409639,342,194,0.567251462,0.5854700855,0.5482166446,1.067953867
any_upside,average_cost_rel_price,cost_anchors,higher,0.9,0.01376535475,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,126,0.9064748201,0.8212765957,0.8222506394,0.9988153933
any_upside,average_cost_rel_price,cost_anchors,higher,0.9,0.01376535475,validation,541,541,437,0.8077634011,0.7724342098,0.8387527595,0.8077634011,169,95,0.5621301775,0.8214285714,0.761971831,1.078030103
any_upside,average_cost_rel_price,cost_anchors,higher,0.9,0.01376535475,holdout,415,415,341,0.821686747,0.7819598635,0.8555128469,0.821686747,342,271,0.7923976608,0.5571895425,0.5482166446,1.016367431
any_upside,average_cost_rel_price,cost_anchors,higher,0.95,-0.03042034892,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,132,0.9496402878,0.8223418573,0.8222506394,1.000110937
any_upside,average_cost_rel_price,cost_anchors,higher,0.95,-0.03042034892,validation,541,541,484,0.8946395564,0.8659278067,0.9177864152,0.8946395564,169,113,0.6686390533,0.810720268,0.761971831,1.063976692
any_upside,average_cost_rel_price,cost_anchors,higher,0.95,-0.03042034892,holdout,415,415,378,0.9108433735,0.8795252107,0.9346253296,0.9108433735,342,299,0.8742690058,0.5583456425,0.5482166446,1.018476268
any_upside,p01_rel_price,cost_anchors,higher,0.8,-0.1863225469,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,127,0.9136690647,0.8021806854,0.8222506394,0.97559144
any_upside,p01_rel_price,cost_anchors,higher,0.8,-0.1863225469,validation,541,541,405,0.7486136784,0.7103925483,0.7833290575,0.7486136784,169,92,0.5443786982,0.814889336,0.761971831,1.069448112
any_upside,p01_rel_price,cost_anchors,higher,0.8,-0.1863225469,holdout,415,415,249,0.6,0.5521570195,0.6460086545,0.6,342,239,0.6988304094,0.5102459016,0.5482166446,0.9307377049
any_upside,p01_rel_price,cost_anchors,higher,0.9,-0.2910470278,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,133,0.9568345324,0.8132022472,0.8222506394,0.988995579
any_upside,p01_rel_price,cost_anchors,higher,0.9,-0.2910470278,validation,541,541,468,0.865064695,0.8336875444,0.8912939959,0.865064695,169,121,0.7159763314,0.7945670628,0.761971831,1.042777476
any_upside,p01_rel_price,cost_anchors,higher,0.9,-0.2910470278,holdout,415,415,331,0.7975903614,0.7562848497,0.8334370959,0.7975903614,342,294,0.8596491228,0.5296,0.5482166446,0.9660414458
any_upside,p01_rel_price,cost_anchors,higher,0.95,-0.3781280306,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,134,0.964028777,0.8201342282,0.8222506394,0.9974260753
any_upside,p01_rel_price,cost_anchors,higher,0.95,-0.3781280306,validation,541,541,502,0.9279112754,0.9029686716,0.9468198173,0.9279112754,169,144,0.8520710059,0.7770897833,0.761971831,1.019840566
any_upside,p01_rel_price,cost_anchors,higher,0.95,-0.3781280306,holdout,415,415,361,0.8698795181,0.834089014,0.8988852261,0.8698795181,342,318,0.9298245614,0.5316642121,0.5482166446,0.9698067676
any_upside,p10_rel_price,cost_anchors,lower,0.8,0.1056842728,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,114,0.8201438849,0.8187599364,0.8222506394,0.9957546972
any_upside,p10_rel_price,cost_anchors,lower,0.8,0.1056842728,validation,541,541,520,0.9611829945,0.941389534,0.9744732219,0.9611829945,169,167,0.9881656805,0.7569141194,0.761971831,0.9933623378
any_upside,p10_rel_price,cost_anchors,lower,0.8,0.1056842728,holdout,415,415,396,0.9542168675,0.9296050266,0.9704968904,0.9542168675,342,332,0.9707602339,0.543956044,0.5482166446,0.9922282537
any_upside,p10_rel_price,cost_anchors,lower,0.9,0.1692793584,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,134,0.964028777,0.8120617111,0.8222506394,0.9876084884
any_upside,p10_rel_price,cost_anchors,lower,0.9,0.1692793584,validation,541,541,533,0.9852125693,0.9710947071,0.9924883527,0.9852125693,169,167,0.9881656805,0.7614285714,0.761971831,0.9992870346
any_upside,p10_rel_price,cost_anchors,lower,0.9,0.1692793584,holdout,415,415,407,0.9807228916,0.9624274234,0.9902003349,0.9807228916,342,340,0.9941520468,0.5448460509,0.5482166446,0.9938517121
any_upside,p10_rel_price,cost_anchors,lower,0.95,0.2058283437,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,137,0.9856115108,0.8168449198,0.8222506394,0.9934257034
any_upside,p10_rel_price,cost_anchors,lower,0.95,0.2058283437,validation,541,541,536,0.9907578558,0.9785494069,0.9960460307,0.9907578558,169,167,0.9881656805,0.7624466572,0.761971831,1.000623155
any_upside,p10_rel_price,cost_anchors,lower,0.95,0.2058283437,holdout,415,415,413,0.9951807229,0.9826008332,0.998677384,0.9951807229,342,341,0.9970760234,0.5477453581,0.5482166446,0.9991403279
any_upside,p50_rel_price,cost_anchors,higher,0.8,0.06221482167,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,115,0.8273381295,0.8174603175,0.8222506394,0.9941741341
any_upside,p50_rel_price,cost_anchors,higher,0.8,0.06221482167,validation,541,541,328,0.606284658,0.5645040214,0.6465665536,0.606284658,169,47,0.2781065089,0.8746666667,0.761971831,1.147898953
any_upside,p50_rel_price,cost_anchors,higher,0.8,0.06221482167,holdout,415,415,286,0.6891566265,0.6430623761,0.7317811278,0.6891566265,342,190,0.5555555556,0.6008403361,0.5482166446,1.095990685
any_upside,p50_rel_price,cost_anchors,higher,0.9,0.01464198115,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,123,0.8848920863,0.8247863248,0.8222506394,1.003083835
any_upside,p50_rel_price,cost_anchors,higher,0.9,0.01464198115,validation,541,541,442,0.8170055453,0.7822264507,0.8473144817,0.8170055453,169,88,0.5207100592,0.8339622642,0.761971831,1.094479127
any_upside,p50_rel_price,cost_anchors,higher,0.9,0.01464198115,holdout,415,415,348,0.8385542169,0.8000753132,0.8708229326,0.8385542169,342,265,0.7748538012,0.5676998369,0.5482166446,1.035539221
any_upside,p50_rel_price,cost_anchors,higher,0.95,-0.02491910267,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,131,0.9424460432,0.8234501348,0.8222506394,1.001458795
any_upside,p50_rel_price,cost_anchors,higher,0.95,-0.02491910267,validation,541,541,495,0.9149722736,0.8884438659,0.9356490748,0.9149722736,169,114,0.674556213,0.8128078818,0.761971831,1.066716444
any_upside,p50_rel_price,cost_anchors,higher,0.95,-0.02491910267,holdout,415,415,382,0.9204819277,0.8904302022,0.9428206441,0.9204819277,342,300,0.8771929825,0.5601173021,0.5482166446,1.021707946
any_upside,p90_rel_price,cost_anchors,higher,0.8,0.212666538,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,109,0.7841726619,0.8253205128,0.8222506394,1.003733501
any_upside,p90_rel_price,cost_anchors,higher,0.8,0.212666538,validation,541,541,340,0.6284658041,0.5869754287,0.6681446576,0.6284658041,169,66,0.3905325444,0.8374384236,0.761971831,1.099041184
any_upside,p90_rel_price,cost_anchors,higher,0.8,0.212666538,holdout,415,415,266,0.6409638554,0.5937108819,0.6856310923,0.6409638554,342,178,0.5204678363,0.5990990991,0.5482166446,1.092814501
any_upside,p90_rel_price,cost_anchors,higher,0.9,0.1385257347,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,123,0.8848920863,0.8247863248,0.8222506394,1.003083835
any_upside,p90_rel_price,cost_anchors,higher,0.9,0.1385257347,validation,541,541,425,0.7855822551,0.7490480569,0.8180894012,0.7855822551,169,90,0.5325443787,0.8252427184,0.761971831,1.08303573
any_upside,p90_rel_price,cost_anchors,higher,0.9,0.1385257347,holdout,415,415,344,0.8289156627,0.7897082196,0.8620897203,0.8289156627,342,259,0.7573099415,0.5704809287,0.5482166446,1.0406122
any_upside,p90_rel_price,cost_anchors,higher,0.95,0.08957289114,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,132,0.9496402878,0.8223418573,0.8222506394,1.000110937
any_upside,p90_rel_price,cost_anchors,higher,0.95,0.08957289114,validation,541,541,482,0.8909426987,0.8618678705,0.9145047663,0.8909426987,169,117,0.6923076923,0.8046744574,0.761971831,1.056042264
any_upside,p90_rel_price,cost_anchors,higher,0.95,0.08957289114,holdout,415,415,384,0.9253012048,0.8959221101,0.9468788891,0.9253012048,342,290,0.8479532164,0.5697329377,0.5482166446,1.039247792
any_upside,p99_rel_price,cost_anchors,lower,0.8,0.8988847523,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,106,0.7625899281,0.8293075684,0.8222506394,1.008582455
any_upside,p99_rel_price,cost_anchors,lower,0.8,0.8988847523,validation,541,541,423,0.7818853974,0.7451651911,0.8146306818,0.7818853974,169,144,0.8520710059,0.746031746,0.761971831,0.97908048
any_upside,p99_rel_price,cost_anchors,lower,0.8,0.8988847523,holdout,415,415,348,0.8385542169,0.8000753132,0.8708229326,0.8385542169,342,308,0.9005847953,0.5304878049,0.5482166446,0.9676608875
any_upside,p99_rel_price,cost_anchors,lower,0.9,1.153510947,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,124,0.8920863309,0.8236130868,0.8222506394,1.001656973
any_upside,p99_rel_price,cost_anchors,lower,0.9,1.153510947,validation,541,541,464,0.8576709797,0.8257037018,0.884594668,0.8576709797,169,153,0.9053254438,0.7520259319,0.761971831,0.9869471565
any_upside,p99_rel_price,cost_anchors,lower,0.9,1.153510947,holdout,415,415,379,0.913253012,0.8822422275,0.9366833893,0.913253012,342,324,0.9473684211,0.5391180654,0.5482166446,0.9834033145
any_upside,p99_rel_price,cost_anchors,lower,0.95,1.360830392,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,130,0.9352517986,0.8245614035,0.8222506394,1.002810292
any_upside,p99_rel_price,cost_anchors,lower,0.95,1.360830392,validation,541,541,491,0.9075785582,0.8802169231,0.9291928472,0.9075785582,169,161,0.9526627219,0.7530674847,0.761971831,0.9883140741
any_upside,p99_rel_price,cost_anchors,lower,0.95,1.360830392,holdout,415,415,392,0.9445783133,0.9182126467,0.9627889643,0.9445783133,342,331,0.9678362573,0.5421853389,0.5482166446,0.9889983169
any_upside,model_spread_cost_p50,model_consensus,higher,0.8,0.06104300974,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,92,0.6618705036,0.8484349259,0.8222506394,1.031844653
any_upside,model_spread_cost_p50,model_consensus,higher,0.8,0.06104300974,validation,541,541,437,0.8077634011,0.7724342098,0.8387527595,0.8077634011,169,136,0.8047337278,0.7626527051,0.761971831,1.000893569
any_upside,model_spread_cost_p50,model_consensus,higher,0.8,0.06104300974,holdout,415,415,338,0.8144578313,0.7742334072,0.8489140738,0.8144578313,342,265,0.7748538012,0.5605306799,0.5482166446,1.022461987
any_upside,model_spread_cost_p50,model_consensus,higher,0.9,0.04200347848,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,108,0.7769784173,0.8427947598,0.8222506394,1.024985229
any_upside,model_spread_cost_p50,model_consensus,higher,0.9,0.04200347848,validation,541,541,495,0.9149722736,0.8884438659,0.9356490748,0.9149722736,169,148,0.875739645,0.7698289269,0.761971831,1.010311531
any_upside,model_spread_cost_p50,model_consensus,higher,0.9,0.04200347848,holdout,415,415,372,0.8963855422,0.8633380685,0.9221620129,0.8963855422,342,295,0.8625730994,0.5577211394,0.5482166446,1.017337115
any_upside,model_spread_cost_p50,model_consensus,higher,0.95,0.03338275527,discovery,643,643,611,0.9502332815,0.9305890227,0.964529854,0.9502332815,139,118,0.8489208633,0.8381344307,0.8222506394,1.019317457
any_upside,model_spread_cost_p50,model_consensus,higher,0.95,0.03338275527,validation,541,541,510,0.9426987061,0.9198137939,0.9593410359,0.9426987061,169,154,0.9112426036,0.7680722892,0.761971831,1.008006147
any_upside,model_spread_cost_p50,model_consensus,higher,0.95,0.03338275527,holdout,415,415,382,0.9204819277,0.8904302022,0.9428206441,0.9204819277,342,312,0.9122807018,0.5504322767,0.5482166446,1.004041526
any_upside,model_spread_cost_p90,model_consensus,higher,0.8,0.1088783023,discovery,643,643,515,0.800933126,0.7683227232,0.8299691685,0.800933126,139,100,0.7194244604,0.837398374,0.8222506394,1.018422284
any_upside,model_spread_cost_p90,model_consensus,higher,0.8,0.1088783023,validation,541,541,444,0.820702403,0.7861518141,0.8507307036,0.820702403,169,113,0.6686390533,0.7971274686,0.761971831,1.046137713
any_upside,model_spread_cost_p90,model_consensus,higher,0.8,0.1088783023,holdout,415,415,333,0.8024096386,0.7614020313,0.8378700673,0.8024096386,342,250,0.730994152,0.5711835334,0.5482166446,1.041893819
any_upside,model_spread_cost_p90,model_consensus,higher,0.9,0.0594476093,discovery,643,643,579,0.900466563,0.8748949592,0.9212815891,0.900466563,139,118,0.8489208633,0.8307030129,0.8222506394,1.010279558
any_upside,model_spread_cost_p90,model_consensus,higher,0.9,0.0594476093,validation,541,541,495,0.9149722736,0.8884438659,0.9356490748,0.9149722736,169,134,0.7928994083,0.786963434,0.761971831,1.032798592
