trade_date,family,cost_per_side,nav,cash,positions,industries,industry_hhi
2018-12-06,slow_industry_daily_low_max,0.003,7741210.627,82719.96955,40,20,0.06206796438
2018-12-07,slow_industry_daily_low_max,0.003,7788442.261,82719.96955,40,20,0.06202809011
2018-12-10,slow_industry_daily_low_max,0.003,7710410.939,82719.96955,40,20,0.06185151341
2018-12-11,slow_industry_daily_low_max,0.003,7753758.172,82719.96955,40,20,0.06187947664
2018-12-12,slow_industry_daily_low_max,0.003,7737460.248,38690.72982,40,20,0.07560626787
2018-12-13,slow_industry_daily_low_max,0.003,7842391.871,38690.72982,40,20,0.07660844763
2018-12-14,slow_industry_daily_low_max,0.003,7680535.895,38690.72982,40,20,0.077016206
2018-12-17,slow_industry_daily_low_max,0.003,7677742.973,38690.72982,40,20,0.077291925
2018-12-18,slow_industry_daily_low_max,0.003,7628723.602,38690.72982,40,20,0.0769971657
2018-12-19,slow_industry_daily_low_max,0.003,7506795.896,2.037268132e-10,40,12,0.1861735632
2018-12-20,slow_industry_daily_low_max,0.003,7505537.27,2.037268132e-10,40,12,0.183859918
2018-12-21,slow_industry_daily_low_max,0.003,7429829.87,2.037268132e-10,40,12,0.1828815775
2018-12-24,slow_industry_daily_low_max,0.003,7493882.129,2.037268132e-10,40,12,0.1826778894
2018-12-25,slow_industry_daily_low_max,0.003,7412234.95,2.037268132e-10,40,12,0.1837008544
2018-12-26,slow_industry_daily_low_max,0.003,7396000.696,32301.55263,40,11,0.1701730839
2018-12-27,slow_industry_daily_low_max,0.003,7312280.653,32301.55263,40,11,0.1708008121
2018-12-28,slow_industry_daily_low_max,0.003,7335422.496,32301.55263,40,11,0.1718480182
2019-01-02,slow_industry_daily_low_max,0.003,7303859.552,32301.55263,40,11,0.1708308383
2019-01-03,slow_industry_daily_low_max,0.003,7177757.878,32301.55263,40,11,0.1682264976
2019-01-04,slow_industry_daily_low_max,0.003,7300033.394,53665.58005,40,8,0.1652324886
2019-01-07,slow_industry_daily_low_max,0.003,7387641.002,53665.58005,40,8,0.1647513543
2019-01-08,slow_industry_daily_low_max,0.003,7330523.204,53665.58005,40,8,0.1647640959
2019-01-09,slow_industry_daily_low_max,0.003,7377582.813,53665.58005,40,8,0.1654867005
2019-01-10,slow_industry_daily_low_max,0.003,7411134.928,53665.58005,40,8,0.1656001364
2019-01-11,slow_industry_daily_low_max,0.003,7473876.852,135055.626,40,9,0.1601873206
2019-01-14,slow_industry_daily_low_max,0.003,7424952.585,135055.626,40,9,0.1601196963
2019-01-15,slow_industry_daily_low_max,0.003,7617398.852,135055.626,40,9,0.1623526329
2019-01-16,slow_industry_daily_low_max,0.003,7527757.636,135055.626,40,9,0.1620245833
2019-01-17,slow_industry_daily_low_max,0.003,7458219.731,135055.626,40,9,0.1622570958
2019-01-18,slow_industry_daily_low_max,0.003,7519679.124,84122.35795,40,9,0.1883670962
2019-01-21,slow_industry_daily_low_max,0.003,7545564.344,84122.35795,40,9,0.1874856508
2019-01-22,slow_industry_daily_low_max,0.003,7528228.148,84122.35795,40,9,0.1891179545
2019-01-23,slow_industry_daily_low_max,0.003,7611025.951,84122.35795,40,9,0.1918701905
2019-01-24,slow_industry_daily_low_max,0.003,7692374.767,84122.35795,40,9,0.192863836
2019-01-25,slow_industry_daily_low_max,0.003,7650774.252,109513.3924,40,8,0.1937204906
2019-01-28,slow_industry_daily_low_max,0.003,7684013.965,109513.3924,40,8,0.195421526
2019-01-29,slow_industry_daily_low_max,0.003,7592326.328,109513.3924,40,8,0.1970546201
2019-01-30,slow_industry_daily_low_max,0.003,7523944.843,109513.3924,40,8,0.1965053339
2019-01-31,slow_industry_daily_low_max,0.003,7501753.37,109513.3924,40,8,0.1985041653
2019-02-01,slow_industry_daily_low_max,0.003,7605686.836,-5.820766091e-11,40,10,0.1522715235
2019-02-11,slow_industry_daily_low_max,0.003,7882859.824,-5.820766091e-11,40,10,0.1557056796
2019-02-12,slow_industry_daily_low_max,0.003,7914400.187,-5.820766091e-11,40,10,0.1555641612
2019-02-13,slow_industry_daily_low_max,0.003,8049926.507,-5.820766091e-11,40,10,0.1538167241
2019-02-14,slow_industry_daily_low_max,0.003,8085945.519,-5.820766091e-11,40,10,0.1539469445
2019-02-15,slow_industry_daily_low_max,0.003,8087181.401,1.746229827e-10,40,12,0.1659207435
2019-02-18,slow_industry_daily_low_max,0.003,8440744.388,1.746229827e-10,40,12,0.1681165095
2019-02-19,slow_industry_daily_low_max,0.003,8469457.348,1.746229827e-10,40,12,0.1677373376
2019-02-20,slow_industry_daily_low_max,0.003,8607105.414,1.746229827e-10,40,12,0.1735215634
2019-02-21,slow_industry_daily_low_max,0.003,8682148.613,1.746229827e-10,40,12,0.1775199328
2019-02-22,slow_industry_daily_low_max,0.003,8908948.993,472933.3754,40,15,0.104865099
2019-02-25,slow_industry_daily_low_max,0.003,9357936.327,472933.3754,40,15,0.1058118265
2019-02-26,slow_industry_daily_low_max,0.003,9334699.977,472933.3754,40,15,0.1045093175
2019-02-27,slow_industry_daily_low_max,0.003,9317795.511,472933.3754,40,15,0.1049130087
2019-02-28,slow_industry_daily_low_max,0.003,9322463.836,472933.3754,40,15,0.1035793351
2019-03-01,slow_industry_daily_low_max,0.003,9433820.9,555971.6562,40,16,0.09830007842
2019-03-04,slow_industry_daily_low_max,0.003,9592421.129,555971.6562,40,16,0.09820633509
2019-03-05,slow_industry_daily_low_max,0.003,9743139.964,555971.6562,40,16,0.09905104917
2019-03-06,slow_industry_daily_low_max,0.003,9851403.957,555971.6562,40,16,0.09884624224
2019-03-07,slow_industry_daily_low_max,0.003,9848262.643,555971.6562,40,16,0.09958015695
2019-03-08,slow_industry_daily_low_max,0.003,9393086.895,257124.7014,40,16,0.1040552634
2019-03-11,slow_industry_daily_low_max,0.003,9678379.194,257124.7014,40,16,0.1036752215
2019-03-12,slow_industry_daily_low_max,0.003,9703062.888,257124.7014,40,16,0.1032148139
2019-03-13,slow_industry_daily_low_max,0.003,9675806.227,257124.7014,40,16,0.1047924197
2019-03-14,slow_industry_daily_low_max,0.003,9513570.449,257124.7014,40,16,0.1041085596
2019-03-15,slow_industry_daily_low_max,0.003,9784572.32,-4.074536264e-10,40,20,0.09260275839
2019-03-18,slow_industry_daily_low_max,0.003,10074182.48,-4.074536264e-10,40,20,0.09332638477
2019-03-19,slow_industry_daily_low_max,0.003,10032108.58,-4.074536264e-10,40,20,0.09356915663
2019-03-20,slow_industry_daily_low_max,0.003,10056032.11,-4.074536264e-10,40,20,0.09393022392
2019-03-21,slow_industry_daily_low_max,0.003,10154643.46,-4.074536264e-10,40,20,0.09466323037
2019-03-22,slow_industry_daily_low_max,0.003,10209203.85,34019.51492,40,16,0.1379903655
2019-03-25,slow_industry_daily_low_max,0.003,10115744.21,34019.51492,40,16,0.1374223433
2019-03-26,slow_industry_daily_low_max,0.003,9909217.915,34019.51492,40,16,0.1364636158
2019-03-27,slow_industry_daily_low_max,0.003,9989978.333,34019.51492,40,16,0.1356107844
2019-03-28,slow_industry_daily_low_max,0.003,9850830.151,34019.51492,40,16,0.1344229425
2019-03-29,slow_industry_daily_low_max,0.003,10120160.04,149306.7917,40,20,0.08428880665
2019-04-01,slow_industry_daily_low_max,0.003,10413673.9,149306.7917,40,20,0.0843473122
2019-04-02,slow_industry_daily_low_max,0.003,10435037.98,149306.7917,40,20,0.08472666699
2019-04-03,slow_industry_daily_low_max,0.003,10598337.02,149306.7917,40,20,0.08478252691
2019-04-04,slow_industry_daily_low_max,0.003,10603701.77,149306.7917,40,20,0.08466837551
2019-04-08,slow_industry_daily_low_max,0.003,10589832.9,-2.328306437e-10,41,20,0.06409116781
2019-04-09,slow_industry_daily_low_max,0.003,10702905.43,279865.8145,40,20,0.06442106748
2019-04-10,slow_industry_daily_low_max,0.003,10731658.97,279865.8145,40,20,0.06457660181
2019-04-11,slow_industry_daily_low_max,0.003,10539856.57,279865.8145,40,20,0.06452233158
2019-04-12,slow_industry_daily_low_max,0.003,10506884.93,279865.8145,40,20,0.06473464813
2019-04-15,slow_industry_daily_low_max,0.003,10389472.61,76697.40063,40,17,0.0730449581
2019-04-16,slow_industry_daily_low_max,0.003,10532939.91,76697.40063,40,17,0.07287456954
2019-04-17,slow_industry_daily_low_max,0.003,10556251.76,76697.40063,40,17,0.07283246276
2019-04-18,slow_industry_daily_low_max,0.003,10534828.19,76697.40063,40,17,0.07311832144
2019-04-19,slow_industry_daily_low_max,0.003,10517774.56,76697.40063,40,17,0.07293021548
2019-04-22,slow_industry_daily_low_max,0.003,10383225.99,108204.9261,40,20,0.06393492353
2019-04-23,slow_industry_daily_low_max,0.003,10192643.92,108204.9261,40,20,0.06378792873
2019-04-24,slow_industry_daily_low_max,0.003,10243893.33,108204.9261,40,20,0.06373371464
2019-04-25,slow_industry_daily_low_max,0.003,9846640.281,108204.9261,40,20,0.0637007799
2019-04-26,slow_industry_daily_low_max,0.003,9691140.652,108204.9261,40,20,0.06361710914
2019-04-29,slow_industry_daily_low_max,0.003,9408130.08,113520.1509,40,19,0.06647953788
2019-04-30,slow_industry_daily_low_max,0.003,9605753.56,113520.1509,40,19,0.06629807043
2019-05-06,slow_industry_daily_low_max,0.003,8870246.166,113520.1509,40,19,0.06649976848
2019-05-07,slow_industry_daily_low_max,0.003,9052105.145,113520.1509,40,19,0.06641128356
2019-05-08,slow_industry_daily_low_max,0.003,9073891.063,113520.1509,40,19,0.06608445092
2019-05-09,slow_industry_daily_low_max,0.003,8949156.523,16968.90771,40,17,0.08042836623
2019-05-10,slow_industry_daily_low_max,0.003,9198467.995,16968.90771,40,17,0.08051706955
2019-05-13,slow_industry_daily_low_max,0.003,9127983.818,16968.90771,40,17,0.08064839994
2019-05-14,slow_industry_daily_low_max,0.003,9071335.168,16968.90771,40,17,0.08082143797
2019-05-15,slow_industry_daily_low_max,0.003,9263318.439,16968.90771,40,17,0.08128523521
2019-05-16,slow_industry_daily_low_max,0.003,9297414.246,4.656612873e-10,40,14,0.1235423935
2019-05-17,slow_industry_daily_low_max,0.003,9013849.157,4.656612873e-10,40,14,0.1236791043
2019-05-20,slow_industry_daily_low_max,0.003,8947954.722,4.656612873e-10,40,14,0.1220387366
2019-05-21,slow_industry_daily_low_max,0.003,9120671.828,4.656612873e-10,40,14,0.122230339
2019-05-22,slow_industry_daily_low_max,0.003,9034548.607,4.656612873e-10,40,14,0.1217489587
2019-05-23,slow_industry_daily_low_max,0.003,8860104.462,37560.86703,40,9,0.1862449917
2019-05-24,slow_industry_daily_low_max,0.003,8810389.245,37560.86703,40,9,0.1839242662
2019-05-27,slow_industry_daily_low_max,0.003,8956123.726,37560.86703,40,9,0.1831963137
2019-05-28,slow_industry_daily_low_max,0.003,9105989.255,37560.86703,40,9,0.1858177726
2019-05-29,slow_industry_daily_low_max,0.003,9087322.734,37560.86703,40,9,0.1858071449
2019-05-30,slow_industry_daily_low_max,0.003,9278859.156,458719.2041,38,6,0.2271881145
2019-05-31,slow_industry_daily_low_max,0.003,9298520.563,458719.2041,38,6,0.2285032854
2019-06-03,slow_industry_daily_low_max,0.003,9183004.802,458719.2041,38,6,0.2302580889
2019-06-04,slow_industry_daily_low_max,0.003,9066478.171,458719.2041,38,6,0.2303161586
2019-06-05,slow_industry_daily_low_max,0.003,9089233.457,458719.2041,38,6,0.231151512
2019-06-06,slow_industry_daily_low_max,0.003,9063091.652,220227.1756,39,7,0.1868417629
2019-06-10,slow_industry_daily_low_max,0.003,9145215.87,220227.1756,39,7,0.1873044544
2019-06-11,slow_industry_daily_low_max,0.003,9549173.433,220227.1756,39,7,0.1857186492
2019-06-12,slow_industry_daily_low_max,0.003,9577716.089,220227.1756,39,7,0.1850556759
2019-06-13,slow_industry_daily_low_max,0.003,9677084.741,220227.1756,39,7,0.1846820151
2019-06-14,slow_industry_daily_low_max,0.003,9425441.104,118820.1781,39,6,0.2457449833
2019-06-17,slow_industry_daily_low_max,0.003,9492316.166,118820.1781,39,6,0.2467626165
2019-06-18,slow_industry_daily_low_max,0.003,9375326.906,118820.1781,39,6,0.244744327
2019-06-19,slow_industry_daily_low_max,0.003,9374599.742,118820.1781,39,6,0.2443347513
2019-06-20,slow_industry_daily_low_max,0.003,9461290.396,118820.1781,39,6,0.2434730113
2019-06-21,slow_industry_daily_low_max,0.003,9535157.328,-4.656612873e-10,40,7,0.313486897
2019-06-24,slow_industry_daily_low_max,0.003,9567942.934,-4.656612873e-10,40,7,0.3117163584
2019-06-25,slow_industry_daily_low_max,0.003,9444889.59,-4.656612873e-10,40,7,0.308330898
2019-06-26,slow_industry_daily_low_max,0.003,9480507.572,-4.656612873e-10,40,7,0.3073630099
2019-06-27,slow_industry_daily_low_max,0.003,9522703.788,-4.656612873e-10,40,7,0.3077021544
2019-06-28,slow_industry_daily_low_max,0.003,9458976.956,92251.37929,40,11,0.2812276972
2019-07-01,slow_industry_daily_low_max,0.003,9676543.355,92251.37929,40,11,0.2788854205
2019-07-02,slow_industry_daily_low_max,0.003,9676157.961,92251.37929,40,11,0.2796971945
2019-07-03,slow_industry_daily_low_max,0.003,9502964.984,92251.37929,40,11,0.2791760714
2019-07-04,slow_industry_daily_low_max,0.003,9420185.36,92251.37929,40,11,0.2798693097
2019-07-05,slow_industry_daily_low_max,0.003,9439069.644,248598.9923,40,13,0.1722271267
2019-07-08,slow_industry_daily_low_max,0.003,9136995.518,248598.9923,40,13,0.1718617885
2019-07-09,slow_industry_daily_low_max,0.003,9184216.914,248598.9923,40,13,0.1740793089
2019-07-10,slow_industry_daily_low_max,0.003,9056567.892,248598.9923,40,13,0.1729839025
2019-07-11,slow_industry_daily_low_max,0.003,9095377.456,248598.9923,40,13,0.1726763507
2019-07-12,slow_industry_daily_low_max,0.003,9137049.446,199348.1026,40,13,0.1342828853
2019-07-15,slow_industry_daily_low_max,0.003,9190639.353,199348.1026,40,13,0.1341352421
2019-07-16,slow_industry_daily_low_max,0.003,9179577.759,199348.1026,40,13,0.1341436598
2019-07-17,slow_industry_daily_low_max,0.003,9175128.113,199348.1026,40,13,0.1340723485
2019-07-18,slow_industry_daily_low_max,0.003,9103256.426,199348.1026,40,13,0.1347596481
2019-07-19,slow_industry_daily_low_max,0.003,9109579.244,47643.8366,40,15,0.1667114169
2019-07-22,slow_industry_daily_low_max,0.003,9018869.845,47643.8366,40,15,0.1673052838
2019-07-23,slow_industry_daily_low_max,0.003,8997357.92,47643.8366,40,15,0.1659394344
2019-07-24,slow_industry_daily_low_max,0.003,9072539.82,47643.8366,40,15,0.1652422409
2019-07-25,slow_industry_daily_low_max,0.003,9094277.663,47643.8366,40,15,0.1664937105
2019-07-26,slow_industry_daily_low_max,0.003,9098893.434,103353.6216,40,11,0.1825814935
2019-07-29,slow_industry_daily_low_max,0.003,9154244.185,103353.6216,40,11,0.1829492071
2019-07-30,slow_industry_daily_low_max,0.003,9153881.875,103353.6216,40,11,0.182217879
2019-07-31,slow_industry_daily_low_max,0.003,9052893.805,103353.6216,40,11,0.1813839582
2019-08-01,slow_industry_daily_low_max,0.003,9011679.386,103353.6216,40,11,0.1811557678
2019-08-02,slow_industry_daily_low_max,0.003,8953381.839,129304.3744,40,8,0.2272854914
2019-08-05,slow_industry_daily_low_max,0.003,8789645.268,129304.3744,40,8,0.2271901976
2019-08-06,slow_industry_daily_low_max,0.003,8683931.906,129304.3744,40,8,0.2287715387
2019-08-07,slow_industry_daily_low_max,0.003,8604876.621,129304.3744,40,8,0.2288773421
2019-08-08,slow_industry_daily_low_max,0.003,8646571.131,129304.3744,40,8,0.2292683641
2019-08-09,slow_industry_daily_low_max,0.003,8477725.83,28140.4047,40,10,0.1552059853
2019-08-12,slow_industry_daily_low_max,0.003,8655343.167,28140.4047,40,10,0.1561731013
2019-08-13,slow_industry_daily_low_max,0.003,8615299.438,28140.4047,40,10,0.1555707243
2019-08-14,slow_industry_daily_low_max,0.003,8676609.371,28140.4047,40,10,0.1546111819
2019-08-15,slow_industry_daily_low_max,0.003,8617846.453,28140.4047,40,10,0.1540552406
2019-08-16,slow_industry_daily_low_max,0.003,8677011.972,2.910383046e-11,40,9,0.1538224499
2019-08-19,slow_industry_daily_low_max,0.003,8868284.195,2.910383046e-11,40,9,0.1536495415
2019-08-20,slow_industry_daily_low_max,0.003,8866036.16,2.910383046e-11,40,9,0.1538701487
2019-08-21,slow_industry_daily_low_max,0.003,8907846.434,2.910383046e-11,40,9,0.1534316305
2019-08-22,slow_industry_daily_low_max,0.003,8946692.135,2.910383046e-11,40,9,0.1534455025
2019-08-23,slow_industry_daily_low_max,0.003,8925415.79,-2.910383046e-10,40,12,0.1357987954
2019-08-26,slow_industry_daily_low_max,0.003,8898165.082,-2.910383046e-10,40,12,0.1341211053
2019-08-27,slow_industry_daily_low_max,0.003,9023504.187,-2.910383046e-10,40,12,0.1333155185
2019-08-28,slow_industry_daily_low_max,0.003,8962376.925,-2.910383046e-10,40,12,0.1324294909
2019-08-29,slow_industry_daily_low_max,0.003,8917732.691,-2.910383046e-10,40,12,0.1321733423
2019-08-30,slow_industry_daily_low_max,0.003,8867718.56,72961.02509,40,12,0.156340941
2019-09-02,slow_industry_daily_low_max,0.003,9092724.793,72961.02509,40,12,0.1562493232
2019-09-03,slow_industry_daily_low_max,0.003,9147310.303,72961.02509,40,12,0.1573683858
2019-09-04,slow_industry_daily_low_max,0.003,9217238.701,72961.02509,40,12,0.1583621607
2019-09-05,slow_industry_daily_low_max,0.003,9337031.823,72961.02509,40,12,0.1590426571
2019-09-06,slow_industry_daily_low_max,0.003,9299934.526,82428.88786,40,16,0.1294210663
2019-09-09,slow_industry_daily_low_max,0.003,9474555.076,82428.88786,40,16,0.1302120302
2019-09-10,slow_industry_daily_low_max,0.003,9493714.52,82428.88786,40,16,0.1310323463
2019-09-11,slow_industry_daily_low_max,0.003,9426891.663,82428.88786,40,16,0.13139942
2019-09-12,slow_industry_daily_low_max,0.003,9452464.143,82428.88786,40,16,0.1314131722
2019-09-16,slow_industry_daily_low_max,0.003,9503065.854,3.783497959e-10,41,21,0.07203834995
2019-09-17,slow_industry_daily_low_max,0.003,9273086.573,3.783497959e-10,41,21,0.07154290712
2019-09-18,slow_industry_daily_low_max,0.003,9247342.208,3.783497959e-10,41,21,0.07158125374
2019-09-19,slow_industry_daily_low_max,0.003,9358423.841,259858.1016,40,21,0.07149711496
2019-09-20,slow_industry_daily_low_max,0.003,9376173.199,259858.1016,40,21,0.07209643646
2019-09-23,slow_industry_daily_low_max,0.003,9251828.471,311414.4742,40,19,0.08142873457
2019-09-24,slow_industry_daily_low_max,0.003,9215855.564,311414.4742,40,19,0.08159276818
2019-09-25,slow_industry_daily_low_max,0.003,9040475.994,311414.4742,40,19,0.08160806633
2019-09-26,slow_industry_daily_low_max,0.003,8793839.966,311414.4742,40,19,0.08121098203
2019-09-27,slow_industry_daily_low_max,0.003,8819869.148,311414.4742,40,19,0.08081174657
2019-09-30,slow_industry_daily_low_max,0.003,8792322.658,126875.9964,40,17,0.1089522591
2019-10-08,slow_industry_daily_low_max,0.003,8850919.644,126875.9964,40,17,0.1094605738
2019-10-09,slow_industry_daily_low_max,0.003,8906808.928,126875.9964,40,17,0.1099317107
2019-10-10,slow_industry_daily_low_max,0.003,8951223.213,126875.9964,40,17,0.1091900555
2019-10-11,slow_industry_daily_low_max,0.003,8976488.849,126875.9964,40,17,0.1097867456
2019-10-14,slow_industry_daily_low_max,0.003,9092376.049,104724.6745,40,16,0.1468601
2019-10-15,slow_industry_daily_low_max,0.003,9080976.404,104724.6745,40,16,0.1474549023
2019-10-16,slow_industry_daily_low_max,0.003,9035217.268,104724.6745,40,16,0.1477983436
2019-10-17,slow_industry_daily_low_max,0.003,9010513.915,104724.6745,40,16,0.1479346994
2019-10-18,slow_industry_daily_low_max,0.003,8914738.447,104724.6745,40,16,0.1482983717
2019-10-21,slow_industry_daily_low_max,0.003,8899734.088,0,40,12,0.1717568263
2019-10-22,slow_industry_daily_low_max,0.003,8920332.165,0,40,12,0.1710519077
2019-10-23,slow_industry_daily_low_max,0.003,8866345.25,0,40,12,0.1718922833
2019-10-24,slow_industry_daily_low_max,0.003,8911145.217,0,40,12,0.1725889549
2019-10-25,slow_industry_daily_low_max,0.003,8947824.747,0,40,12,0.1716771944
2019-10-28,slow_industry_daily_low_max,0.003,9049876.601,27062.79943,40,9,0.2351737102
2019-10-29,slow_industry_daily_low_max,0.003,9053385.751,27062.79943,40,9,0.2339350612
2019-10-30,slow_industry_daily_low_max,0.003,8988974.74,27062.79943,40,9,0.2351300467
2019-10-31,slow_industry_daily_low_max,0.003,8964208.316,27062.79943,40,9,0.2354184573
