cohort_id,industry,decision_date,rank_correlation,selection_overlap,changed_fraction,replacements_requested
2018-08-27,通信设备,2018-09-06,0.8494800219,0.3333333333,0.6666666667,2
2018-08-27,通信设备,2018-09-07,0.9408866995,1,0,0
2018-08-27,通信设备,2018-09-10,0.9638752053,0.6666666667,0.3333333333,1
2018-08-27,通信设备,2018-09-11,1,1,0,0
2018-08-27,通信设备,2018-09-12,1,1,0,0
2018-08-27,通信设备,2018-09-13,0.9879584018,1,0,0
2018-08-27,通信设备,2018-09-14,0.9983579639,1,0,0
2018-08-27,通信设备,2018-09-17,0.7925561029,0.3333333333,0.6666666667,2
2018-08-27,通信设备,2018-09-18,0.9698960044,1,0,0
2018-08-27,通信设备,2018-09-19,1,0.6666666667,0.3333333333,1
2018-08-27,通信设备,2018-09-20,0.793040293,0.6666666667,0.3333333333,1
2018-08-27,通信设备,2018-09-21,0.9993894994,1,0,0
2018-09-03,房地产开发,2018-09-04,0.850877193,0.7777777778,0.2222222222,2
2018-09-03,房地产开发,2018-09-05,1,1,0,0
2018-09-03,房地产开发,2018-09-06,0.9939849624,1,0,0
2018-09-03,房地产开发,2018-09-07,0.6962406015,0.7777777778,0.2222222222,2
2018-09-03,房地产开发,2018-09-10,0.998245614,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-09-11,0.9894736842,1,0,0
2018-09-03,房地产开发,2018-09-12,1,1,0,0
2018-09-03,房地产开发,2018-09-13,0.9877192982,1,0,0
2018-09-03,房地产开发,2018-09-14,0.9578947368,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-09-17,0.7954887218,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-09-18,0.8350877193,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-09-19,0.7,0.7777777778,0.2222222222,2
2018-09-03,房地产开发,2018-09-20,1,1,0,0
2018-09-03,房地产开发,2018-09-21,0.9578947368,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-09-25,0.9909655562,1,0,0
2018-09-03,房地产开发,2018-09-26,1,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-09-27,0.9987012987,1,0,0
2018-09-03,房地产开发,2018-09-28,1,0.8888888889,0.1111111111,1
2018-09-03,房地产开发,2018-10-08,1,0.8888888889,0.1111111111,1
2018-09-03,航空装备Ⅱ,2018-09-04,0.8909090909,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-05,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-06,0.9835164835,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-07,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-10,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-11,1,0,1,1
2018-09-03,航空装备Ⅱ,2018-09-12,0.8769230769,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-13,0.8417582418,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-14,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-17,1,0,1,1
2018-09-03,航空装备Ⅱ,2018-09-18,0.9736263736,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-19,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-20,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-21,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-25,0.9705882353,0,1,1
2018-09-03,航空装备Ⅱ,2018-09-26,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-27,0.9642857143,1,0,0
2018-09-03,航空装备Ⅱ,2018-09-28,1,1,0,0
2018-09-03,航空装备Ⅱ,2018-10-08,1,1,0,0
2018-09-10,房地产开发,2018-09-11,0.9894736842,1,0,0
2018-09-10,房地产开发,2018-09-12,1,1,0,0
2018-09-10,房地产开发,2018-09-13,0.9877192982,1,0,0
2018-09-10,房地产开发,2018-09-14,0.9578947368,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-09-17,0.7954887218,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-09-18,0.8350877193,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-09-19,0.7,0.5714285714,0.4285714286,3
2018-09-10,房地产开发,2018-09-20,1,1,0,0
2018-09-10,房地产开发,2018-09-21,0.9578947368,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-09-25,0.9909655562,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-09-26,1,1,0,0
2018-09-10,房地产开发,2018-09-27,0.9987012987,1,0,0
2018-09-10,房地产开发,2018-09-28,1,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-10-08,1,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-10-09,1,1,0,0
2018-09-10,房地产开发,2018-10-10,0.9649915302,1,0,0
2018-09-10,房地产开发,2018-10-11,1,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-10-12,0.9805194805,0.8571428571,0.1428571429,1
2018-09-10,房地产开发,2018-10-15,0.8636363636,0.7142857143,0.2857142857,2
2018-09-10,燃气Ⅱ,2018-09-11,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-12,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-13,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-14,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-17,0.9878787879,1,0,0
2018-09-10,燃气Ⅱ,2018-09-18,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-19,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-20,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-21,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-25,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-26,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-27,1,1,0,0
2018-09-10,燃气Ⅱ,2018-09-28,1,1,0,0
2018-09-10,燃气Ⅱ,2018-10-08,1,1,0,0
2018-09-10,燃气Ⅱ,2018-10-09,0.967032967,0.6666666667,0.3333333333,1
2018-09-10,燃气Ⅱ,2018-10-10,1,1,0,0
2018-09-10,燃气Ⅱ,2018-10-11,1,1,0,0
2018-09-10,燃气Ⅱ,2018-10-12,1,1,0,0
2018-09-10,燃气Ⅱ,2018-10-15,0.9450549451,1,0,0
2018-09-17,养殖业,2018-09-18,0.8571428571,0.5,0.5,1
2018-09-17,养殖业,2018-09-19,1,1,0,0
2018-09-17,养殖业,2018-09-20,1,1,0,0
2018-09-17,养殖业,2018-09-21,1,1,0,0
2018-09-17,养殖业,2018-09-25,0.9761904762,1,0,0
2018-09-17,养殖业,2018-09-26,0.9285714286,0.5,0.5,1
2018-09-17,养殖业,2018-09-27,0.4285714286,0.5,0.5,1
2018-09-17,养殖业,2018-09-28,1,1,0,0
2018-09-17,养殖业,2018-10-08,1,1,0,0
2018-09-17,养殖业,2018-10-09,0.8333333333,0.5,0.5,1
2018-09-17,养殖业,2018-10-10,1,1,0,0
2018-09-17,养殖业,2018-10-11,0.7619047619,1,0,0
2018-09-17,养殖业,2018-10-12,1,1,0,0
2018-09-17,养殖业,2018-10-15,1,1,0,0
2018-09-17,养殖业,2018-10-16,1,1,0,0
2018-09-17,养殖业,2018-10-17,0.8166666667,0,1,2
2018-09-17,养殖业,2018-10-18,1,0.5,0.5,1
2018-09-17,养殖业,2018-10-19,0.9727272727,0.5,0.5,1
2018-09-17,养殖业,2018-10-22,0.4965034965,0.5,0.5,1
2018-09-17,油服工程,2018-09-18,1,1,0,0
2018-09-17,油服工程,2018-09-19,0.8928571429,0,1,1
2018-09-17,油服工程,2018-09-20,1,1,0,0
2018-09-17,油服工程,2018-09-21,1,1,0,0
2018-09-17,油服工程,2018-09-25,1,1,0,0
2018-09-17,油服工程,2018-09-26,1,1,0,0
2018-09-17,油服工程,2018-09-27,1,1,0,0
2018-09-17,油服工程,2018-09-28,1,1,0,0
2018-09-17,油服工程,2018-10-08,1,1,0,0
2018-09-17,油服工程,2018-10-09,0.9285714286,0,1,1
2018-09-17,油服工程,2018-10-10,1,1,0,0
2018-09-17,油服工程,2018-10-11,1,1,0,0
2018-09-17,油服工程,2018-10-12,1,1,0,0
2018-09-17,油服工程,2018-10-15,0.4,0,1,1
2018-09-17,油服工程,2018-10-16,1,1,0,0
2018-09-17,油服工程,2018-10-17,0.5333333333,0,1,1
2018-09-17,油服工程,2018-10-18,1,1,0,0
2018-09-17,油服工程,2018-10-19,0.65,0,1,1
2018-09-17,油服工程,2018-10-22,0.3833333333,0,1,1
2018-09-17,燃气Ⅱ,2018-09-18,1,1,0,0
2018-09-17,燃气Ⅱ,2018-09-19,1,1,0,0
2018-09-17,燃气Ⅱ,2018-09-20,1,1,0,0
2018-09-17,燃气Ⅱ,2018-09-21,1,1,0,0
2018-09-17,燃气Ⅱ,2018-09-25,1,1,0,0
2018-09-17,燃气Ⅱ,2018-09-26,1,1,0,0
2018-09-17,燃气Ⅱ,2018-09-27,1,0.8571428571,0.1428571429,1
2018-09-17,燃气Ⅱ,2018-09-28,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-08,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-09,0.967032967,1,0,0
2018-09-17,燃气Ⅱ,2018-10-10,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-11,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-12,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-15,0.9450549451,0.8571428571,0.1428571429,1
2018-09-17,燃气Ⅱ,2018-10-16,0.9945054945,1,0,0
2018-09-17,燃气Ⅱ,2018-10-17,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-18,1,1,0,0
2018-09-17,燃气Ⅱ,2018-10-19,0.7032967033,0.8571428571,0.1428571429,1
2018-09-17,燃气Ⅱ,2018-10-22,0.832967033,0.8571428571,0.1428571429,1
2018-09-25,油服工程,2018-09-26,1,1,0,0
2018-09-25,油服工程,2018-09-27,1,1,0,0
2018-09-25,油服工程,2018-09-28,1,1,0,0
2018-09-25,油服工程,2018-10-08,1,1,0,0
2018-09-25,油服工程,2018-10-09,0.9285714286,0.5,0.5,1
2018-09-25,油服工程,2018-10-10,1,1,0,0
2018-09-25,油服工程,2018-10-11,1,1,0,0
2018-09-25,油服工程,2018-10-12,1,1,0,0
2018-09-25,油服工程,2018-10-15,0.4,0.5,0.5,1
2018-09-25,油服工程,2018-10-16,1,1,0,0
2018-09-25,油服工程,2018-10-17,0.5333333333,0.5,0.5,1
2018-09-25,油服工程,2018-10-18,1,1,0,0
2018-09-25,油服工程,2018-10-19,0.65,0.5,0.5,1
2018-09-25,油服工程,2018-10-22,0.3833333333,0.5,0.5,1
2018-09-25,油服工程,2018-10-23,0.65,0.5,0.5,1
2018-09-25,油服工程,2018-10-24,1,1,0,0
2018-09-25,油服工程,2018-10-25,0.8666666667,0,1,2
2018-09-25,油服工程,2018-10-26,1,1,0,0
2018-09-25,油服工程,2018-10-29,1,1,0,0
2018-09-25,炼化及贸易,2018-09-26,0.9909090909,1,0,0
2018-09-25,炼化及贸易,2018-09-27,1,1,0,0
2018-09-25,炼化及贸易,2018-09-28,0.993006993,0.5,0.5,1
2018-09-25,炼化及贸易,2018-10-08,1,1,0,0
2018-09-25,炼化及贸易,2018-10-09,0.951048951,1,0,0
2018-09-25,炼化及贸易,2018-10-10,1,1,0,0
2018-09-25,炼化及贸易,2018-10-11,1,1,0,0
2018-09-25,炼化及贸易,2018-10-12,0.9472527473,0.5,0.5,1
2018-09-25,炼化及贸易,2018-10-15,0.9857142857,0.5,0.5,1
2018-09-25,炼化及贸易,2018-10-16,1,1,0,0
2018-09-25,炼化及贸易,2018-10-17,1,1,0,0
2018-09-25,炼化及贸易,2018-10-18,1,1,0,0
2018-09-25,炼化及贸易,2018-10-19,0.9296703297,0.5,0.5,1
2018-09-25,炼化及贸易,2018-10-22,0.6,0,1,2
2018-09-25,炼化及贸易,2018-10-23,1,1,0,0
2018-09-25,炼化及贸易,2018-10-24,1,1,0,0
2018-09-25,炼化及贸易,2018-10-25,1,1,0,0
2018-09-25,炼化及贸易,2018-10-26,0.958041958,1,0,0
2018-09-25,炼化及贸易,2018-10-29,1,1,0,0
2018-09-25,燃气Ⅱ,2018-09-26,1,1,0,0
2018-09-25,燃气Ⅱ,2018-09-27,1,1,0,0
2018-09-25,燃气Ⅱ,2018-09-28,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-08,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-09,0.967032967,0.6666666667,0.3333333333,1
2018-09-25,燃气Ⅱ,2018-10-10,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-11,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-12,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-15,0.9450549451,1,0,0
2018-09-25,燃气Ⅱ,2018-10-16,0.9945054945,1,0,0
2018-09-25,燃气Ⅱ,2018-10-17,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-18,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-19,0.7032967033,0.3333333333,0.6666666667,2
2018-09-25,燃气Ⅱ,2018-10-22,0.832967033,0.3333333333,0.6666666667,2
2018-09-25,燃气Ⅱ,2018-10-23,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-24,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-25,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-26,1,1,0,0
2018-09-25,燃气Ⅱ,2018-10-29,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-09-26,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-09-27,0.9642857143,1,0,0
2018-09-25,航空装备Ⅱ,2018-09-28,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-08,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-09,0.9,0.6666666667,0.3333333333,1
2018-09-25,航空装备Ⅱ,2018-10-10,0.8,0.3333333333,0.6666666667,2
2018-09-25,航空装备Ⅱ,2018-10-11,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-12,0.7411764706,0.6666666667,0.3333333333,1
2018-09-25,航空装备Ⅱ,2018-10-15,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-16,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-17,0.9705882353,0.6666666667,0.3333333333,1
2018-09-25,航空装备Ⅱ,2018-10-18,0.7705882353,0.6666666667,0.3333333333,1
2018-09-25,航空装备Ⅱ,2018-10-19,0.5571428571,0.3333333333,0.6666666667,2
2018-09-25,航空装备Ⅱ,2018-10-22,0.6043956044,0,1,3
2018-09-25,航空装备Ⅱ,2018-10-23,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-24,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-25,0.7454545455,0.6666666667,0.3333333333,1
2018-09-25,航空装备Ⅱ,2018-10-26,1,1,0,0
2018-09-25,航空装备Ⅱ,2018-10-29,1,1,0,0
2018-10-09,小金属,2018-10-10,1,1,0,0
2018-10-09,小金属,2018-10-11,1,1,0,0
2018-10-09,小金属,2018-10-12,1,1,0,0
2018-10-09,小金属,2018-10-15,1,1,0,0
2018-10-09,小金属,2018-10-16,1,1,0,0
2018-10-09,小金属,2018-10-17,1,0.75,0.25,1
2018-10-09,小金属,2018-10-18,1,1,0,0
2018-10-09,小金属,2018-10-19,1,1,0,0
2018-10-09,小金属,2018-10-22,0.2380952381,0.5,0.5,2
2018-10-09,小金属,2018-10-23,0.6428571429,0.75,0.25,1
2018-10-09,小金属,2018-10-24,1,1,0,0
2018-10-09,小金属,2018-10-25,1,1,0,0
2018-10-09,小金属,2018-10-26,0.7619047619,0.75,0.25,1
2018-10-09,小金属,2018-10-29,1,1,0,0
2018-10-09,小金属,2018-10-30,1,1,0,0
2018-10-09,小金属,2018-10-31,0.1666666667,0.5,0.5,2
2018-10-09,小金属,2018-11-01,1,1,0,0
2018-10-09,小金属,2018-11-02,1,0.75,0.25,1
2018-10-09,小金属,2018-11-05,1,1,0,0
2018-10-09,油服工程,2018-10-10,1,1,0,0
2018-10-09,油服工程,2018-10-11,1,1,0,0
2018-10-09,油服工程,2018-10-12,1,1,0,0
2018-10-09,油服工程,2018-10-15,0.4,0.75,0.25,1
2018-10-09,油服工程,2018-10-16,1,1,0,0
2018-10-09,油服工程,2018-10-17,0.5333333333,0.75,0.25,1
2018-10-09,油服工程,2018-10-18,1,1,0,0
2018-10-09,油服工程,2018-10-19,0.65,0.75,0.25,1
2018-10-09,油服工程,2018-10-22,0.3833333333,0.75,0.25,1
2018-10-09,油服工程,2018-10-23,0.65,0.75,0.25,1
2018-10-09,油服工程,2018-10-24,1,1,0,0
2018-10-09,油服工程,2018-10-25,0.8666666667,1,0,0
2018-10-09,油服工程,2018-10-26,1,1,0,0
2018-10-09,油服工程,2018-10-29,1,1,0,0
2018-10-09,油服工程,2018-10-30,1,1,0,0
2018-10-09,油服工程,2018-10-31,1,1,0,0
2018-10-09,油服工程,2018-11-01,1,1,0,0
2018-10-09,油服工程,2018-11-02,1,0.75,0.25,1
2018-10-09,油服工程,2018-11-05,0.9285714286,1,0,0
2018-10-09,煤炭开采,2018-10-10,1,1,0,0
2018-10-09,煤炭开采,2018-10-11,1,1,0,0
2018-10-09,煤炭开采,2018-10-12,0.9090909091,1,0,0
2018-10-09,煤炭开采,2018-10-15,0.9909090909,1,0,0
2018-10-09,煤炭开采,2018-10-16,1,1,0,0
2018-10-09,煤炭开采,2018-10-17,0.9230769231,1,0,0
2018-10-09,煤炭开采,2018-10-18,1,1,0,0
2018-10-09,煤炭开采,2018-10-19,1,1,0,0
2018-10-09,煤炭开采,2018-10-22,0.8251748252,0,1,2
2018-10-09,煤炭开采,2018-10-23,1,1,0,0
2018-10-09,煤炭开采,2018-10-24,1,1,0,0
2018-10-09,煤炭开采,2018-10-25,1,1,0,0
2018-10-09,煤炭开采,2018-10-26,1,1,0,0
2018-10-09,煤炭开采,2018-10-29,0.4021978022,0.5,0.5,1
2018-10-09,煤炭开采,2018-10-30,0.9868131868,1,0,0
2018-10-09,煤炭开采,2018-10-31,1,1,0,0
2018-10-09,煤炭开采,2018-11-01,1,1,0,0
2018-10-09,煤炭开采,2018-11-02,1,1,0,0
2018-10-09,煤炭开采,2018-11-05,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-17,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-18,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-19,0.7032967033,0,1,2
2018-10-16,燃气Ⅱ,2018-10-22,0.832967033,0,1,2
2018-10-16,燃气Ⅱ,2018-10-23,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-24,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-25,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-26,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-29,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-30,1,1,0,0
2018-10-16,燃气Ⅱ,2018-10-31,0.9736263736,0.5,0.5,1
2018-10-16,燃气Ⅱ,2018-11-01,1,1,0,0
2018-10-16,燃气Ⅱ,2018-11-02,0.9736263736,1,0,0
2018-10-16,燃气Ⅱ,2018-11-05,0.9032967033,0.5,0.5,1
2018-10-16,燃气Ⅱ,2018-11-06,1,1,0,0
2018-10-16,燃气Ⅱ,2018-11-07,1,1,0,0
2018-10-16,燃气Ⅱ,2018-11-08,1,1,0,0
2018-10-16,燃气Ⅱ,2018-11-09,1,1,0,0
2018-10-16,燃气Ⅱ,2018-11-12,1,1,0,0
2018-10-16,航运港口,2018-10-17,1,1,0,0
2018-10-16,航运港口,2018-10-18,1,1,0,0
2018-10-16,航运港口,2018-10-19,0.8285714286,1,0,0
2018-10-16,航运港口,2018-10-22,0.8285714286,0.6666666667,0.3333333333,1
2018-10-16,航运港口,2018-10-23,1,1,0,0
2018-10-16,航运港口,2018-10-24,1,1,0,0
2018-10-16,航运港口,2018-10-25,1,1,0,0
2018-10-16,航运港口,2018-10-26,1,1,0,0
2018-10-16,航运港口,2018-10-29,1,1,0,0
2018-10-16,航运港口,2018-10-30,1,1,0,0
2018-10-16,航运港口,2018-10-31,1,1,0,0
2018-10-16,航运港口,2018-11-01,1,1,0,0
2018-10-16,航运港口,2018-11-02,0.9428571429,1,0,0
2018-10-16,航运港口,2018-11-05,0.3714285714,0.6666666667,0.3333333333,1
2018-10-16,航运港口,2018-11-06,0.8285714286,0.6666666667,0.3333333333,1
2018-10-16,航运港口,2018-11-07,1,1,0,0
2018-10-16,航运港口,2018-11-08,1,1,0,0
2018-10-16,航运港口,2018-11-09,0.9428571429,0.6666666667,0.3333333333,1
2018-10-16,航运港口,2018-11-12,0.8285714286,1,0,0
2018-10-16,贵金属,2018-10-17,1,1,0,0
2018-10-16,贵金属,2018-10-18,1,1,0,0
2018-10-16,贵金属,2018-10-19,0.5909090909,0.8,0.2,1
2018-10-16,贵金属,2018-10-22,0.4545454545,0.8,0.2,1
2018-10-16,贵金属,2018-10-23,0.9727272727,1,0,0
2018-10-16,贵金属,2018-10-24,1,1,0,0
2018-10-16,贵金属,2018-10-25,0.8090909091,0.8,0.2,1
2018-10-16,贵金属,2018-10-26,1,1,0,0
2018-10-16,贵金属,2018-10-29,1,1,0,0
2018-10-16,贵金属,2018-10-30,1,1,0,0
2018-10-16,贵金属,2018-10-31,1,1,0,0
2018-10-16,贵金属,2018-11-01,0.958041958,0.8,0.2,1
2018-10-16,贵金属,2018-11-02,0.993006993,0.8,0.2,1
2018-10-16,贵金属,2018-11-05,1,1,0,0
2018-10-16,贵金属,2018-11-06,1,1,0,0
2018-10-16,贵金属,2018-11-07,0.979020979,1,0,0
2018-10-16,贵金属,2018-11-08,1,1,0,0
2018-10-16,贵金属,2018-11-09,1,1,0,0
2018-10-16,贵金属,2018-11-12,1,1,0,0
2018-10-23,包装印刷,2018-10-24,1,1,0,0
2018-10-23,包装印刷,2018-10-25,1,1,0,0
2018-10-23,包装印刷,2018-10-26,1,1,0,0
2018-10-23,包装印刷,2018-10-29,1,1,0,0
2018-10-23,包装印刷,2018-10-30,0.8928571429,1,0,0
2018-10-23,包装印刷,2018-10-31,0.9642857143,0.5,0.5,1
2018-10-23,包装印刷,2018-11-01,1,1,0,0
2018-10-23,包装印刷,2018-11-02,1,1,0,0
2018-10-23,包装印刷,2018-11-05,1,1,0,0
2018-10-23,包装印刷,2018-11-06,1,1,0,0
2018-10-23,包装印刷,2018-11-07,0.9285714286,1,0,0
2018-10-23,包装印刷,2018-11-08,1,1,0,0
2018-10-23,包装印刷,2018-11-09,0.9833333333,1,0,0
2018-10-23,包装印刷,2018-11-12,1,1,0,0
2018-10-23,包装印刷,2018-11-13,1,1,0,0
2018-10-23,包装印刷,2018-11-14,1,1,0,0
2018-10-23,包装印刷,2018-11-15,1,1,0,0
2018-10-23,包装印刷,2018-11-16,0.9727272727,1,0,0
2018-10-23,包装印刷,2018-11-19,0.9636363636,1,0,0
2018-10-23,航运港口,2018-10-24,1,1,0,0
2018-10-23,航运港口,2018-10-25,1,1,0,0
2018-10-23,航运港口,2018-10-26,1,1,0,0
2018-10-23,航运港口,2018-10-29,1,1,0,0
2018-10-23,航运港口,2018-10-30,1,1,0,0
2018-10-23,航运港口,2018-10-31,1,1,0,0
2018-10-23,航运港口,2018-11-01,1,1,0,0
2018-10-23,航运港口,2018-11-02,0.9428571429,1,0,0
2018-10-23,航运港口,2018-11-05,0.3714285714,0.5,0.5,1
2018-10-23,航运港口,2018-11-06,0.8285714286,0.5,0.5,1
2018-10-23,航运港口,2018-11-07,1,1,0,0
2018-10-23,航运港口,2018-11-08,1,1,0,0
2018-10-23,航运港口,2018-11-09,0.9428571429,1,0,0
2018-10-23,航运港口,2018-11-12,0.8285714286,0.5,0.5,1
2018-10-23,航运港口,2018-11-13,1,1,0,0
2018-10-23,航运港口,2018-11-14,1,1,0,0
2018-10-23,航运港口,2018-11-15,1,1,0,0
2018-10-23,航运港口,2018-11-16,0.7857142857,0.5,0.5,1
2018-10-23,航运港口,2018-11-19,0.6428571429,0.5,0.5,1
2018-10-23,银行Ⅱ,2018-10-24,0.9961038961,1,0,0
2018-10-23,银行Ⅱ,2018-10-25,1,1,0,0
2018-10-23,银行Ⅱ,2018-10-26,1,1,0,0
2018-10-23,银行Ⅱ,2018-10-29,0.7579051383,0.5,0.5,3
2018-10-23,银行Ⅱ,2018-10-30,0.9851778656,1,0,0
2018-10-23,银行Ⅱ,2018-10-31,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-01,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-02,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-05,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-06,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-07,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-08,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-09,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-12,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-13,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-14,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-15,1,1,0,0
2018-10-23,银行Ⅱ,2018-11-16,0.8873517787,0.6666666667,0.3333333333,2
2018-10-23,银行Ⅱ,2018-11-19,0.9308300395,0.8333333333,0.1666666667,1
2018-10-30,证券Ⅱ,2018-10-31,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-01,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-02,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-05,0.950569183,0.9,0.1,1
2018-10-30,证券Ⅱ,2018-11-06,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-07,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-08,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-09,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-12,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-13,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-14,1,0.9,0.1,1
2018-10-30,证券Ⅱ,2018-11-15,0.9520941308,0.9,0.1,1
2018-10-30,证券Ⅱ,2018-11-16,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-19,0.3718747821,0.3,0.7,7
2018-10-30,证券Ⅱ,2018-11-20,0.9845938375,1,0,0
2018-10-30,证券Ⅱ,2018-11-21,0.9969187675,1,0,0
2018-10-30,证券Ⅱ,2018-11-22,0.9322128852,0.9,0.1,1
2018-10-30,证券Ⅱ,2018-11-23,1,1,0,0
2018-10-30,证券Ⅱ,2018-11-26,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-07,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-08,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-09,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-12,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-13,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-14,1,0.875,0.125,1
2018-11-06,证券Ⅱ,2018-11-15,0.9520941308,0.875,0.125,1
2018-11-06,证券Ⅱ,2018-11-16,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-19,0.3718747821,0.25,0.75,6
2018-11-06,证券Ⅱ,2018-11-20,0.9845938375,1,0,0
2018-11-06,证券Ⅱ,2018-11-21,0.9969187675,1,0,0
2018-11-06,证券Ⅱ,2018-11-22,0.9322128852,0.875,0.125,1
2018-11-06,证券Ⅱ,2018-11-23,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-26,1,1,0,0
2018-11-06,证券Ⅱ,2018-11-27,0.7677871148,0.75,0.25,2
2018-11-06,证券Ⅱ,2018-11-28,0.999719888,1,0,0
