role,market_view,denominator,scope,scope_value,direction,horizon,outcome,n,mean,median,positive,p10,p90
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2020,DOWN,5,downside,2,-0.016648255755911726,-0.016648255755911726,0,-0.021793118649443145,-0.011503392862380307
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2021,DOWN,5,downside,4,-0.034504695387435155,-0.031818980663876555,0,-0.051562720942232035,-0.01959524161148515
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,DOWN,5,downside,1,0.011877182434643599,0.011877182434643599,1,0.011877182434643599,0.011877182434643599
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,7,-0.067753979858672542,-0.075073043749901203,0,-0.11018406140101604,-0.018004086559880617
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2020,DOWN,5,terminal,2,-0.0323739098529311,-0.0323739098529311,0,-0.04084792792596998,-0.02389989177989222
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2021,DOWN,5,terminal,4,-0.099297975949398196,-0.1029173282662291,0,-0.11323413245812472,-0.08246633758720695
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,DOWN,5,terminal,1,-0.012338135507252802,-0.012338135507252802,0,-0.012338135507252802,-0.012338135507252802
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,UP,1,downside,7,0.0024689424223784682,0.0021945007894636007,0.5714285714285714,-0.0075232969814894805,0.013021162776794441
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,UP,1,downside,1,-0.00056313702317965092,-0.00056313702317965092,0,-0.00056313702317965092,-0.00056313702317965092
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2023,UP,1,downside,6,0.0029742889966381547,0.0044922027677707999,0.66666666666666663,-0.0087933390117074847,0.013224003233851148
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,UP,1,terminal,7,0.0036347710539159201,0.004993062881543199,0.5714285714285714,-0.012968349775140081,0.020862945213606481
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,UP,1,terminal,1,-0.01831100353291535,-0.01831100353291535,0,-0.01831100353291535,-0.01831100353291535
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2023,UP,1,terminal,6,0.0072924001517211323,0.0092937674710808979,0.66666666666666663,-0.0084660358635906003,0.0210494688476731
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,UP,3,downside,7,0.012602367284933686,0.016471733142428599,0.5714285714285714,-0.0073953666954220988,0.031839816795274742
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,UP,3,downside,1,-0.0014509555481461017,-0.0014509555481461017,0,-0.0014509555481461017,-0.0014509555481461017
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2023,UP,3,downside,6,0.014944587757113652,0.021388425084251601,0.66666666666666663,-0.0086338745344997497,0.032079212721589104
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,UP,3,terminal,7,0.013248677958155918,0.021233659530619897,0.7142857142857143,-0.0082843876412562051,0.029506451329846521
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,UP,3,terminal,1,0.0084084476029894009,0.0084084476029894009,1,0.0084084476029894009,0.0084084476029894009
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2023,UP,3,terminal,6,0.014055383017350339,0.021739785278304998,0.66666666666666663,-0.010242495115475383,0.030668858889221398
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,UP,5,downside,7,0.021526995128445303,0.027850995242671803,0.8571428571428571,-0.0020343155521186573,0.043818047671070746
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,UP,5,downside,1,0.0034758892686715046,0.0034758892686715046,1,0.0034758892686715046,0.0034758892686715046
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2023,UP,5,downside,6,0.02453551277174093,0.029559345733420051,0.83333333333333337,-1.9410846797601744e-05,0.044066603428600352
formation_leadership_concentration,SZ_A,ALL_STATUS,overall,ALL,UP,5,terminal,7,0.02501548071557411,0.030834733678144603,0.7142857142857143,-0.016172038153289672,0.058948524561918736
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2022,UP,5,terminal,1,-0.012160001711490551,-0.012160001711490551,0,-0.012160001711490551,-0.012160001711490551
formation_leadership_concentration,SZ_A,ALL_STATUS,year,2023,UP,5,terminal,6,0.031211394453418233,0.031399617173620706,0.83333333333333337,0.00050348419840947137,0.061731081988224502
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,DOWN,1,downside,5,-0.0013777493311650662,-0.00011728380898839985,0.40000000000000002,-0.009051864152022299,0.0047335956488499869
formation_leadership_concentration,SZ_A,NON_ST,year,2020,DOWN,1,downside,2,-0.0040242084110938504,-0.0040242084110938504,0.5,-0.012242746844375809,0.0041943300221881086
formation_leadership_concentration,SZ_A,NON_ST,year,2021,DOWN,1,downside,3,0.00038655672212078995,-0.00011728380898839985,0.33333333333333331,-0.00097032732260672052,0.0019449769792919765
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,DOWN,1,terminal,5,-0.0064247440253145539,-0.0033675852496337002,0.20000000000000001,-0.0199700875344603,0.0049211364122496342
formation_leadership_concentration,SZ_A,NON_ST,year,2020,DOWN,1,terminal,2,-0.008866242928587599,-0.008866242928587599,0.5,-0.022590078408425758,0.0048575925512505608
formation_leadership_concentration,SZ_A,NON_ST,year,2021,DOWN,1,terminal,3,-0.0047970780897991895,-0.0033675852496337002,0,-0.0093884473847849811,-0.00077750593087959287
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,DOWN,3,downside,5,-0.0061566232404707127,-0.011820852725335302,0.40000000000000002,-0.020219820177040222,0.010547061173809916
formation_leadership_concentration,SZ_A,NON_ST,year,2020,DOWN,3,downside,2,-0.00069115157920239968,-0.00069115157920239968,0.5,-0.011966743303691759,0.01058444014528696
formation_leadership_concentration,SZ_A,NON_ST,year,2021,DOWN,3,downside,3,-0.0098002710146495881,-0.011820852725335302,0.33333333333333331,-0.021438255455886502,0.0026459461108616108
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,DOWN,3,terminal,5,-0.018792427215285391,-0.015876697232923932,0.20000000000000001,-0.042129066941539423,0.0036892735967308994
formation_leadership_concentration,SZ_A,NON_ST,year,2020,DOWN,3,terminal,2,0.0029245225225309982,0.0029245225225309982,0.5,-0.00013448177426860321,0.0059835268193306002
formation_leadership_concentration,SZ_A,NON_ST,year,2021,DOWN,3,terminal,3,-0.033270393707162976,-0.041158116957997898,0,-0.042452716936053264,-0.020932981177938723
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,DOWN,5,downside,5,-0.020037394719513563,-0.022834533642580798,0.40000000000000002,-0.043744555272890506,0.0034450707372171629
formation_leadership_concentration,SZ_A,NON_ST,year,2020,DOWN,5,downside,2,-0.011278306960164752,-0.011278306960164752,0.5,-0.020523288306097589,-0.0020333256142319139
formation_leadership_concentration,SZ_A,NON_ST,year,2021,DOWN,5,downside,3,-0.025876786559079434,-0.030837816908845603,0.33333333333333331,-0.048046801394238808,-0.0017223595840135924
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,DOWN,5,terminal,5,-0.062738081956835237,-0.036278825071751904,0,-0.12262726496963529,-0.019739823944858067
formation_leadership_concentration,SZ_A,NON_ST,year,2020,DOWN,5,terminal,2,-0.027987276611121652,-0.027987276611121652,0,-0.034620515379625856,-0.021354037842617451
formation_leadership_concentration,SZ_A,NON_ST,year,2021,DOWN,5,terminal,3,-0.085905285520644289,-0.10059334192839789,0,-0.1299719059833811,-0.035963442494806028
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,UP,1,downside,3,0.003229694588626398,0.0061047849714421995,0.66666666666666663,-0.0012648486201073212,0.0065742016442337974
formation_leadership_concentration,SZ_A,NON_ST,year,2022,UP,1,downside,1,0.0066915558124316966,0.0066915558124316966,1,0.0066915558124316966,0.0066915558124316966
formation_leadership_concentration,SZ_A,NON_ST,year,2023,UP,1,downside,2,0.0014987639767237489,0.0014987639767237489,0.5,-0.0021860528190510114,0.0051835807724985097
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,UP,1,terminal,3,0.0013275543291000162,-0.0023976543013058509,0.33333333333333331,-0.0067959145611526097,0.01094110667151499
formation_leadership_concentration,SZ_A,NON_ST,year,2022,UP,1,terminal,1,-0.0023976543013058509,-0.0023976543013058509,0,-0.0023976543013058509,-0.0023976543013058509
formation_leadership_concentration,SZ_A,NON_ST,year,2023,UP,1,terminal,2,0.0031901586443029498,0.0031901586443029498,0.5,-0.0056783519720308498,0.012058669260636749
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,UP,3,downside,3,0.0008008305673506827,-0.0059291404147026466,0.33333333333333331,-0.012444059286325335,0.016737708813848035
formation_leadership_concentration,SZ_A,NON_ST,year,2022,UP,3,downside,1,-0.0059291404147026466,-0.0059291404147026466,0,-0.0059291404147026466,-0.0059291404147026466
formation_leadership_concentration,SZ_A,NON_ST,year,2023,UP,3,downside,2,0.0041658160583773474,0.0041658160583773474,0.5,-0.010425067991709336,0.018756700108464031
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,UP,3,terminal,3,-0.003260148458171179,-0.003352349963592201,0.33333333333333331,-0.017624063905101427,0.011140647590927481
formation_leadership_concentration,SZ_A,NON_ST,year,2022,UP,3,terminal,1,-0.003352349963592201,-0.003352349963592201,0,-0.003352349963592201,-0.003352349963592201
formation_leadership_concentration,SZ_A,NON_ST,year,2023,UP,3,terminal,2,-0.0032140477054606684,-0.0032140477054606684,0.5,-0.017596403453475122,0.011168308042553787
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,UP,5,downside,3,0.0043041790078580363,-0.0012666006403997537,0.33333333333333331,-0.010843215913064539,0.02167988578808373
formation_leadership_concentration,SZ_A,NON_ST,year,2022,UP,5,downside,1,-0.0012666006403997537,-0.0012666006403997537,0,-0.0012666006403997537,-0.0012666006403997537
formation_leadership_concentration,SZ_A,NON_ST,year,2023,UP,5,downside,2,0.0070895688319869317,0.0070895688319869317,0.5,-0.0091719820185871999,0.023351119682561067
formation_leadership_concentration,SZ_A,NON_ST,overall,ALL,UP,5,terminal,3,-0.0028111428509294545,-0.0075147244006071997,0.33333333333333331,-0.021139413500859568,0.017398560418871761
formation_leadership_concentration,SZ_A,NON_ST,year,2022,UP,5,terminal,1,-0.0075147244006071997,-0.0075147244006071997,0,-0.0075147244006071997,-0.0075147244006071997
formation_leadership_concentration,SZ_A,NON_ST,year,2023,UP,5,terminal,2,-0.00045935207609058143,-0.00045935207609058143,0.5,-0.019728339035956246,0.018809634883775083
formation_participation,ALL_A,ALL_STATUS,overall,ALL,DOWN,1,downside,19,0.011730015868544308,0.0091735617752178485,0.94736842105263153,0.001960653548849165,0.025467924332316136
formation_participation,ALL_A,ALL_STATUS,year,2020,DOWN,1,downside,3,0.0037336982962252515,0.0034011056055109016,1,0.001596331543429182,0.0060041021253070615
formation_participation,ALL_A,ALL_STATUS,year,2021,DOWN,1,downside,7,0.022279130572543427,0.022371008688146905,1,0.015067762269049018,0.02964577985609234
formation_participation,ALL_A,ALL_STATUS,year,2022,DOWN,1,downside,4,0.0097845955896439726,0.010542293214539247,1,0.0048694296163505797,0.014093603463021149
formation_participation,ALL_A,ALL_STATUS,year,2023,DOWN,1,downside,5,0.0033153820494572369,0.003980486658624334,0.80000000000000004,-0.0011395550954641518,0.0073443808636065094
formation_participation,ALL_A,ALL_STATUS,overall,ALL,DOWN,1,terminal,19,0.01586118651347336,0.0148327986369775,0.94736842105263153,0.0026233309328205119,0.02966542485762266
formation_participation,ALL_A,ALL_STATUS,year,2020,DOWN,1,terminal,3,0.01013738565764595,0.0081553336894860003,1,0.0075942477138420394,0.013473344388713839
formation_participation,ALL_A,ALL_STATUS,year,2021,DOWN,1,terminal,7,0.024274238521414283,0.029232063862634598,1,0.011803991112453161,0.03390113023927966
formation_participation,ALL_A,ALL_STATUS,year,2022,DOWN,1,terminal,4,0.0094564221333823233,0.0088221584185533448,0.75,-0.0019751475183408924,0.021395402756968721
formation_participation,ALL_A,ALL_STATUS,year,2023,DOWN,1,terminal,5,0.012641005719925357,0.011014383448794702,1,0.0042120924276336799,0.021971158902527144
formation_participation,ALL_A,ALL_STATUS,overall,ALL,DOWN,3,downside,19,0.021804687577014321,0.021560465663035298,0.94736842105263153,0.0065394105365061909,0.03929941603020573
formation_participation,ALL_A,ALL_STATUS,year,2020,DOWN,3,downside,3,0.018793151725894335,0.019789290882325204,1,0.015981617082323037,0.02120623070689328
formation_participation,ALL_A,ALL_STATUS,year,2021,DOWN,3,downside,7,0.028110771033742567,0.025960193045721999,1,0.016584403045302107,0.040232332470970529
formation_participation,ALL_A,ALL_STATUS,year,2022,DOWN,3,downside,4,0.025108612202841343,0.030716048429928654,0.75,0.0060737933652910761,0.039657482058721764
formation_participation,ALL_A,ALL_STATUS,year,2023,DOWN,3,downside,5,0.012139952547605141,0.010447282076188467,1,0.00561941397072403,0.02019037908424054
formation_participation,ALL_A,ALL_STATUS,overall,ALL,DOWN,3,terminal,19,0.033356748980736727,0.035612331404962103,0.94736842105263153,0.009577062273743742,0.050120654106184472
formation_participation,ALL_A,ALL_STATUS,year,2020,DOWN,3,terminal,3,0.043039416814507382,0.043171350935966496,1,0.040771664826846063,0.045254395153585064
formation_participation,ALL_A,ALL_STATUS,year,2021,DOWN,3,terminal,7,0.033313705476331133,0.035612331404962103,1,0.020980080095639383,0.044863061152740046
formation_participation,ALL_A,ALL_STATUS,year,2022,DOWN,3,terminal,4,0.039304073252060825,0.04972674796760005,0.75,0.010731889875852402,0.059538116855837868
formation_participation,ALL_A,ALL_STATUS,year,2023,DOWN,3,terminal,5,0.022849549769582884,0.025034377189187468,1,0.0111977801554419,0.032821981316623366
formation_participation,ALL_A,ALL_STATUS,overall,ALL,DOWN,5,downside,19,0.026055095599444914,0.027995073260034302,0.94736842105263153,0.0066475266588961373,0.040913313079292302
formation_participation,ALL_A,ALL_STATUS,year,2020,DOWN,5,downside,3,0.039948864863870649,0.040230985651561794,1,0.039428722029869599,0.040356159382795243
formation_participation,ALL_A,ALL_STATUS,year,2021,DOWN,5,downside,7,0.029484539532849515,0.027995073260034302,1,0.017162704482031818,0.041149699816314
formation_participation,ALL_A,ALL_STATUS,year,2022,DOWN,5,downside,4,0.022645821802362388,0.030455410997157505,0.75,-0.0039722259300979754,0.043016198178986657
formation_participation,ALL_A,ALL_STATUS,year,2023,DOWN,5,downside,5,0.015645031571689064,0.012860750151016301,1,0.0050441747185013385,0.027265557487244775
formation_participation,ALL_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,19,0.029913549597631758,0.03396940643267253,0.89473684210526316,0.0016084333082027613,0.065573065303290365
formation_participation,ALL_A,ALL_STATUS,year,2020,DOWN,5,terminal,3,0.067704133758448984,0.0680563368051951,1,0.065573065303290379,0.069694320994909131
formation_participation,ALL_A,ALL_STATUS,year,2021,DOWN,5,terminal,7,0.028612789434329471,0.034189203858603301,0.8571428571428571,0.013978897525866162,0.038223990059150462
formation_participation,ALL_A,ALL_STATUS,year,2022,DOWN,5,terminal,4,0.015886057233939307,0.024744973539153697,0.75,-0.019615995255175354,0.044300976678882463
formation_participation,ALL_A,ALL_STATUS,year,2023,DOWN,5,terminal,5,0.020282257220718601,0.016619229590928403,1,0.0066873162767482341,0.034893208385934286
formation_participation,ALL_A,ALL_STATUS,overall,ALL,UP,1,downside,13,-0.0075305416026659197,-0.0039378546694857335,0.30769230769230771,-0.021715043565780846,0.0063517410247475479
formation_participation,ALL_A,ALL_STATUS,year,2020,UP,1,downside,4,-0.012028981210692959,-0.011460060444315252,0,-0.021373446397451337,-0.003139652637036746
formation_participation,ALL_A,ALL_STATUS,year,2021,UP,1,downside,3,-0.00015150026038182376,0.0040053882758071986,0.66666666666666663,-0.0086054974603626145,0.0066397415251233582
formation_participation,ALL_A,ALL_STATUS,year,2022,UP,1,downside,6,-0.008221102535123273,-0.0027585616337595514,0.33333333333333331,-0.025779957705436049,0.0038752117338257831
formation_participation,ALL_A,ALL_STATUS,overall,ALL,UP,1,terminal,13,-0.0090902828987762807,-0.0054354708317449988,0.30769230769230771,-0.034412765552107101,0.010875337513281241
formation_participation,ALL_A,ALL_STATUS,year,2020,UP,1,terminal,4,-0.017096226105369886,-0.016672802240251118,0.25,-0.03332616635209832,-0.0012050249507364597
formation_participation,ALL_A,ALL_STATUS,year,2021,UP,1,terminal,3,0.0098442061465829431,0.010254141375714733,0.66666666666666663,-0.006168609109679612,0.025693047311192787
formation_participation,ALL_A,ALL_STATUS,year,2022,UP,1,terminal,6,-0.013220231950393492,-0.0063114019608183827,0.16666666666666666,-0.03712570911906822,0.0037764152287061339
formation_participation,ALL_A,ALL_STATUS,overall,ALL,UP,3,downside,13,-0.016160348307819455,-0.0084429667606025667,0.15384615384615385,-0.039336372005859273,-0.00022162496028801872
formation_participation,ALL_A,ALL_STATUS,year,2020,UP,3,downside,4,-0.021913312835338598,-0.022580534512523648,0,-0.038634613739558614,-0.0046582345893705383
formation_participation,ALL_A,ALL_STATUS,year,2021,UP,3,downside,3,-0.0022534999362242001,-0.0059454579724794003,0.33333333333333331,-0.0079434650029779341,0.0049132483450316129
