family,track,leg,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
date_control,control,control,2019-04-30,321,2019-04-30 15:00:00,2019-04-30 15:00:00,300115.SZ,消费电子,,19,2477,322411783.61,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.013043478260869601,-0.01698342445543699,-0.10869565217391308,168820838.31,-0.08695652173913049,-0.0905840492927188,-0.10869565217391308,168820838.31
date_control,control,control,2019-04-30,321,2019-04-30 15:00:00,2019-04-30 15:00:00,603198.SH,白酒Ⅱ,,20,2477,92862417.5,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.016968325791855254,-0.02089260393240666,-0.08597285067873306,142104960.0,-0.028846153846153744,-0.03272301550744661,-0.08597285067873306,142104960.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,601933.SH,一般零售,,1,1725,528215444.6,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0071428571428568954,0.0031223267750211114,-0.01224489795918382,371455559.0,0.07755102040816308,0.07327182369953955,-0.01224489795918382,371455559.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,300073.SZ,电池,,2,1725,145216183.51500002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.02186711522287632,-0.025771837317795088,-0.07905803195963002,151576882.23,0.018502943650126058,0.014448814733862614,-0.07905803195963002,151576882.23
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,300563.SZ,通信设备,,3,1725,78625836.814,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.08807588075880757,0.08373226446835336,-0.03692411924119243,92996370.2,0.06944444444444442,0.06517520514526498,-0.03692411924119243,92996370.2
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002714.SZ,养殖业,,4,1725,1023602890.0210001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.10769230769230764,-0.11125441424842619,-0.14338461538461544,1786115196.38,-0.05676923076923068,-0.06053462306156898,-0.14338461538461544,1786115196.38
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,000519.SZ,地面兵装Ⅱ,,5,1725,140398989.15850002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.09429280397022344,-0.09790840155916469,-0.10545905707196035,241017138.76,-0.0184863523573201,-0.022394417121092913,-0.10545905707196035,241017138.76
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,600689.SH,综合Ⅱ,,6,1725,76269518.6,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.044117647058823595,-0.047933544675355155,-0.06525735294117652,45499645.0,0.04411764705882337,0.03994951273922731,-0.06525735294117652,45499645.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,300131.SZ,其他电子Ⅱ,,7,1725,86488978.98349999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05545927209705359,-0.059229893765328945,-0.07625649913344879,90367153.0,-0.036395147313691534,-0.04023495470065064,-0.10745233968804146,90367153.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,300390.SZ,电池,,8,1725,88427848.082,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.042229729729729826,0.03806913200625761,-0.05405405405405406,239916069.12,0.02533783783783794,0.021244672816529198,-0.05405405405405406,239916069.12
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002145.SZ,化学原料,,9,1725,83495137.495,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.06352941176470583,-0.06726781730656328,-0.07294117647058829,77948886.97,-0.004705882352941115,-0.008679112363508157,-0.07294117647058829,77948886.97
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002635.SZ,消费电子,,10,1725,115347750.3705,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03361344537815125,-0.03745602759339983,-0.05271199388846448,145728901.78,0.10847975553857903,0.10406993499631745,-0.05271199388846448,145728901.78
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,300353.SZ,通信设备,,11,1725,914499588.8440001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.09885550786838337,-0.10244746558385365,-0.13676680972818323,527912653.92,-0.011587982832618082,-0.015528313901524537,-0.13676680972818323,527912653.92
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,600530.SH,食品加工,,12,1725,266877512.05,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.16187594553706508,-0.16522175014569962,-0.18759455370650535,182121810.0,-0.10741301059001507,-0.11097623210462593,-0.18759455370650535,182121810.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,600252.SH,中药Ⅱ,,13,1725,50795406.0,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.07191780821917804,-0.07562272714844287,-0.12328767123287665,34672282.0,0.020547945205479534,0.01647390151204431,-0.12328767123287665,34672282.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002057.SZ,专业服务,,14,1725,1089684211.435,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07661016949152555,0.07231232450353531,-0.1701694915254237,745150669.39,0.33084745762711876,0.3255482255827331,-0.1701694915254237,745150669.39
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002234.SZ,养殖业,,15,1725,820646835.8144999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.1319134318103744,-0.13537884725224925,-0.17588457574716598,829386261.06,0.0480934386808658,0.043909432937628834,-0.17588457574716598,829386261.06
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002526.SZ,专用设备,,16,1725,62972517.52349999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0653061224489796,-0.06903743533341478,-0.08163265306122458,49676836.55,-0.03673469387755113,-0.040580064361073864,-0.17959183673469403,49676836.55
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,300082.SZ,化学原料,,17,1725,67951756.22850002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.08273894436519258,-0.08640066514616995,-0.09985734664764623,33685647.31,-0.02853067047075608,-0.03240879154672127,-0.09985734664764623,33685647.31
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002214.SZ,军工电子Ⅱ,,18,1725,150461161.2835,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05367561260210041,-0.057453354667561185,-0.0711785297549592,77898874.32,0.1936989498249706,0.18894067174868456,-0.0711785297549592,77898874.32
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,600999.SH,证券Ⅱ,,19,1725,253390274.7,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.014157014157014092,-0.01809251509850296,-0.04054054054054046,142558056.0,0.11776061776061786,0.11329849952604465,-0.04054054054054046,142558056.0
date_control,control,control,2019-05-31,341,2019-05-31 15:00:00,2019-05-31 15:00:00,002383.SZ,军工电子Ⅱ,,20,1725,184447757.66599995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.08859721082854799,-0.09223554531625855,-0.15094339622641506,128058473.92,-0.061525840853158376,-0.06527224468208792,-0.15094339622641506,128058473.92
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,600160.SH,化学制品,,1,1598,127716688.2,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06232686980609414,0.058086043978524904,-0.005540166204986208,379480893.0,0.054016620498615,0.04980896931897982,-0.005540166204986208,379480893.0
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300144.SZ,旅游及景区,,2,1598,179411344.6575,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.014957264957264904,-0.01888957128478075,-0.02777777777777768,318572651.97,0.05897435897435899,0.05474691642356322,-0.04145299145299142,318572651.97
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,600022.SH,普钢,,3,1598,95254718.05,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.01183431952662728,-0.015779092702169595,-0.017751479289940808,100564273.0,-0.053254437869822424,-0.05703386127153964,-0.059171597633136064,100564273.0
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,002408.SZ,炼化及贸易,,4,1598,66729594.93850001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.029299363057324834,0.025190383564082097,-0.008917197452229186,88726717.19,-0.028025477707006363,-0.031905615520551156,-0.057324840764331086,88726717.19
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300284.SZ,工程咨询服务Ⅱ,,5,1598,75085515.5615,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.012834224598930577,0.008790974201329904,-0.014973262032085488,75090331.03,-0.009625668449197877,-0.013579258595109334,-0.048128342245989275,75090331.03
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,600383.SH,房地产开发,,6,1598,207391952.6,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05128205128205132,0.04708531654639447,-0.009098428453267138,384989679.0,0.08105872622001664,0.07684217999072174,-0.009098428453267138,384989679.0
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,000612.SZ,工业金属,,7,1598,275846234.4115,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.06439393939393934,-0.06812889372769604,-0.07007575757575757,93746312.1,-0.10037878787878796,-0.1039700901227848,-0.14015151515151514,93746312.1
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,600678.SH,水泥,,8,1598,56100189.05,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005050505050504972,0.001038327385632698,-0.006734006734006703,67369316.0,-0.11952861952861948,-0.12304347533888449,-0.15319865319865322,67369316.0
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,002099.SZ,化学制药,,9,1598,219250738.76600003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.10041265474552974,0.09601978985632598,-0.008253094910591452,475017138.78,-0.0027510316368637433,-0.00673206544270466,-0.045392022008252986,475017138.78
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300697.SZ,工业金属,,10,1598,80487642.46400002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03394833948339482,0.029820801202023794,-0.014760147601476148,43120935.24,0.006642066420664117,0.0026235352173880067,-0.07084870848708491,43120935.24
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,000560.SZ,房地产服务,,11,1598,56737557.501,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07216494845360844,0.06788484885898338,-0.010309278350515427,67942378.95,0.014432989690721598,0.010383356997345716,-0.0597938144329897,67942378.95
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,000793.SZ,出版,,12,1598,104402061.15599999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.014619883040935644,-0.018553536202448928,-0.023391812865497075,63388716.2,-0.05555555555555558,-0.05932579285872697,-0.10233918128654973,63388716.2
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,000686.SZ,证券Ⅱ,,13,1598,309071865.8215,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.035203520352035333,0.031070971368594158,-0.017601760176017667,363514392.08,-0.00990099009900991,-0.01385348115649887,-0.03190319031903177,363514392.08
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300002.SZ,游戏Ⅱ,,14,1598,109167826.828,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.02457002457002455,-0.028463956607669205,-0.029484029484029506,113061779.0,-0.07371007371007376,-0.07740783788687988,-0.11302211302211307,113061779.0
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,603259.SH,医疗服务,,15,1598,364082996.8,20,20,EXECUTABLE,INCOMPLETE,INCOMPLETE,INCOMPLETE,,,,,,,,
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300265.SZ,电网设备,,16,1598,89494532.441,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.04279279279279291,-0.046613979248709914,-0.0596846846846848,45285589.7,-0.06306306306306309,-0.06680333027638441,-0.0990990990990992,45285589.7
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300433.SZ,消费电子,,17,1598,87421483.657,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0193103448275862,-0.02322527359074944,-0.026206896551724146,266645714.49,0.026896537931034414,0.02280403331268488,-0.12620691034482767,266645714.49
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,002123.SZ,通信服务,,18,1598,524344978.765,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.027491408934707917,-0.031373678759319845,-0.061855670103092786,995676957.0,0.01718213058419238,0.013121523276471203,-0.1058419243986255,995676957.0
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,300237.SZ,汽车零部件,,19,1598,73719608.311,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005012531328320802,-0.00898453719128156,-0.015037593984962405,126274717.62,-0.13533834586466165,-0.13879008899494238,-0.1478696741854637,126274717.62
date_control,control,control,2019-06-28,360,2019-06-28 15:00:00,2019-06-28 15:00:00,000636.SZ,元件,,20,1598,408334021.8945001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0008058017727639033,-0.0031894309688439426,-0.016116035455277955,694977509.38,-0.14826752618855765,-0.15166765582453146,-0.23448831587429497,694977509.38
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600422.SH,中药Ⅱ,,1,1410,303239564.75,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.10628465804066545,-0.10985238395667074,-0.11737523105360437,177912186.0,0.05822550831792972,0.05400105519091203,-0.11737523105360437,177912186.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,002508.SZ,厨卫电器,,2,1410,154325612.88449997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.10224538893344026,-0.10582923967622104,-0.13111467522052922,220807184.16,0.01643945469125896,0.0123818121575614,-0.13111467522052922,220807184.16
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600587.SH,医疗器械,,3,1410,188438461.3,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.07198560287942413,-0.07569025117132255,-0.095380923815237,87009268.0,-0.005398920215957004,-0.009369383608308302,-0.095380923815237,87009268.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600282.SH,普钢,,4,1410,55815014.25,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.09063444108761343,-0.0942646429195989,-0.10574018126888218,45154831.0,-0.006042296072507614,-0.010010191098166143,-0.1178247734138973,45154831.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600567.SH,造纸,,5,1410,61392383.65,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05214723926380371,-0.05593108262003599,-0.06748466257668706,36570620.0,-0.04907975460122693,-0.05287584340521412,-0.07975460122699385,36570620.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,601128.SH,银行Ⅱ,,6,1410,113692440.0,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.01097560975609757,-0.01492381091475603,-0.07317073170731703,322379404.0,-0.06341463414634141,-0.06715349788228431,-0.08170731707317058,322379404.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300590.SZ,通信设备,,7,1410,143210657.20699996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.08575667655786356,-0.08940635050374046,-0.1151335311572701,90218942.19,0.07032640949554891,0.06605364937780234,-0.1151335311572701,90218942.19
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,002402.SZ,家电零部件Ⅱ,,8,1410,89861903.69700001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.07357512953367884,-0.07727343240979179,-0.07564766839378245,100292704.5,0.46113989637305686,0.45530700257516066,-0.09533678756476682,100292704.5
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300536.SZ,基础建设,,9,1410,81176184.2865,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.09876543209876543,-0.10236317488479818,-0.10493827160493818,42665679.42,0.09012345679012346,0.08577166654345647,-0.13209876543209864,42665679.42
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600720.SH,工程咨询服务Ⅱ,,10,1410,172194571.1,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.034117647058823475,-0.03797346483503561,-0.05647058823529416,100450427.0,0.0623529411764705,0.058112011271574504,-0.05647058823529416,100450427.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,603848.SH,家居用品,,11,1410,78593144.25,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.13892840208629686,-0.1423658136548145,-0.15742057847321012,159818500.0,-0.2664770033191085,-0.2694052388348006,-0.3025130393551446,159818500.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300699.SZ,航空装备Ⅱ,,12,1410,182589121.53849998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0746268656716419,-0.07832097000029803,-0.0804904051172709,173048829.46,0.03118336886993589,0.027066868395405175,-0.10234541577825174,173048829.46
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,000848.SZ,饮料乳品,,13,1410,74106161.57,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.032258064516129115,-0.03612130577554584,-0.08188585607940446,32816923.52,-0.05955334987593053,-0.06330762792033806,-0.08188585607940446,32816923.52
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300570.SZ,通信设备,,14,1410,155761368.80750003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.013973486205661079,-0.017909719793662515,-0.016839842350412026,295690214.1,0.15084199211752058,0.1462478125082689,-0.016839842350412026,295690214.1
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600029.SH,航空机场,,15,1410,177389566.65,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.08713692946058105,-0.0907810934148302,-0.10511756569847863,240812789.0,-0.08298755186721996,-0.08664828020307935,-0.1092669432918395,240812789.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600636.SH,教育,,16,1410,80867084.3,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.09661835748792269,-0.10022467143008673,-0.11884057971014494,28616808.0,-0.06666666666666665,-0.07039254823685959,-0.13526570048309183,28616808.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,000915.SZ,化学制药,,17,1410,72835560.74299999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05258215962441315,-0.0563642667716211,-0.07323943661971843,73142073.5,0.08967136150234745,0.08532137602728818,-0.07323943661971843,73142073.5
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,600519.SH,白酒Ⅱ,,18,1410,3503106492.25,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03226797472632126,-0.03613117642402064,-0.053977941854154166,3385045858.0,0.12657320457547794,0.12207590635361965,-0.053977941854154166,3385045858.0
date_control,control,control,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,002557.SZ,休闲食品,,19,1410,99873448.5645,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.018147448015122913,-0.022067019080930783,-0.08393194706994322,97438265.02,-0.018147448015122913,-0.022067019080930783,-0.13913043478260867,97438265.02
